token_id	speaker	iu_type	tu_id	span	form	type	modality	features	align
147-6	SPK1133	Falling	147	екен	екен	linguistic	_		
147-7	SPK1133	Falling	147	дегенде	дегенде	linguistic	_		End=225.550
148-0	SPK1133	undefined	148	Может	Может	linguistic	_		Begin=225.986
148-1	SPK1133	undefined	148	бір	бір	linguistic	_		
148-2	SPK1133	undefined	148	қара	қара	linguistic	_		
148-3	SPK1133	undefined	148	POLO	POLO	linguistic	_		
148-4	SPK1133	undefined	148	衫	衫	linguistic	_		
148-5	SPK1133	undefined	148	？	？	linguistic	_		End=227.664
149-0	SPK1133	Rising	149	дедік	дедік	linguistic	_		Begin=229.302
149-1	SPK1133	Rising	149	емес	емес	linguistic	_		
149-2	SPK1133	Rising	149	па	па	linguistic	_		End=230.436
150-0	SPK1132	undefined	150	Аа	Аа	linguistic	_		Begin=230.865|End=231.221
151-0	SPK1132	undefined	151	қара	қара	linguistic	_		Begin=231.221
151-1	SPK1132	undefined	151	POLO	POLO	linguistic	_		
151-2	SPK1132	undefined	151	衫	衫	linguistic	_		End=232.087
152-0	SPK1132	Falling	152	дұрыс	дұрыс	linguistic	_		Begin=232.570|End=233.134
153-0	SPK1133	undefined	153	SINGS	SINGS	paraverbal	_		Begin=234.208|End=236.379
154-0	SPK1133	undefined	154	Бүгін	Бүгін	linguistic	_		Begin=239.610|End=239.919
155-0	SPK1133	Rising	155	жиырма	жиырма	linguistic	_		Begin=239.919
155-1	SPK1133	Rising	155	жетісі	жетісі	linguistic	_		
155-2	SPK1133	Rising	155	иә	иә	linguistic	_		End=241.369
156-0	SPK1132	Falling	156	Мхм	Мхм	linguistic	_		Begin=241.355|End=241.946
157-0	SPK1133	undefined	157	Жиырма	Жиырма	linguistic	_		Begin=242.684
157-1	SPK1133	undefined	157	жетісі	жетісі	linguistic	_		End=244.016
158-0	SPK1133	undefined	158	нөл	нөл	linguistic	_		Begin=244.016|End=244.630
159-0	SPK1133	Falling	159	бес	бес	linguistic	_		Begin=244.630|End=245.469
160-0	SPK1133	undefined	160	Так	Так	linguistic	_		Begin=246.496|End=247.107
161-0	SPK1133	Rising	161	жоқ	жоқ	linguistic	_		Begin=247.107
161-1	SPK1133	Rising	161	жиырма	жиырма	linguistic	_		
161-2	SPK1133	Rising	161	сегізі	сегізі	linguistic	_		
161-3	SPK1133	Rising	161	ма	ма	linguistic	_		End=248.724
162-0	SPK1132	Falling	162	Жиырма	Жиырма	linguistic	_		Begin=249.187
162-1	SPK1132	Falling	162	жетісі	жетісі	linguistic	_		
162-2	SPK1132	Falling	162	бүгін	бүгін	linguistic	_		End=250.409
163-0	SPK1133	Falling	163	А	А	linguistic	_		Begin=249.221
163-1	SPK1133	Falling	163	жиырма	жиырма	linguistic	_		
163-2	SPK1133	Falling	163	жетісі	жетісі	linguistic	_		
163-3	SPK1133	Falling	163	екен	екен	linguistic	_		End=250.751
164-0	SPK1133	undefined	164	(H)	(H)	_	_		Begin=251.000|End=251.785
165-0	SPK1133	undefined	165	我	我	linguistic	_		Begin=252.234|End=252.778
166-0	SPK1133	undefined	166	联系	联系	linguistic	_		Begin=252.778
166-1	SPK1133	undefined	166	Іңкәр	Іңкәр	linguistic	_		
166-2	SPK1133	undefined	166	кеше	кеше	linguistic	_		End=254.966
167-0	SPK1133	undefined	167	诶	诶	linguistic	_		Begin=255.349
167-1	SPK1133	undefined	167	？	？	linguistic	_		End=255.873
168-0	SPK1132	Falling	168	Мм	Мм	linguistic	_		Begin=256.496
168-1	SPK1132	Falling	168	你把裙子拿掉了	你把裙子拿掉了	linguistic	_		End=257.984
169-0	SPK1133	Falling	169	Ын	Ын	linguistic	_		Begin=262.899|End=263.692
170-0	SPK1133	Falling	170	Не	Не	linguistic	_		Begin=265.275
170-1	SPK1133	Falling	170	жазамыз	жазамыз	linguistic	_		End=266.281
171-0	SPK1133	undefined	171	Ыыыы	Ыыыы	linguistic	_		Begin=267.671|End=268.838
172-0	SPK1133	Rising	172	ЦОН	ЦОН	linguistic	_		Begin=269.738|End=270.916
173-0	SPK1132	Rising	173	ЦОН	ЦОН	linguistic	_		Begin=271.624|End=272.328
174-0	SPK1133	Falling	174	Ой	Ой	linguistic	_		Begin=272.812
174-1	SPK1133	Falling	174	ЦОН	ЦОН	linguistic	_		
174-2	SPK1133	Falling	174	деймін	деймін	linguistic	_		
174-3	SPK1133	Falling	174	ғой	ғой	linguistic	_		End=274.288
175-0	SPK1133	undefined	175	Қаз	Қаз	linguistic	_		Begin=274.422|End=275.328
176-0	SPK1133	undefined	176	Қаз	Қаз	linguistic	_		Begin=275.872
176-1	SPK1133	undefined	176	тест	тест	linguistic	_		End=276.979
177-0	SPK1133	undefined	177	-ке	-ке	linguistic	_		Begin=277.543|End=278.174
178-0	SPK1133	undefined	178	тіркелу	тіркелу	linguistic	_		Begin=278.892|End=279.691
179-0	SPK1133	Falling	179	деп	деп	linguistic	_		Begin=279.691
179-1	SPK1133	Falling	179	жазып	жазып	linguistic	_		
179-2	SPK1133	Falling	179	қояйын	қояйын	linguistic	_		End=280.516
180-0	SPK1133	undefined	180	Тір	Тір	linguistic	_		Begin=280.751|End=281.328
181-0	SPK1133	Falling	181	-келу	-келу	linguistic	_		Begin=281.328|End=282.187
182-0	SPK1133	Rising	182	Is	Is	linguistic	_		Begin=284.073
182-1	SPK1133	Rising	182	it	it	linguistic	_		
182-2	SPK1133	Rising	182	fine	fine	linguistic	_		End=285.053
183-0	SPK1132	Falling	183	Мхм	Мхм	linguistic	_		Begin=285.228|End=285.932
184-0	SPK1133	undefined	184	(H)	(H)	_	_		Begin=286.328
184-1	SPK1133	undefined	184	(Hx)	(Hx)	_	_		End=288.020
185-0	SPK1133	undefined	185	Сол	Сол	linguistic	_		Begin=288.275|End=289.120
186-0	SPK1133	undefined	186	first	first	linguistic	_		Begin=289.409
186-1	SPK1133	undefined	186	look	look	linguistic	_		End=290.308
187-0	SPK1133	undefined	187	может	может	linguistic	_		Begin=290.422|End=290.892
188-0	SPK1133	Rising	188	сен	сен	linguistic	_		Begin=290.892
188-1	SPK1133	Rising	188	немен	немен	linguistic	_		
188-2	SPK1133	Rising	188	жасадың	жасадың	linguistic	_		End=291.818
189-0	SPK1133	Rising	189	Pinterest-пен	Pinterest-пен	linguistic	_		Begin=291.818|End=292.409
190-0	SPK1133	Rising	190	Или	Или	linguistic	_		Begin=292.409
190-1	SPK1133	Rising	190	немен	немен	linguistic	_		End=293.369
191-0	SPK1132	Rising	191	Жәй	Жәй	linguistic	_		Begin=293.375|End=293.959
192-0	SPK1133	undefined	192	Гугл	Гугл	linguistic	_		Begin=293.651|End=294.214
193-0	SPK1133	undefined	193	Гугл	Гугл	linguistic	_		Begin=294.214|End=294.852
194-0	SPK1133	undefined	194	Эй	Эй	linguistic	_		Begin=295.060|End=295.516
195-0	SPK1133	undefined	195	негізі	негізі	linguistic	_		Begin=295.516|End=296.073
196-0	SPK1133	Rising	196	немен	немен	linguistic	_		Begin=296.073
196-1	SPK1133	Rising	196	жасамайсың	жасамайсың	linguistic	_		
196-2	SPK1133	Rising	196	ба	ба	linguistic	_		
196-3	SPK1133	Rising	196	ана	ана	linguistic	_		End=297.791
197-0	SPK1133	Falling	197	Иә	Иә	linguistic	_		Begin=297.852
197-1	SPK1133	Falling	197	сен	сен	linguistic	_		
197-2	SPK1133	Falling	197	осымен	осымен	linguistic	_		
197-3	SPK1133	Falling	197	жаса	жаса	linguistic	_		End=299.268
198-0	SPK1132	undefined	198	###	###	unknown	_		Begin=297.865|End=298.986
199-0	SPK1133	undefined	199	Аа	Аа	linguistic	_		Begin=299.583|End=299.986
200-0	SPK1133	Falling	200	бәсе	бәсе	linguistic	_		Begin=299.986|End=300.765
201-0	SPK1133	undefined	201	(H)	(H)	_	_		Begin=302.288
201-1	SPK1133	undefined	201	Былай	Былай	linguistic	_		End=303.155
202-0	SPK1133	Falling	202	уа	уа	linguistic	_		Begin=303.416
202-1	SPK1133	Falling	202	кәдімгідей	кәдімгідей	linguistic	_		
202-2	SPK1133	Falling	202	开会一样奥	开会一样奥	linguistic	_		
202-3	SPK1133	Falling	202	@@@@@	@@@@@	linguistic	_		End=307.550
203-0	SPK1133	Falling	203	Мынаны	Мынаны	linguistic	_		Begin=308.040
203-1	SPK1133	Falling	203	былай	былай	linguistic	_		
203-2	SPK1133	Falling	203	жығып	жығып	linguistic	_		
203-3	SPK1133	Falling	203	тастайық	тастайық	linguistic	_		End=309.255
204-0	SPK1133	undefined	204	Сосын	Сосын	linguistic	_		Begin=310.114|End=310.624
205-0	SPK1133	Falling	205	есімізге	есімізге	linguistic	_		Begin=310.758
205-1	SPK1133	Falling	205	түспейді	түспейді	linguistic	_		End=312.080
206-0	SPK1132	undefined	206	Телеграмға	Телеграмға	linguistic	_		Begin=313.268|End=313.684
207-0	SPK1132	undefined	207	жібере	жібере	linguistic	_		Begin=313.684
207-1	SPK1132	undefined	207	салайыншы	салайыншы	linguistic	_		End=314.261
208-0	SPK1132	undefined	208	ана	ана	linguistic	_		Begin=314.261
208-1	SPK1132	undefined	208	суреттерді	суреттерді	linguistic	_		End=315.221
209-0	SPK1132	undefined	209	біраз	біраз	linguistic	_		Begin=315.221|End=315.590
210-0	SPK1132	Falling	210	қолайлы	қолайлы	linguistic	_		Begin=315.590
210-1	SPK1132	Falling	210	болады	болады	linguistic	_		
210-2	SPK1132	Falling	210	қазір	қазір	linguistic	_		End=316.657
211-0	SPK1133	Falling	211	Мммм	Мммм	linguistic	_		Begin=317.879|End=318.610
212-0	SPK1133	undefined	212	Upper	Upper	linguistic	_		Begin=320.771
212-1	SPK1133	undefined	212	angle	angle	linguistic	_		End=321.966
213-0	SPK1133	undefined	213	object	object	linguistic	_		Begin=321.966|End=322.637
214-0	SPK1133	undefined	214	center	center	linguistic	_		Begin=322.758|End=323.503
215-0	SPK1133	Falling	215	дейді	дейді	linguistic	_		Begin=323.516|End=324.047
216-0	SPK1133	undefined	216	(H)	(H)	_	_		Begin=324.080|End=325.020
217-0	SPK1133	undefined	217	Так	Так	linguistic	_		Begin=325.174|End=326.228
218-0	SPK1133	undefined	218	мынау	мынау	linguistic	_		Begin=328.838|End=329.550
219-0	SPK1133	Rising	219	баспалдақтағы	баспалдақтағы	linguistic	_		Begin=329.550|End=331.140
220-0	SPK1133	undefined	220	ыыы	ыыы	linguistic	_		Begin=331.798|End=332.402
221-0	SPK1133	undefined	221	I	I	linguistic	_		Begin=332.583
221-1	SPK1133	undefined	221	think	think	linguistic	_		
221-2	SPK1133	undefined	221	we	we	linguistic	_		
221-3	SPK1133	undefined	221	can	can	linguistic	_		
221-4	SPK1133	undefined	221	do	do	linguistic	_		
221-5	SPK1133	undefined	221	it	it	linguistic	_		
221-6	SPK1133	undefined	221	at	at	linguistic	_		End=334.026
222-0	SPK1133	Falling	222	uni	uni	linguistic	_		Begin=334.093
222-1	SPK1133	Falling	222	maybe	maybe	linguistic	_		End=335.261
223-0	SPK1133	undefined	223	It's	It's	linguistic	_		Begin=335.892|End=336.489
224-0	SPK1133	Falling	224	possible	possible	linguistic	_		Begin=336.597|End=337.241
225-0	SPK1133	undefined	225	Атриумда	Атриумда	linguistic	_		Begin=337.342
225-1	SPK1133	undefined	225	отырып	отырып	linguistic	_		End=338.657
226-0	SPK1133	undefined	226	ана	ана	linguistic	_		Begin=338.872|End=339.335
227-0	SPK1133	undefined	227	ыы	ыы	linguistic	_		Begin=339.489|End=339.979
228-0	SPK1133	Falling	228	үстінен	үстінен	linguistic	_		Begin=339.979
228-1	SPK1133	Falling	228	түсіріп	түсіріп	linguistic	_		End=341.315
229-0	SPK1132	Rising	229	Қалай	Қалай	linguistic	_		Begin=341.033
229-1	SPK1132	Rising	229	кіреміз	кіреміз	linguistic	_		
229-2	SPK1132	Rising	229	барлығымыз	барлығымыз	linguistic	_		End=342.651
230-0	SPK1133	undefined	230	Жоқ	Жоқ	linguistic	_		Begin=343.778|End=344.194
231-0	SPK1133	undefined	231	ыыы	ыыы	linguistic	_		Begin=344.429
231-1	SPK1133	undefined	231	maybe	maybe	linguistic	_		End=345.315
232-0	SPK1133	Falling	232	at	at	linguistic	_		Begin=345.335
232-1	SPK1133	Falling	232	the	the	linguistic	_		
232-2	SPK1133	Falling	232	graduation	graduation	linguistic	_		
232-3	SPK1133	Falling	232	day	day	linguistic	_		End=346.885
233-0	SPK1132	undefined	233	Мхм	Мхм	linguistic	_		Begin=349.691|End=350.140
234-0	SPK1132	Falling	234	这个不需要特别大的打光啥的	这个不需要特别大的打光啥的	linguistic	_		Begin=350.140
234-1	SPK1132	Falling	234	ғой	ғой	linguistic	_		End=352.275
235-0	SPK1133	undefined	235	like	like	linguistic	_		Begin=350.651|End=351.302
236-0	SPK1133	Falling	236	Иә	Иә	linguistic	_		Begin=352.308|End=352.959
237-0	SPK1133	undefined	237	It's	It's	linguistic	_		Begin=353.476
237-1	SPK1133	undefined	237	just	just	linguistic	_		
237-2	SPK1133	undefined	237	like	like	linguistic	_		
237-3	SPK1133	undefined	237	maybe	maybe	linguistic	_		End=354.469
238-0	SPK1133	undefined	238	кімдер	кімдер	linguistic	_		Begin=354.469|End=355.060
239-0	SPK1133	Falling	239	түсіріп	түсіріп	linguistic	_		Begin=355.060
239-1	SPK1133	Falling	239	береді	береді	linguistic	_		End=356.167
240-0	SPK1132	Falling	240	相机	相机	linguistic	_		Begin=357.107
240-1	SPK1132	Falling	240	түсіп	түсіп	linguistic	_		
240-2	SPK1132	Falling	240	кетпесе	кетпесе	linguistic	_		
240-3	SPK1132	Falling	240	болды	болды	linguistic	_		
240-4	SPK1132	Falling	240	ғой	ғой	linguistic	_		
240-5	SPK1132	Falling	240	@@@	@@@	linguistic	_		End=358.818
241-0	SPK1133	Falling	241	Ыыыы	Ыыыы	linguistic	_		Begin=359.127|End=360.365
242-0	SPK1133	undefined	242	It	It	linguistic	_		Begin=363.590
242-1	SPK1133	undefined	242	doesn't	doesn't	linguistic	_		
242-2	SPK1133	undefined	242	have	have	linguistic	_		End=364.664
243-0	SPK1132	undefined	243	Короче	Короче	linguistic	_		Begin=364.033|End=364.637
244-0	SPK1132	undefined	244	Мына	Мына	linguistic	_		Begin=364.637|End=365.053
245-0	SPK1133	undefined	245	to	to	linguistic	_		Begin=364.664
245-1	SPK1133	undefined	245	跟相机没#	跟相机没#	linguistic	_		End=366.711
246-0	SPK1132	undefined	246	这个	这个	linguistic	_		Begin=365.053
246-1	SPK1132	undefined	246	这个	这个	linguistic	_		End=365.885
247-0	SPK1132	undefined	247	这个	这个	linguistic	_		Begin=366.241|End=366.577
248-0	SPK1132	undefined	248	这个	这个	linguistic	_		Begin=366.577|End=367.355
249-0	SPK1133	Rising	249	Мхм	Мхм	linguistic	_		Begin=366.812|End=367.382
250-0	SPK1132	Rising	250	相机	相机	linguistic	_		Begin=367.718
250-1	SPK1132	Rising	250	болмаса	болмаса	linguistic	_		
250-2	SPK1132	Rising	250	мынандай	мынандай	linguistic	_		
250-3	SPK1132	Rising	250	не	не	linguistic	_		
250-4	SPK1132	Rising	250	шықпайды	шықпайды	linguistic	_		
250-5	SPK1132	Rising	250	ғой	ғой	linguistic	_		End=370.073
251-0	SPK1132	undefined	251	(H)	(H)	_	_		Begin=370.953|End=371.308
252-0	SPK1132	undefined	252	Тіпті	Тіпті	linguistic	_		Begin=371.308
252-1	SPK1132	undefined	252	мынаны	мынаны	linguistic	_		End=372.053
253-0	SPK1133	undefined	253	选人	选人	linguistic	_		Begin=371.335
253-1	SPK1133	undefined	253	？	？	linguistic	_		End=372.470
254-0	SPK1132	undefined	254	кімдермен	кімдермен	linguistic	_		Begin=372.053|End=372.879
255-0	SPK1132	undefined	255	¬Фариза	Фариза	linguistic	_	Anonymized=Yes	Begin=372.879
255-1	SPK1132	undefined	255	түсіргенде	түсіргенде	linguistic	_		
255-2	SPK1132	undefined	255	осылай	осылай	linguistic	_		
255-3	SPK1132	undefined	255	түсірейік	түсірейік	linguistic	_		
255-4	SPK1132	undefined	255	сосын	сосын	linguistic	_		
255-5	SPK1132	undefined	255	大学	大学	linguistic	_		
255-6	SPK1132	undefined	255	-да	-да	linguistic	_		
255-7	SPK1132	undefined	255	да	да	linguistic	_		End=375.295
256-0	SPK1132	Falling	256	түсіріп	түсіріп	linguistic	_		Begin=375.302
256-1	SPK1132	Falling	256	көрейік	көрейік	linguistic	_		End=375.932
257-0	SPK1132	undefined	257	мынаны	мынаны	linguistic	_		Begin=376.120
257-1	SPK1132	undefined	257	екі	екі	linguistic	_		End=376.893
258-0	SPK1133	Falling	258	Ок	Ок	linguistic	_		Begin=376.805|End=377.382
259-0	SPK1132	Falling	259	Ой	Ой	linguistic	_		Begin=377.597
259-1	SPK1132	Falling	259	үстіне	үстіне	linguistic	_		
259-2	SPK1132	Falling	259	жаза	жаза	linguistic	_		
259-3	SPK1132	Falling	259	берейікші	берейікші	linguistic	_		End=378.872
260-0	SPK1133	undefined	260	(H)	(H)	_	_		Begin=379.167|End=380.087
261-0	SPK1133	undefined	261	Сен	Сен	linguistic	_		Begin=380.429
261-1	SPK1133	undefined	261	жаза	жаза	linguistic	_		
261-2	SPK1133	undefined	261	ғой	ғой	linguistic	_		
261-3	SPK1133	undefined	261	сен	сен	linguistic	_		End=381.651
262-0	SPK1132	undefined	262	Сен	Сен	linguistic	_		Begin=380.469
262-1	SPK1132	undefined	262	жазуың	жазуың	linguistic	_		End=381.087
263-0	SPK1132	Falling	263	сен	сен	linguistic	_		Begin=381.335
263-1	SPK1132	Falling	263	жазуың	жазуың	linguistic	_		
263-2	SPK1132	Falling	263	жақсырақ	жақсырақ	linguistic	_		
263-3	SPK1132	Falling	263	қойшы	қойшы	linguistic	_		End=382.570
264-0	SPK1133	Falling	264	Давай	Давай	linguistic	_		Begin=383.536|End=384.233
265-0	SPK1132	Falling	265	充电	充电	linguistic	_		Begin=384.033
265-1	SPK1132	Falling	265	болып	болып	linguistic	_		
265-2	SPK1132	Falling	265	тұр	тұр	linguistic	_		
265-3	SPK1132	Falling	265	ма	ма	linguistic	_		
265-4	SPK1132	Falling	265	екен	екен	linguistic	_		
265-5	SPK1132	Falling	265	мынау	мынау	linguistic	_		End=385.221
266-0	SPK1132	undefined	266	Ана	Ана	linguistic	_		Begin=385.228
266-1	SPK1132	undefined	266	жақта	жақта	linguistic	_		End=385.798
267-0	SPK1132	Falling	267	充电	充电	linguistic	_		Begin=385.798
267-1	SPK1132	Falling	267	сияқты	сияқты	linguistic	_		
267-2	SPK1132	Falling	267	болған	болған	linguistic	_		
267-3	SPK1132	Falling	267	еді	еді	linguistic	_		End=387.355
268-0	SPK1133	undefined	268	你有没有	你有没有	linguistic	_		Begin=387.281|End=387.711
269-0	SPK1133	undefined	269	把我上次说的那些	把我上次说的那些	linguistic	_		Begin=387.711|End=389.154
270-0	SPK1133	Rising	270	қосып	қосып	linguistic	_		Begin=389.302
270-1	SPK1133	Rising	270	қойдың	қойдың	linguistic	_		
270-2	SPK1133	Rising	270	ба	ба	linguistic	_		End=390.503
271-0	SPK1132	Falling	271	我没加那些	我没加那些	linguistic	_		Begin=389.637|End=390.651
272-0	SPK1133	Falling	272	Ок	Ок	linguistic	_		Begin=390.677|End=391.288
273-0	SPK1133	undefined	273	存了吗	存了吗	linguistic	_		Begin=391.630
273-1	SPK1133	undefined	273	？	？	linguistic	_		End=392.523
274-0	SPK1132	Falling	274	存了	存了	linguistic	_		Begin=392.583|End=393.261
275-0	SPK1132	Falling	275	在我手机里	在我手机里	linguistic	_		Begin=393.664|End=394.791
276-0	SPK1133	undefined	276	Қай	Қай	linguistic	_		Begin=393.704
276-1	SPK1133	undefined	276	жерде	жерде	linguistic	_		
276-2	SPK1133	undefined	276	сенің	сенің	linguistic	_		End=394.751
277-0	SPK1133	Rising	277	телефоныңда	телефоныңда	linguistic	_		Begin=394.751
277-1	SPK1133	Rising	277	ма	ма	linguistic	_		End=395.724
278-0	SPK1133	undefined	278	Онда	Онда	linguistic	_		Begin=395.738
278-1	SPK1133	undefined	278	Airdrop-пен	Airdrop-пен	linguistic	_		End=396.771
279-0	SPK1133	Rising	279	жібере	жібере	linguistic	_		Begin=396.771
279-1	SPK1133	Rising	279	салшы	салшы	linguistic	_		End=397.671
280-0	SPK1133	Falling	280	¬Есбол	Есбол	linguistic	_	Anonymized=Yes	Begin=399.080
280-1	SPK1133	Falling	280	может	может	linguistic	_		
280-2	SPK1133	Falling	280	我们新开一个	我们新开一个	linguistic	_		End=401.140
281-0	SPK1133	undefined	281	Әлде	Әлде	linguistic	_		Begin=401.476|End=402.033
282-0	SPK1133	undefined	282	Is	Is	linguistic	_		Begin=402.469|End=402.912
283-0	SPK1133	Rising	283	too	too	linguistic	_		Begin=403.020
283-1	SPK1133	Rising	283	complicated	complicated	linguistic	_		
283-2	SPK1133	Rising	283	болып	болып	linguistic	_		
283-3	SPK1133	Rising	283	кете	кете	linguistic	_		
283-4	SPK1133	Rising	283	ма	ма	linguistic	_		End=405.107
284-0	SPK1132	undefined	284	新	新	linguistic	_		Begin=403.026|End=403.335
285-0	SPK1132	undefined	285	新开一个吧	新开一个吧	linguistic	_		Begin=403.818|End=404.610
286-0	SPK1132	undefined	286	那就	那就	linguistic	_		Begin=404.610|End=405.187
287-0	SPK1132	Falling	287	新开一个吧	新开一个吧	linguistic	_		Begin=405.214|End=406.013
288-0	SPK1133	Falling	288	嗯	嗯	linguistic	_		Begin=406.187
288-1	SPK1133	Falling	288	新开一个吧	新开一个吧	linguistic	_		End=407.302
289-0	SPK1132	undefined	289	这个	这个	linguistic	_		Begin=407.422|End=407.966
290-0	SPK1132	undefined	290	##	##	unknown	_		Begin=408.248|End=409.281
291-0	SPK1132	Falling	291	要不直接就往下面的	要不直接就往下面的	linguistic	_		Begin=410.563
291-1	SPK1132	Falling	291	папка	папка	linguistic	_		
291-2	SPK1132	Falling	291	里面加就行了	里面加就行了	linguistic	_		End=412.946
292-0	SPK1133	undefined	292	Жоқ	Жоқ	linguistic	_		Begin=412.583
292-1	SPK1133	undefined	292	жоқ	жоқ	linguistic	_		End=413.557
293-0	SPK1132	undefined	293	#	#	unknown	_		Begin=413.060|End=413.583
294-0	SPK1133	Falling	294	түсініксіз	түсініксіз	linguistic	_		Begin=413.557
294-1	SPK1133	Falling	294	болып	болып	linguistic	_		
294-2	SPK1133	Falling	294	кететін	кететін	linguistic	_		
294-3	SPK1133	Falling	294	сияқты	сияқты	linguistic	_		End=415.389
295-0	SPK1132	Falling	295	这里面全是那些的呀	这里面全是那些的呀	linguistic	_		Begin=414.932|End=416.345
296-0	SPK1133	undefined	296	(H)	(H)	_	_		Begin=415.691|End=416.516
297-0	SPK1133	undefined	297	Фан	Фан	linguistic	_		Begin=417.469|End=418.751
298-0	SPK1133	undefined	298	ноутбук	ноутбук	linguistic	_		Begin=418.751|End=419.355
299-0	SPK1133	Rising	299	иә	иә	linguistic	_		Begin=419.355|End=419.865
300-0	SPK1132	Falling	300	Ын	Ын	linguistic	_		Begin=419.959|End=420.503
301-0	SPK1133	undefined	301	CLICK	CLICK	paraverbal	_		Begin=420.315|End=420.751
302-0	SPK1132	Rising	302	WHISPER	WHISPER	paraverbal	_		Begin=422.181
302-1	SPK1132	Rising	302	Сен	Сен	linguistic	_		
302-2	SPK1132	Rising	302	маған	маған	linguistic	_		
302-3	SPK1132	Rising	302	қалай	қалай	linguistic	_		
302-4	SPK1132	Rising	302	жіберген	жіберген	linguistic	_		
302-5	SPK1132	Rising	302	едің	едің	linguistic	_		End=424.114
303-0	SPK1133	Falling	303	Flowers	Flowers	linguistic	_		Begin=427.127|End=428.174
304-0	SPK1133	undefined	304	#	#	unknown	_		Begin=429.228|End=430.093
305-0	SPK1133	undefined	305	(H)	(H)	_	_		Begin=430.651
305-1	SPK1133	undefined	305	CREAKY	CREAKY	paraverbal	_		
305-2	SPK1133	undefined	305	ыыы	ыыы	linguistic	_		End=432.583
306-0	SPK1133	undefined	306	Айттым	Айттым	linguistic	_		Begin=432.731
306-1	SPK1133	undefined	306	ғой	ғой	linguistic	_		
306-2	SPK1133	undefined	306	иә	иә	linguistic	_		
306-3	SPK1133	undefined	306	那个	那个	linguistic	_		End=433.684
307-0	SPK1133	undefined	307	点点	点点	linguistic	_		Begin=433.684|End=434.234
308-0	SPK1133	undefined	308	ең	ең	linguistic	_		Begin=434.234
308-1	SPK1133	undefined	308	жақсы	жақсы	linguistic	_		End=435.006
309-0	SPK1133	Rising	309	ең	ең	linguistic	_		Begin=435.006
309-1	SPK1133	Rising	309	ыңғайлы	ыңғайлы	linguistic	_		
309-2	SPK1133	Rising	309	шығады	шығады	linguistic	_		
309-3	SPK1133	Rising	309	иә	иә	linguistic	_		End=436.523
310-0	SPK1133	Falling	310	Басқаларға	Басқаларға	linguistic	_		Begin=436.912
310-1	SPK1133	Falling	310	қарағанда	қарағанда	linguistic	_		End=438.006
311-0	SPK1133	undefined	311	那个	那个	linguistic	_		Begin=438.328
311-1	SPK1133	undefined	311	bullet	bullet	linguistic	_		
311-2	SPK1133	undefined	311	journal	journal	linguistic	_		
311-3	SPK1133	undefined	311	деген	деген	linguistic	_		End=439.711
312-0	SPK1133	Falling	312	就是这种点点	就是这种点点	linguistic	_		Begin=439.711
312-1	SPK1133	Falling	312	ғой	ғой	linguistic	_		End=441.067
313-0	SPK1132	Falling	313	Ммм	Ммм	linguistic	_		Begin=441.510|End=442.308
314-0	SPK1133	undefined	314	Бірақ	Бірақ	linguistic	_		Begin=442.771
314-1	SPK1133	undefined	314	та	та	linguistic	_		
314-2	SPK1133	undefined	314	осы	осы	linguistic	_		
314-3	SPK1133	undefined	314	жақта	жақта	linguistic	_		End=443.698
315-0	SPK1133	undefined	315	就是买不到那种我喜欢的暖色的	就是买不到那种我喜欢的暖色的	linguistic	_		Begin=443.919
315-1	SPK1133	undefined	315	。	。	linguistic	_		End=446.268
316-0	SPK1133	Continuing	316	Болды	Болды	linguistic	_		Begin=447.563|End=448.098
317-0	SPK1133	Rising	317	сен	сен	linguistic	_		Begin=451.375
317-1	SPK1133	Rising	317	сақтадың	сақтадың	linguistic	_		
317-2	SPK1133	Rising	317	ба	ба	linguistic	_		End=452.107
318-0	SPK1133	Rising	318	Былай	Былай	linguistic	_		Begin=452.107
318-1	SPK1133	Rising	318	қарай	қарай	linguistic	_		
318-2	SPK1133	Rising	318	салсай	салсай	linguistic	_		End=453.265
319-0	SPK1132	undefined	319	那个	那个	linguistic	_		Begin=453.469|End=453.885
320-0	SPK1132	Falling	320	看不到	看不到	linguistic	_		Begin=453.885
320-1	SPK1132	Falling	320	екен	екен	linguistic	_		End=454.801
321-0	SPK1133	Rising	321	Неге	Неге	linguistic	_		Begin=455.610|End=456.127
322-0	SPK1132	undefined	322	Мм	Мм	linguistic	_		Begin=456.675
322-1	SPK1132	undefined	322	我看了	我看了	linguistic	_		
322-2	SPK1132	undefined	322	。	。	linguistic	_		End=457.504
323-0	SPK1133	undefined	323	Давай	Давай	linguistic	_		Begin=459.510|End=460.033
324-0	SPK1133	Falling	324	істеп	істеп	linguistic	_		Begin=460.040
324-1	SPK1133	Falling	324	көрейікші	көрейікші	linguistic	_		End=461.134
325-0	SPK1133	undefined	325	#	#	unknown	_		Begin=466.261
325-1	SPK1133	undefined	325	怎么看不到？	怎么看不到？	linguistic	_		End=467.597
326-0	SPK1132	undefined	326	奥:	奥	linguistic	_	Prolongation=0	Begin=472.138|End=473.140
327-0	SPK1132	undefined	327	我懂你的意思了。	我懂你的意思了。	linguistic	_		Begin=473.140|End=474.356
328-0	SPK1133	Rising	328	Түсінбедім	Түсінбедім	linguistic	_		Begin=474.255|End=474.966
329-0	SPK1133	undefined	329	Сен	Сен	linguistic	_		Begin=474.986
