token_id	speaker	iu_type	iu_id	tu_id	span	form	type	modality	features	align
312-0	SPK7002	undefined	312	229	мынаны	мынаны	linguistic	_	_	Begin=322.608
312-1	SPK7002	undefined	312	229	қара	қара	linguistic	_	_	End=323.208
313-0	SPK7002	undefined	313	229	тоже	тоже	linguistic	_	_	Begin=323.208|End=323.498
314-0	SPK7002	undefined	314	230	Price	Price	linguistic	_	_	Begin=323.498
314-1	SPK7002	undefined	314	230	жаңағындай	жаңағындай	linguistic	_	_	_
314-2	SPK7002	undefined	314	230	да	да	linguistic	_	_	End=324.693
315-0	SPK7001	undefined	315	231	м:	м	linguistic	_	Prolongation=0	Begin=324.503|End=324.964
316-0	SPK7001	undefined	316	232	бірақ	бірақ	linguistic	_	_	Begin=324.964
316-1	SPK7001	undefined	316	232	мынау	мынау	linguistic	_	_	_
316-2	SPK7001	undefined	316	232	неочень	неочень	linguistic	_	_	End=325.542
317-0	SPK7001	undefined	317	233	интересно	интересно	linguistic	_	_	Begin=325.542|End=326.353
318-0	SPK7002	undefined	318	234	иә	иә	linguistic	_	_	Begin=326.898|End=327.438
319-0	SPK7002	undefined	319	235	мына	мына	linguistic	_	_	Begin=328.708|End=329.128
320-0	SPK7002	undefined	320	236	уже	уже	linguistic	_	_	Begin=329.128
320-1	SPK7002	undefined	320	236	өзінен	өзінен	linguistic	_	_	End=329.848
321-0	SPK7002	undefined	321	236	бетінен	бетінен	linguistic	_	_	Begin=329.848
321-1	SPK7002	undefined	321	236	полоска	полоска	linguistic	_	_	_
321-2	SPK7002	undefined	321	236	шыққасын	шыққасын	linguistic	_	_	End=330.948
322-0	SPK7002	undefined	322	237	уже	уже	linguistic	_	_	Begin=330.948
322-1	SPK7002	undefined	322	237	ананы	ананы	linguistic	_	_	End=331.498
323-0	SPK7002	undefined	323	237	артық	артық	linguistic	_	_	Begin=331.498
323-1	SPK7002	undefined	323	237	жасамаған	жасамаған	linguistic	_	_	_
323-2	SPK7002	undefined	323	237	болып	болып	linguistic	_	_	_
323-3	SPK7002	undefined	323	237	тұр	тұр	linguistic	_	_	_
323-4	SPK7002	undefined	323	237	ғой	ғой	linguistic	_	_	End=332.898
324-0	SPK7002	undefined	324	238	мынау	мынау	linguistic	_	_	Begin=333.298
324-1	SPK7002	undefined	324	238	ана	ана	linguistic	_	_	End=334.358
325-0	SPK7002	undefined	325	239	#	#	unknown	_	_	Begin=335.318
325-1	SPK7002	undefined	325	239	бар	бар	linguistic	_	_	_
325-2	SPK7002	undefined	325	239	ғой	ғой	linguistic	_	_	End=336.378
326-0	SPK7002	undefined	326	240	рисунок	рисунок	linguistic	_	_	Begin=336.378|End=336.798
327-0	SPK7002	undefined	327	240	сондай	сондай	linguistic	_	_	Begin=336.798
327-1	SPK7002	undefined	327	240	сияқты	сияқты	linguistic	_	_	End=337.788
328-0	SPK7001	undefined	328	241	мынау	мынау	linguistic	_	_	Begin=337.509|End=337.951
329-0	SPK7001	undefined	329	241	әжелердің	әжелердің	linguistic	_	_	Begin=337.951
329-1	SPK7001	undefined	329	241	киетіні	киетіні	linguistic	_	_	End=338.711
330-0	SPK7002	undefined	330	242	сол	сол	linguistic	_	_	Begin=338.708|End=338.998
331-0	SPK7001	undefined	331	241	несі	несі	linguistic	_	_	Begin=338.711|End=339.204
332-0	SPK7002	undefined	332	242	сол	сол	linguistic	_	_	Begin=338.998
332-1	SPK7002	undefined	332	242	айтам	айтам	linguistic	_	_	_
332-2	SPK7002	undefined	332	242	ғой	ғой	linguistic	_	_	End=339.258
333-0	SPK7002	undefined	333	244	ана	ана	linguistic	_	_	Begin=339.258
333-1	SPK7002	undefined	333	244	баяғы	баяғы	linguistic	_	_	End=339.928
334-0	SPK7002	undefined	334	244	нелер	нелер	linguistic	_	_	Begin=339.928|End=340.368
335-0	SPK7002	undefined	335	245	жаңағы	жаңағы	linguistic	_	_	Begin=340.908|End=341.348
336-0	SPK7002	Rising	336	246	не	не	linguistic	_	_	Begin=341.348
336-1	SPK7002	Rising	336	246	зат	зат	linguistic	_	_	_
336-2	SPK7002	Rising	336	246	еді?	еді	linguistic	_	_	End=342.171
337-0	SPK7002	undefined	337	247	ана	ана	linguistic	_	_	Begin=342.218
337-1	SPK7002	undefined	337	247	Голландские	Голландские	linguistic	_	_	_
337-2	SPK7002	undefined	337	247	мельницалар	мельницалар	linguistic	_	_	End=343.708
338-0	SPK7001	undefined	338	248	а:	а	linguistic	_	Prolongation=0	Begin=343.594|End=344.36
339-0	SPK7002	undefined	339	247	нелер	нелер	linguistic	_	_	Begin=343.708|End=344.002
340-0	SPK7002	undefined	340	249	кілең	кілең	linguistic	_	_	Begin=344.002|End=344.26
341-0	SPK7002	undefined	341	251	сондай	сондай	linguistic	_	_	Begin=344.26
341-1	SPK7002	undefined	341	251	рисункасы	рисункасы	linguistic	_	_	End=344.957
342-0	SPK7001	undefined	342	_	@	@	linguistic	_	_	Begin=344.36|End=344.814
343-0	SPK7002	undefined	343	251	қара	қара	linguistic	_	_	Begin=344.957|End=345.264
344-0	SPK7001	Rising	344	253	неге	неге	linguistic	_	_	Begin=346.607
344-1	SPK7001	Rising	344	253	Голландия	Голландия	linguistic	_	_	End=347.457
345-0	SPK7002	undefined	345	254	біздің	біздің	linguistic	_	_	Begin=348.6
345-1	SPK7002	undefined	345	254	ассоциациямыз	ассоциациямыз	linguistic	_	_	_
345-2	SPK7002	undefined	345	254	сондай	сондай	linguistic	_	_	_
345-3	SPK7002	undefined	345	254	шығар	шығар	linguistic	_	_	End=350.256
346-0	SPK7002	undefined	346	255	негізі	негізі	linguistic	_	_	Begin=350.256
346-1	SPK7002	undefined	346	255	Голландия	Голландия	linguistic	_	_	_
346-2	SPK7002	undefined	346	255	емес	емес	linguistic	_	_	_
346-3	SPK7002	undefined	346	255	шығар	шығар	linguistic	_	_	End=351.665
347-0	SPK7002	undefined	347	256	просто	просто	linguistic	_	_	Begin=352.198|End=352.574
348-0	SPK7002	undefined	348	257	бізге	бізге	linguistic	_	_	Begin=352.574
348-1	SPK7002	undefined	348	257	сондай	сондай	linguistic	_	_	_
348-2	SPK7002	undefined	348	257	болып	болып	linguistic	_	_	_
348-3	SPK7002	undefined	348	257	елестеп	елестеп	linguistic	_	_	_
348-4	SPK7002	undefined	348	257	тұрған	тұрған	linguistic	_	_	_
348-5	SPK7002	undefined	348	257	шығар	шығар	linguistic	_	_	End=354.301
349-0	SPK7001	undefined	349	258	солай	солай	linguistic	_	_	Begin=354.698
349-1	SPK7001	undefined	349	258	шығар	шығар	linguistic	_	_	End=355.366
350-0	SPK7002	Rising	350	259	мынау	мынау	linguistic	_	_	Begin=357.399
350-1	SPK7002	Rising	350	259	ше?	ше	linguistic	_	_	End=358.061
351-0	SPK7001	undefined	351	260	жоқ	жоқ	linguistic	_	_	Begin=358.801|End=359.126
352-0	SPK7001	undefined	352	261	простенький	простенький	linguistic	_	_	Begin=359.126|End=359.847
353-0	SPK7002	undefined	353	262	манжеті	манжеті	linguistic	_	_	Begin=361.6
353-1	SPK7002	undefined	353	262	ақ	ақ	linguistic	_	_	_
353-2	SPK7002	undefined	353	262	қой	қой	linguistic	_	_	End=362.49
354-0	SPK7002	undefined	354	263	десең	десең	linguistic	_	_	Begin=362.49
354-1	SPK7002	undefined	354	263	да	да	linguistic	_	_	_
354-2	SPK7002	undefined	354	263	@	@	linguistic	_	_	End=363.327
355-0	SPK7001	undefined	355	_	@	@	linguistic	_	_	Begin=363.516|End=363.977
356-0	SPK7002	undefined	356	264	мынау	мынау	linguistic	_	_	Begin=367.204
356-1	SPK7002	undefined	356	264	жаңа	жаңа	linguistic	_	_	_
356-2	SPK7002	undefined	356	264	да	да	linguistic	_	_	End=368.009
357-0	SPK7002	undefined	357	264	болған	болған	linguistic	_	_	Begin=368.009
357-1	SPK7002	undefined	357	264	сияқты	сияқты	linguistic	_	_	End=368.535
358-0	SPK7002	Rising	358	265	да?	да	linguistic	_	_	Begin=368.535|End=368.957
359-0	SPK7001	undefined	359	266	иә	иә	linguistic	_	_	Begin=369.711|End=369.925
360-0	SPK7001	undefined	360	267	болды	болды	linguistic	_	_	Begin=369.925|End=370.457
361-0	SPK7001	undefined	361	268	анау	анау	linguistic	_	_	Begin=376.905
361-1	SPK7001	undefined	361	268	да	да	linguistic	_	_	_
361-2	SPK7001	undefined	361	268	болды	болды	linguistic	_	_	End=377.704
362-0	SPK7001	undefined	362	269	розовый	розовый	linguistic	_	_	Begin=377.704
362-1	SPK7001	undefined	362	269	надписьпен	надписьпен	linguistic	_	_	End=378.86
363-0	SPK7002	Rising	363	270	мынау	мынау	linguistic	_	_	Begin=379.659
363-1	SPK7002	Rising	363	270	ма?	ма	linguistic	_	_	End=380.139
364-0	SPK7002	undefined	364	270	иә	иә	linguistic	_	_	Begin=380.139|End=380.366
365-0	SPK7002	undefined	365	272	бұл	бұл	linguistic	_	_	Begin=380.366
365-1	SPK7002	undefined	365	272	да	да	linguistic	_	_	_
365-2	SPK7002	undefined	365	272	болады	болады	linguistic	_	_	End=381.366
366-0	SPK7001	undefined	366	273	неге	неге	linguistic	_	_	Begin=381.314|End=381.659
367-0	SPK7001	Rising	367	273	екі	екі	linguistic	_	_	Begin=381.659
367-1	SPK7001	Rising	367	273	рет	рет	linguistic	_	_	_
367-2	SPK7001	Rising	367	273	шығып	шығып	linguistic	_	_	_
367-3	SPK7001	Rising	367	273	жатыр	жатыр	linguistic	_	_	End=382.607
368-0	SPK7002	undefined	368	274	ұмытып	ұмытып	linguistic	_	_	Begin=385.503
368-1	SPK7002	undefined	368	274	кетіп	кетіп	linguistic	_	_	End=386.133
369-0	SPK7002	undefined	369	274	қайтіп	қайтіп	linguistic	_	_	Begin=386.133
369-1	SPK7002	undefined	369	274	салған	салған	linguistic	_	_	_
369-2	SPK7002	undefined	369	274	десеңші	десеңші	linguistic	_	_	End=387.301
370-0	SPK7001	undefined	370	275	не	не	linguistic	_	_	Begin=387.172
370-1	SPK7001	undefined	370	275	мына	мына	linguistic	_	_	End=387.665
371-0	SPK7001	undefined	371	275	рубашка	рубашка	linguistic	_	_	Begin=387.665|End=388.042
372-0	SPK7001	undefined	372	275	а	а	linguistic	_	_	Begin=388.042
372-1	SPK7001	undefined	372	275	ой	ой	linguistic	_	_	End=388.438
373-0	SPK7001	undefined	373	277	футболканы	футболканы	linguistic	_	_	Begin=388.438
373-1	SPK7001	undefined	373	277	айтамын	айтамын	linguistic	_	_	End=389.34
374-0	SPK7002	Rising	374	278	м?	м	disfluency	_	_	Begin=391.107|End=391.879
375-0	SPK7001	Rising	375	279	дешевый	дешевый	linguistic	_	_	Begin=393.905|End=394.866
376-0	SPK7002	undefined	376	280	че	че	linguistic	_	_	Begin=394.1|End=394.399
377-0	SPK7002	undefined	377	281	иә	иә	linguistic	_	_	Begin=394.905|End=395.379
378-0	SPK7001	undefined	378	282	рукава	рукава	linguistic	_	_	Begin=396.808
378-1	SPK7001	undefined	378	282	нормальные	нормальные	linguistic	_	_	End=397.912
379-0	SPK7001	Rising	379	283	да	да	linguistic	_	_	Begin=398.003|End=398.464
380-0	SPK7002	undefined	380	284	а:	а	linguistic	_	Prolongation=0	Begin=398.607|End=399.113
381-0	SPK7002	undefined	381	285	мынаны	мынаны	linguistic	_	_	Begin=399.821|End=400.36
382-0	SPK7002	undefined	382	285	қара	қара	linguistic	_	_	Begin=400.36|End=400.724
383-0	SPK7002	undefined	383	286	қапталында	қапталында	linguistic	_	_	Begin=400.724
383-1	SPK7002	undefined	383	286	да	да	linguistic	_	_	_
383-2	SPK7002	undefined	383	286	жазуы	жазуы	linguistic	_	_	_
383-3	SPK7002	undefined	383	286	бар	бар	linguistic	_	_	End=402.159
384-0	SPK7001	undefined	384	287	иә	иә	linguistic	_	_	Begin=402.698|End=403.23
385-0	SPK7002	undefined	385	288	джинсысында	джинсысында	linguistic	_	_	Begin=403.207|End=403.72
386-0	SPK7002	undefined	386	288	қара	қара	linguistic	_	_	Begin=403.72|End=404.189
387-0	SPK7001	undefined	387	289	ну	ну	linguistic	_	_	Begin=404.191|End=404.47
388-0	SPK7001	undefined	388	289	вроде	вроде	linguistic	_	_	Begin=404.47|End=404.86
389-0	SPK7001	undefined	389	290	джинсылар	джинсылар	linguistic	_	_	Begin=405.704
389-1	SPK7001	undefined	389	290	сондай	сондай	linguistic	_	_	End=406.691
390-0	SPK7001	undefined	390	290	қазір	қазір	linguistic	_	_	Begin=407.152
390-1	SPK7001	undefined	390	290	мода	мода	linguistic	_	_	_
390-2	SPK7001	undefined	390	290	сияқты	сияқты	linguistic	_	_	End=408.068
391-0	SPK7002	Rising	391	291	жазылған	жазылған	linguistic	_	_	Begin=408.835
391-1	SPK7002	Rising	391	291	ба?	ба	linguistic	_	_	End=409.507
392-0	SPK7001	undefined	392	292	не	не	linguistic	_	_	Begin=409.47
392-1	SPK7001	undefined	392	292	то	то	linguistic	_	_	_
392-2	SPK7001	undefined	392	292	чтобы	чтобы	linguistic	_	_	_
392-3	SPK7001	undefined	392	292	мода	мода	linguistic	_	_	End=410.392
393-0	SPK7001	undefined	393	292	но	но	linguistic	_	_	Begin=410.392|End=410.724
394-0	SPK7001	undefined	394	293	киеді	киеді	linguistic	_	_	Begin=410.724|End=411.243
395-0	SPK7001	undefined	395	294	иә	иә	linguistic	_	_	Begin=411.704|End=412.263
396-0	SPK7002	undefined	396	295	қарасаңшы	қарасаңшы	linguistic	_	_	Begin=412.109
396-1	SPK7002	undefined	396	295	онда	онда	linguistic	_	_	End=412.711
397-0	SPK7002	undefined	397	296	біздегі	біздегі	linguistic	_	_	Begin=412.711
397-1	SPK7002	undefined	397	296	қазір	қазір	linguistic	_	_	_
397-2	SPK7002	undefined	397	296	не	не	linguistic	_	_	_
397-3	SPK7002	undefined	397	296	шықты	шықты	linguistic	_	_	End=414.065
398-0	SPK7001	undefined	398	297	анандай	анандай	linguistic	_	_	Begin=412.795|End=413.256
399-0	SPK7001	undefined	399	297	несі	несі	linguistic	_	_	Begin=413.256
399-1	SPK7001	undefined	399	297	бар	бар	linguistic	_	_	End=414.139
400-0	SPK7001	undefined	400	297	типа	типа	linguistic	_	_	Begin=414.139|End=414.451
401-0	SPK7001	undefined	401	298	ткань	ткань	linguistic	_	_	Begin=414.451|End=414.879
402-0	SPK7001	Interrupted	402	299	пре-	пре-	linguistic	_	Interrupted=Yes	Begin=414.879|End=415.308
403-0	SPK7001	undefined	403	299	проводят	проводят	linguistic	_	_	Begin=415.308
403-1	SPK7001	undefined	403	299	вот	вот	linguistic	_	_	_
403-2	SPK7001	undefined	403	299	так	так	linguistic	_	_	End=416.217
404-0	SPK7001	undefined	404	299	потом	потом	linguistic	_	_	Begin=416.217|End=416.457
405-0	SPK7001	undefined	405	301	үстінен	үстінен	linguistic	_	_	Begin=416.457
405-1	SPK7001	undefined	405	301	надпись	надпись	linguistic	_	_	_
405-2	SPK7001	undefined	405	301	жазады	жазады	linguistic	_	_	End=417.594
406-0	SPK7002	undefined	406	302	жоқ	жоқ	linguistic	_	_	Begin=418.357|End=418.676
407-0	SPK7002	undefined	407	303	енді	енді	linguistic	_	_	Begin=418.676
407-1	SPK7002	undefined	407	303	біз	біз	linguistic	_	_	_
407-2	SPK7002	undefined	407	303	қазір	қазір	linguistic	_	_	_
407-3	SPK7002	undefined	407	303	рубашка	рубашка	linguistic	_	_	_
407-4	SPK7002	undefined	407	303	қарап	қарап	linguistic	_	_	_
407-5	SPK7002	undefined	407	303	отырмыз	отырмыз	linguistic	_	_	_
407-6	SPK7002	undefined	407	303	ғой	ғой	linguistic	_	_	End=420.083
408-0	SPK7002	undefined	408	304	джинсысын	джинсысын	linguistic	_	_	Begin=420.083
408-1	SPK7002	undefined	408	304	қарасаң	қарасаң	linguistic	_	_	End=420.932
409-0	SPK7002	undefined	409	305	ол	ол	linguistic	_	_	Begin=420.932
409-1	SPK7002	undefined	409	305	да	да	linguistic	_	_	_
409-2	SPK7002	undefined	409	305	бар	бар	linguistic	_	_	_
409-3	SPK7002	undefined	409	305	шығар	шығар	linguistic	_	_	End=421.853
410-0	SPK7001	undefined	410	306	ым:	ым	linguistic	_	Prolongation=1	Begin=421.776|End=422.133
411-0	SPK7001	undefined	411	307	я	я	linguistic	_	_	Begin=422.133
411-1	SPK7001	undefined	411	307	не	не	linguistic	_	_	_
411-2	SPK7001	undefined	411	307	хочу	хочу	linguistic	_	_	End=422.626
412-0	SPK7001	undefined	412	307	ондай	ондай	linguistic	_	_	Begin=422.626
412-1	SPK7001	undefined	412	307	джинсы	джинсы	linguistic	_	_	_
412-2	SPK7001	undefined	412	307	киюге	киюге	linguistic	_	_	End=423.685
413-0	SPK7002	undefined	413	308	мынаны	мынаны	linguistic	_	_	Begin=426.906
413-1	SPK7002	undefined	413	308	қара	қара	linguistic	_	_	End=427.64
414-0	SPK7002	Rising	414	309	әдемі	әдемі	linguistic	_	_	Begin=427.64
414-1	SPK7002	Rising	414	309	ме?	ме	linguistic	_	_	End=428.569
415-0	SPK7002	undefined	415	310	мынау	мынау	linguistic	_	_	Begin=428.711
415-1	SPK7002	undefined	415	310	қырық	қырық	linguistic	_	_	_
415-2	SPK7002	undefined	415	310	тоғыз	тоғыз	linguistic	_	_	End=429.384
416-0	SPK7002	undefined	416	311	мынау	мынау	linguistic	_	_	Begin=429.384
416-1	SPK7002	undefined	416	311	отыз	отыз	linguistic	_	_	_
416-2	SPK7002	undefined	416	311	тоғыз	тоғыз	linguistic	_	_	End=430.693
417-0	SPK7002	undefined	417	312	жаңа	жаңа	linguistic	_	_	Begin=430.808
417-1	SPK7002	undefined	417	312	сенің	сенің	linguistic	_	_	_
417-2	SPK7002	undefined	417	312	белгілегеніңді	белгілегеніңді	linguistic	_	_	End=432.189
418-0	SPK7002	undefined	418	312	отыз	отыз	linguistic	_	_	Begin=432.189
418-1	SPK7002	undefined	418	312	тоғыз	тоғыз	linguistic	_	_	_
418-2	SPK7002	undefined	418	312	болып	болып	linguistic	_	_	_
418-3	SPK7002	undefined	418	312	тұр	тұр	linguistic	_	_	End=433.437
419-0	SPK7002	undefined	419	_	(H)	(H)	inhale	_	_	Begin=434.1|End=434.976
420-0	SPK7002	undefined	420	_	(Hx)	(Hx)	exhale	_	_	Begin=434.976|End=436.242
421-0	SPK7001	undefined	421	313	может	может	linguistic	_	_	Begin=436.522|End=436.996
422-0	SPK7001	undefined	422	313	не	не	linguistic	_	_	Begin=436.996
422-1	SPK7001	undefined	422	313	шығар	шығар	linguistic	_	_	End=437.522
423-0	SPK7001	undefined	423	314	составь	составь	linguistic	_	_	Begin=437.691
423-1	SPK7001	undefined	423	314	ткани	ткани	linguistic	_	_	End=438.607
424-0	SPK7002	Rising	424	315	м?	м	disfluency	_	_	Begin=438.012|End=438.764
425-0	SPK7001	Rising	425	314	қандай	қандай	linguistic	_	_	Begin=438.607
425-1	SPK7001	Rising	425	314	кстати	кстати	linguistic	_	_	End=439.717
426-0	SPK7002	Rising	426	316	қайсы?	қайсы	linguistic	_	_	Begin=440.64|End=441.003
427-0	SPK7002	undefined	427	317	жаңа	жаңа	linguistic	_	_	Begin=441.003
427-1	SPK7002	undefined	427	317	ашқанымыз	ашқанымыз	linguistic	_	_	End=441.799
428-0	SPK7002	Rising	428	317	сол	сол	linguistic	_	_	Begin=441.799
428-1	SPK7002	Rising	428	317	ма?	ма	linguistic	_	_	End=442.074
429-0	SPK7002	Rising	429	318	мынау	мынау	linguistic	_	_	Begin=442.074
429-1	SPK7002	Rising	429	318	ма?	ма	linguistic	_	_	End=442.587
430-0	SPK7002	undefined	430	319	ашылып	ашылып	linguistic	_	_	Begin=442.587
430-1	SPK7002	undefined	430	319	жатыр	жатыр	linguistic	_	_	End=443.171
431-0	SPK7001	undefined	431	320	иә	иә	linguistic	_	_	Begin=442.905|End=443.133
432-0	SPK7001	undefined	432	321	сол	сол	linguistic	_	_	Begin=443.133|End=443.587
433-0	SPK7002	Rising	433	322	қайсы?	қайсы	linguistic	_	_	Begin=444.799|End=445.419
434-0	SPK7002	Rising	434	323	қай	қай	linguistic	_	_	Begin=445.419
434-1	SPK7002	Rising	434	323	жерден	жерден	linguistic	_	_	_
434-2	SPK7002	Rising	434	323	қарайтын	қарайтын	linguistic	_	_	_
434-3	SPK7002	Rising	434	323	едік?	едік	linguistic	_	_	End=446.738
435-0	SPK7001	undefined	435	324	бір	бір	linguistic	_	_	Begin=446.568
435-1	SPK7001	undefined	435	324	жерде	жерде	linguistic	_	_	_
435-2	SPK7001	undefined	435	324	жазылып	жазылып	linguistic	_	_	End=447.431
436-0	SPK7001	undefined	436	324	тұратын	тұратын	linguistic	_	_	Begin=447.431
436-1	SPK7001	undefined	436	324	еді	еді	linguistic	_	_	_
436-2	SPK7001	undefined	436	324	ғой	ғой	linguistic	_	_	End=448.185
437-0	SPK7002	Rising	437	325	мына	мына	linguistic	_	_	Begin=448.012
437-1	SPK7002	Rising	437	325	жерде	жерде	linguistic	_	_	_
437-2	SPK7002	Rising	437	325	сияқты	сияқты	linguistic	_	_	_
437-3	SPK7002	Rising	437	325	да?	да	linguistic	_	_	End=449.136
438-0	SPK7001	undefined	438	326	а:	а	linguistic	_	Prolongation=0	Begin=448.704|End=449.042
439-0	SPK7001	undefined	439	326	да	да	linguistic	_	_	Begin=449.042|End=449.25
440-0	SPK7001	undefined	440	328	қарашы	қарашы	linguistic	_	_	Begin=449.25|End=449.743
441-0	SPK7001	undefined	441	329	cotton	cotton	linguistic	_	_	Begin=451.204|End=451.776
442-0	SPK7001	undefined	442	330	spandex	spandex	linguistic	_	_	Begin=451.776|End=452.659
443-0	SPK7001	Rising	443	331	мынау	мынау	linguistic	_	_	Begin=452.659
443-1	SPK7001	Rising	443	331	не	не	linguistic	_	_	End=453.392
444-0	SPK7002	undefined	444	332	не	не	linguistic	_	_	Begin=453.959|End=454.419
445-0	SPK7002	undefined	445	333	синтетикпен	синтетикпен	linguistic	_	_	Begin=454.507
445-1	SPK7002	undefined	445	333	араласып	араласып	linguistic	_	_	_
445-2	SPK7002	undefined	445	333	тұр	тұр	linguistic	_	_	_
445-3	SPK7002	undefined	445	333	ғой	ғой	linguistic	_	_	End=456.375
446-0	SPK7001	undefined	446	334	а:	а	linguistic	_	Prolongation=0	Begin=456.379|End=457.555
447-0	SPK7001	undefined	447	335	может	может	linguistic	_	_	Begin=457.555
447-1	SPK7001	undefined	447	335	поэтому	поэтому	linguistic	_	_	End=458.6
448-0	SPK7001	undefined	448	335	арзан	арзан	linguistic	_	_	Begin=458.6
448-1	SPK7001	undefined	448	335	шығып	шығып	linguistic	_	_	_
448-2	SPK7001	undefined	448	335	тұр	тұр	linguistic	_	_	End=459.756
449-0	SPK7002	undefined	449	336	мынаны	мынаны	linguistic	_	_	Begin=459.215
449-1	SPK7002	undefined	449	336	қарайық	қарайық	linguistic	_	_	End=459.976
450-0	SPK7001	undefined	450	337	қара	қара	linguistic	_	_	Begin=460.665|End=461.139
451-0	SPK7002	undefined	451	338	просто	просто	linguistic	_	_	Begin=460.808|End=461.578
452-0	SPK7001	undefined	452	337	бірақ	бірақ	linguistic	_	_	Begin=461.204|End=461.535
453-0	SPK7001	undefined	453	339	қарасын	қарасын	linguistic	_	_	Begin=461.535|End=462.081
454-0	SPK7001	undefined	454	339	кигім	кигім	linguistic	_	_	Begin=462.081
454-1	SPK7001	undefined	454	339	келіп	келіп	linguistic	_	_	_
454-2	SPK7001	undefined	454	339	тұрған	тұрған	linguistic	_	_	_
454-3	SPK7001	undefined	454	339	жоқ	жоқ	linguistic	_	_	End=463.048
455-0	SPK7002	undefined	455	340	жоқ	жоқ	linguistic	_	_	Begin=463.109|End=463.233
456-0	SPK7002	undefined	456	341	қарайық	қарайық	linguistic	_	_	Begin=463.233|End=463.711
457-0	SPK7002	undefined	457	341	құрамын	құрамын	linguistic	_	_	Begin=463.711|End=464.304
458-0	SPK7001	undefined	458	342	а:	а	linguistic	_	Prolongation=0	Begin=466.217|End=466.639
459-0	SPK7001	undefined	459	343	подороже	подороже	linguistic	_	_	Begin=466.639|End=467.1
460-0	SPK7001	Rising	460	343	болған	болған	linguistic	_	_	Begin=467.1
460-1	SPK7001	Rising	460	343	соң	соң	linguistic	_	_	_
460-2	SPK7001	Rising	460	343	ба	ба	linguistic	_	_	End=467.879
461-0	SPK7002	undefined	461	344	иә	иә	linguistic	_	_	Begin=467.808|End=468.251
462-0	SPK7002	undefined	462	345	бұл	бұл	linguistic	_	_	Begin=470.808
462-1	SPK7002	undefined	462	345	да	да	linguistic	_	_	_
462-2	SPK7002	undefined	462	345	сондай	сондай	linguistic	_	_	End=471.64
463-0	SPK7002	undefined	463	346	бәрібір	бәрібір	linguistic	_	_	Begin=471.64|End=472.207
464-0	SPK7001	undefined	464	347	может	может	linguistic	_	_	Begin=472.665|End=472.905
465-0	SPK7001	undefined	465	347	просто	просто	linguistic	_	_	Begin=472.905
465-1	SPK7001	undefined	465	347	мынаның	мынаның	linguistic	_	_	End=473.503
466-0	SPK7001	undefined	466	347	несі	несі	linguistic	_	_	Begin=473.503
466-1	SPK7001	undefined	466	347	үлкен	үлкен	linguistic	_	_	_
466-2	SPK7001	undefined	466	347	шығар	шығар	linguistic	_	_	End=474.256
467-0	SPK7001	undefined	467	347	cotton-ның	cotton-ның	linguistic	_	_	Begin=475.003|End=475.672
468-0	SPK7002	Rising	468	348	проценті	проценті	linguistic	_	_	Begin=477.313
468-1	SPK7002	Rising	468	348	ме?	ме	linguistic	_	_	End=478.153
469-0	SPK7001	undefined	469	349	иә	иә	linguistic	_	_	Begin=478.113|End=478.555
470-0	SPK7001	undefined	470	350	ана	ана	linguistic	_	_	Begin=481.263|End=482.042
471-0	SPK7001	undefined	471	351	предыдущийға	предыдущийға	linguistic	_	_	Begin=482.905|End=483.912
472-0	SPK7002	undefined	472	352	болмаса	болмаса	linguistic	_	_	Begin=483.207|End=483.764
473-0	SPK7002	undefined	473	353	ананың	ананың	linguistic	_	_	Begin=483.764
473-1	SPK7002	undefined	473	353	да	да	linguistic	_	_	_
473-2	SPK7002	undefined	473	353	мынандай	мынандай	linguistic	_	_	_
473-3	SPK7002	undefined	473	353	жазуы	жазуы	linguistic	_	_	_
473-4	SPK7002	undefined	473	353	бар	бар	linguistic	_	_	End=485.003
474-0	SPK7002	undefined	474	354	бірақ	бірақ	linguistic	_	_	Begin=485.003
474-1	SPK7002	undefined	474	354	жағасында	жағасында	linguistic	_	_	_
474-2	SPK7002	undefined	474	354	мынау	мынау	linguistic	_	_	_
474-3	SPK7002	undefined	474	354	да	да	linguistic	_	_	_
474-4	SPK7002	undefined	474	354	сондай	сондай	linguistic	_	_	End=486.702
475-0	SPK7001	undefined	475	355	и	и	linguistic	_	_	Begin=486.334
475-1	SPK7001	undefined	475	355	соның	соның	linguistic	_	_	End=486.866
476-0	SPK7001	undefined	476	356	не	не	linguistic	_	_	Begin=486.866
476-1	SPK7001	undefined	476	356	шығар	шығар	linguistic	_	_	End=487.34
477-0	SPK7001	undefined	477	357	материалы	материалы	linguistic	_	_	Begin=487.34
477-1	SPK7001	undefined	477	357	шығар	шығар	linguistic	_	_	End=487.821
478-0	SPK7002	Rising	478	358	мынау	мынау	linguistic	_	_	Begin=487.906
478-1	SPK7002	Rising	478	358	негізі	негізі	linguistic	_	_	_
478-2	SPK7002	Rising	478	358	#	#	unknown	_	_	_
478-3	SPK7002	Rising	478	358	пе	пе	linguistic	_	_	_
478-4	SPK7002	Rising	478	358	екен?	екен	linguistic	_	_	End=489.384
479-0	SPK7002	undefined	479	358	тас	тас	linguistic	_	_	Begin=489.384|End=489.649
480-0	SPK7002	Rising	480	359	бірдеңелер	бірдеңелер	linguistic	_	_	Begin=489.649
