speaker	span	translation
	ана жақта үш он үш жет- үш он алтыда шығады екен	
	Мына жер үш үш # бір не Черняевкамен	This place... around 3 something, one/same with Chernyaevka.
	Ал ####,	But ####...
	Алматыда	In Almaty.. in Otegenbay where we live, the difference is about an hour,
	Өтегенбай біз тұратын жерде	
SPK0015	Мхм.	Mhm.
SPK0017	Бір сағаттай разница	
SPK0015	Аа.	Oh.
SPK0017	COUGHS ойлайсың	Think about it!
	Кешке жақын тағы бір сағат разница	In the evening, there is another difference of an hour.
	бізде ерте батады мына жерде жай батады	The sun goes down earlier in our place but it goes down a bit later here.
	сонда Алматыда вообщем күн жоқ	So [at that time] there is no sun in Almaty.
SPK0015	Ыстық шәй іш,	Have some hot tea.
SPK0017	Жоқ болды рақмет болды	No, thank you, no.
SPK0015	шәй ішсеңіздерші	Please have some tea.
SPK0016	Енді Алматыда наоборот күн жай батпай ма	Well, it is actually that in Almaty the sun goes down a bit later.
SPK0017	Жоқ ей?	No.
SPK0016	Алматыда тоғызда күн жап-жарық	At nine o'clock it is bright in Almaty, while it is pretty dark here.
SPK0015	Иә?	Yes.
SPK0016	А мында қап-қараңғы болып қояды	
SPK0015	Бізде қап-қараңғы болады Алматыда жәй батады	It gets dark in our place and the sun goes down late in Almaty.
SPK0016	Алматыда кішкене бір сағат ## бір қырық бес	In Almaty there is a small difference of an hour ### forty-five minutes.
SPK0015	Бір сағат разница.	One hour of difference.
SPK0017	Бір сағат мына жақ міне ерте бітеді міне	One hour...this side... it finishes earlier.
	Мына жақтан е- жай шығады	The sun goes up late from here.
SPK0016	Иә жай шығады Алматы	Yes, Almatry goes up late .
SPK0017	Жай батады	And goes down late.
SPK0016	Жай батады соны айтып отырмын ғой иә	Yes, goes down late - this is what I am saying.
SPK0015	Иә иә.	Yes, yes.
SPK0017	Ал,	But
	былай ###сең ары қарай кете береді	??
SPK0016	Иә ал Астанада вообще бір жарым сағатқа таяу ## тоғызда	Yes, but in Astana the sun ## around nine o'clock.
	Уже онда он бірде күн қараңғы болады жазды күні он бірде он екіде	It becomes dark there already at eleven in summer..at eleven, twelve.
SPK0015	И:ә.	Yes.
	Сондай екен.	Like that, as it turns out.
SPK0017	Ал енді мен Оралда жүргенде мынау Алматыда осы жақта	But when I was in Oral, when it was dark in Almaty it was [bright as in?] noon on that side.
	қараңғы болғанда	
	ана жақта түс болып тұрады	
SPK0016	Иә вот сол оған барғанша енді	Yes, it will take a long time for the sun to get there.
SPK0015	Иә солай екен.	Apparently, it is like that.
SPK0017	Сонда үш сағат бүйтіп бүйтіп бара жатыр	It goes like this during three hours.
SPK0016	Үш сағат разница ма сонда	Does that mean there is a three-hour difference?
SPK0015	Өйткені әгі ораза ұстаған кезде де сол	Because when you fast, it is the same.
	Сағаттары бар ғой біз жақта ерте ұстайды да	People fast earlier in where we are from, and those in Almaty and Astana ... especially in Astana, they fast at later time.
	Алматы мен Астана,	
	Астана вообще жайырақ екен	
SPK0017	Самолетпен ұшқанда былай қарай ұшады мына Оралға қарай ұшады	When flying on a plane... it flies in this direction... in the direction to Oral...
	үш сағат,	three hours...
	қайтқанда екі жарым сағат	It takes two and a half hours when returning.
SPK0016	@@@	@@@
SPK0017	Жарты сағат ерте###,	A half an hour ealier.
	өйткені,	Because when the plane flies to that side, the Earth revolves in the opposite direction to it.
	ана жаққа ұшқанда жер айналады соған қарай қарама-қарсы айналады	
	Ал сонда самолет бірінші кетеді екен	So, the plane goes first...
SPK0016	Ол солай екен өйткені әгі жер сілкінген кезде мен үйдің ішінен шыға алмай қалғаным сол ғой	What you are saying it actually true because that's why when there was an earthquake, I could not get out of the house.
	Была:й қарай жүгіріп отырып бардым	I was running towards this side.
	Отыз секундтай	For around thirty seconds.
	Жоқ мына жаққа барып екі секунд үш секундтан қайта шыққанша уже қарсы соқты ғой	I went there... then after two three seconds, it started doing agagin backwards...
	Жоқ дегенде бір жиырма секундтайда әрең шықтым ғой міне осындай-ақ жер ғой	I think got out in twenty seconds... it is just a small place like this...
	Солар жү- былай толқыды ғой бүйтіп былай толқып жатқан	It was waving like this.
	Қарсы жүрген кезде сол сияқты ғой енді жер де	When you go backwards, the Earth is just like that...
	Енді бүйтіп айналып тұр ғой бүйтіп бүйтіп айналып еще ол былай жүреді ғой	It is spinning like this but it is also moving like this...
SPK0017	##.	##.
SPK0016	Орн-ы-нан айналып тұрады еще былай жылжып отырады ол	It is spinning and revolving at the same time.
	Жер осы орнынан айналып тұрып бүйтіп міне бүйтіп бүйтіп айналып тұрып ол ж- еще жылжып отырады осылай етіп	It spins like this and revolves forwards like this.
	###.	###.
SPK0015	Жүріп жылжиды	It moves while moving.
SPK0016	Жоқ айналады	No it spins...
	Еще жылжиды	but it moves forwards as well.
SPK0015	Жүріп жылжиды	It moves while moving.
SPK0016	Иә.	Yes.
SPK0015	Аха.	
SPK0016	Соның өзінде көрдің бе разница	Even in that case, there is a difference.
	Әгі біздің немене ететін сол ғой	That's why...
	бірақ енді судың бәрі	but all the water...
	былай солтүстікке ағады	flows towards the north...
	Любой жақта су	In any place...
	солтүстікке ағады	the water flows towards the north...
SPK0015	Шіркін-ай космоспен ұшып (H)	If only one could fly into the space...
	басқа планеталарды көріп келсе иә қиын жақсы а	and could see the planets...
SPK0016	Немене істейсің ешкім жоқ қап-қараңғы	What are you going to do there? There is no one.
SPK0015	Көргім келеді	I want to see.
	Ол немене бар екен интересно ## иә?	What is there, I wonder.
SPK0017	Жоқ ана ######.	No that...
SPK0015	## же- жердің қасында	Near our Earth...
SPK0017	андай алдыртады көр	There is just thing... just see through that...
	####.	####.
SPK0016	Теле- телескопты	The telescope...
SPK0015	Телескоп пе.	Telescope?
SPK0017	Ее тура #### көзіңе	Right into your eyes.
SPK0015	Соны көрсе иә а қандай ### бар екенін	That would be great to see what's there, right?
	Марсты көрсе	See Mars...
	нені көрсе	and all that...
SPK0017	Оқу керек оған	You need to study in order to be able to do so.
SPK0016	@@@@@@@@@	@@@@@@@@@
SPK0017	@@@@	@@@@
SPK0015	Ұшып барғанға иә	In order to be able to go into the space, right?
SPK0017	Ұшып барғанға @	Yes, to fly up there.
	Иә.	Yes.
SPK0015	Жоқ енді расында да анандай көрсетеді көре- көреді ғой жерден тұрып алып	But for real, they see the space from the Earth...
	Ол қымбат тұратын шығар әмбе жоқ шығар бізде	It is probablt expensive, and we probably don't have that.
SPK0017	Сен одан да ол жаққа бармасаңшы жақын жерден судың астын тексере берсеңші	Do not go too far; you can just check what's underwater nearby...
	Суда дәл көзіңді ашып қарай бермейсің бе	Just open your eyes underwater...
SPK0015	Ой мен судың ішінде тұншы- су десе тұншығамын мен	Oh no... I cannot breath when one says water...
SPK0016	(Hx)@@@@	(Hx)@@@@
SPK0015	Ауа жетпей тұншығамын	I suffocate.
SPK0017	Вот соның астын қара сен не секілді бар	Go research underwater... there are things like that thingy...
SPK0015	Ой ой ай SHAKES	Oh my (SHAKES),
	біреу суға секіріп жатса	...when one jumps into water...
	сүңгіп бара жатса мен (H)	or if someone is swimming into the water...
	тұншығамын ауа жетпей	I suffocate...
	Біреу погребке қамалса біреу келіп мм	If someone is locked inside the cellar...
	мен мен погребке өмірі түспеймін ғой	I never go down the cellar...
SPK0016	Қой қуып кеттің сен өзің өз жайыңа	You are now just digressing now and talking shit...
SPK0015	Мен базға түспеймін ғой	I never go down the cellar.
	Тұншығамын ғой ауа ой ой ой ой ауа жетпей тұншығамын	I suffocate.
