speaker	span	translation
SPK0014	Немене ішіп жатырсың фу EXPRESSES_DISGUST	Disgusting, what are you drinking omg!?
	Рассол ішесің бе?	Will you drink some brine?
SPK0028	А.	What?
SPK0014	Фу ¬Жанат мынау жаман ғой.	Omg, Zhanat, this is bad!
	####.	
	####.	
SPK0028	##.	
	##.	
SPK0014	Қазір апа мен келемін.	I will be back in a jiffy, grandma!
	Алып келемін.	I will bring [eggs].
	Сүт те алып келе салайын.	Let me bring some milk as well.
SPK0028	Тамақ қайда апа?	Grandma, where is the food?
SPK0032	А.	Come again?
SPK0028	Тамақ қайда тамақ.	Where is food?
SPK0032	Ана ішінде жылытып қойды.	In there. He heated it up.
SPK0028	А:.	I see.
SPK0032	Жылытып қойды ¬Асыл.	Asyl heated it up.
	Ыстық болмасын,	Make sure it is not too hot!
	байқа.	Be careful!
	Бірдеңемен ұста.	Hold it with something else.
	Мына орамал бірдеңе жоқ па?	Isn't there anything like a towel?
	Ұстайтын.	
	Сонымен ұстай сал.	Hold it with that.
SPK0028	(H)	
	YAWNS	
	(Hx)	
SPK0032	Нан жемейсің бе.	Will you not eat bread?
SPK0028	Нан.	Bread?
SPK0032	Нан жемейсің бе.	Will you not eat bread?
SPK0028	А- а SHAKING_HIS_HEAD	No.
SPK0032	А?	Well okay.
SPK0028	WACTHES_SOMETHING_ON_PHONE	
