speaker	span	translation
	сондай керек шығар	
	деп ойлаймын	I think
SPK7001	ыхым	yes
SPK7002	потому что бір жағы кең болса	because if one side is wide
	екінші жағын уравновешивать ету үшін	the second side can be balanced
	кішкене ы:	a bit
	нелеу	more that
	компактныйлау болып алу керек сияқты	we have buy it like more dense
	аштым ба мен мынаны	did I open it?
	көрейік	let's see
	көйлек ашылып тұр ғой	this dress is opened
	мынау	
	қарайық онда	let's see it then
	осыны	
	негізі маған алдында да	actually, I liked this one last time as well
	осы ұнап еді	
SPK7001	м:	I see
SPK7002	бірақ анау да	but that one is like that too
	енді кішкене не	
SPK7001	күшті	cool
	бұл да	this one too
SPK7002	классикаға жақындау да	it is more like a business style, you know
	кішкене	
	пиджакпен кигенде	you can hide it, when you wear it with a blazer
	спрятать можно	
SPK7001	а:	a
SPK7002	мынаны заправкаға жіберсең	if you tuck in this
	анау көрінбейді де	that one even won't be seen
	не етіп	
	а мынау	but this, one side of it will be seen
	бір шеті бәрібір көрініп қалады	
	да	you know
SPK7001	но	but
SPK7002	мынау уже	this one is already
SPK7001	өзін кию керек	you have to wear it itself
SPK7002	да	you know
	бұның өзін киесің	you will wear it itself
	или бұны кигенде де	or when you wear it too
	андай	
	классический костюм емес	not a suit
	более	more like that
	кішкене андай не	
	ы:	
	спортивный емес те	not a sport suit
	анандай түріне не етесің	you will that to that kind
SPK7001	casual	casual
SPK7002	иә	
	сондайға киюге болады	you can wear it with that
	жақсы да мынау	it is good, right
	кішкене мынау пиджакты мына жеріне кішкене көрінге де	you will that to this blazer in here and
	ол	
	слишком ерсі болмайды	it won't be that bad
	в порядке вещей болып тұрады	it will look fine
	а сенікі негізі мынандай еді ғой	and yours was like this, you know
	міне	here
	оны арқайын	it, freely
	видишь?	see?
	жасап тастауға болады	you can make it
SPK7001	о:	o
	күшті	
SPK7002	классическиймен кигенде	when you wear it with business style
	еш жерінен көрінбейді мынау	it won't be seen from anywhere
	мынауы да кетіп қалады	it will be gone too
SPK7001	да	yes
SPK7002	мынау да	
	жаңа	it will go into that sleeve, you know
	жеңнің ішіне кіріп кетеді де	
SPK7001	да даже	even when you wear it with business style trousers, it will look fine
	ы	
	классика	
	классический	
	ы	
	шалбармен кигенде де	
	нормально болып тұрады	
SPK7002	иә	yes
	иә	yes
	а мынау	and this one, precisely, is like that
	именно мынандай не болып тұр	
	мынаның ішіне	into this, you will need like these ones, I guess
	мынандай нелер керек шығар саған	
SPK7001	майка ма	T-shirt?
	бар ғой	I have it, white T-shirt
	ақ майка бар менде	
SPK7002	мына жаңағы кімнің киіп жүргенін көрдің бе?	did you what that person is wearing?
	анандай	
	жазу	I showed you that one by saying it like that text, text, text
	жазу	
	жазу	
	дегенді көрсеттім ғой	
	мынандай деп	
SPK7001	иә иә	yes, yes
SPK7002	ол ана	s/he is wearing that open clothes
	мына ашып киіп жүр	
	астына	
	анандай майка киіп жүр да	and wear a T-shirt inside
SPK7001	а:	a
SPK7002	көрдің?	did you see?
	ол как анандай	it like that
SPK7001	не как рубашка	not like a shirt
SPK7002	иә	yes
SPK7001	а как кофта	but like a jumper
SPK7002	да	yes
	сол кофта ма	is it jumper
	ана курточка ма	or is it coat
	пиджак па	or is it blazer
	сондай и:	s/he wears it like that
	ретінде киіп жүр да	
	ол	
	көп жерде	in many places
	анандай	
	онікі мынандай	her/his like that
	не	
	астына лосины киген де	s/he wear leggings with a T-short
	футболочка мен	
	үстіне анандай не етіп киіп алған да	s/he wear like that, you know
	сосын онікі	then, because of her/his clothes are black and white
	ана	
	ақ қара болғасын	
	ол	it is more not like light
	больше	
	не как светлое	
	даже	but even more like dark
	к темному ближе идет да	
	сосын любой цвет футболка кигенге	then, when you wear T-shirt of any colour
	нормальный	it looks fine, like in harmony
	горманичный	
SPK7001	бірақ	no
SPK7002	не етеді	
SPK7001	суға	when you wash it?
	жуғанда	
SPK7002	цветнойға саласың	you will wash it with colourful clothes
	дым болмайтын шығар	everything will be OK
	деп ойлаймын	I guess
	оның аппағы	its white one
	аппақ па?	is it white?
	сәл серыйлау ма?	or more like grey?
	білінбейтін шығар	it won't be noticed
	бәрібір қасында қара түрі тұрады ғой	it will have a black one near to it, anyways
SPK7001	но	but
	иә	yes
SPK7002	сосын	then
	білінбейтін шығар деп ойлаймын	it won't be noticed, I think
	енді мынаған	
	енді	but for this
	бірақ	so
	аккуратно	you will do that carefully
	не етесің	
	себебі бұнікі	because if something touches it
	сәл бірдеңе түссе-	
	дақ түссе де	even a spot touches it
	көрініп тұрады да	it will be seen
	уже	
	сәл не еткенге	for something small
SPK7001	сол	right
SPK7002	но мынау	but this
	кішкене не	something like that
	необычный не болып тұр да	seems very unusual
	жақсы	good
SPK7001	ақ киімнің	the con of white clothes is this, it gets dirty fast
	сонысы жаман	
	сразу кірлейді	
SPK7002	(H)	
	(Hx)	
SPK7001	##	
	мына жерінде	in here
	мына жерінде	in here
	қарайып бастайды	it started to become black
SPK7002	иә	yes
	сосын	
	дақ түссе	if there is a spot
	кетіріп тастау да қиын оны	it is difficult to remove it too
	не етіп	by doing that
SPK7001	бір рет	once
	тамақ жеп отқанда	when I was eating
SPK7002	мына	if you push this person, it would be right
	кісіні	
	түртіп жіберсеңіз	
	дұрыс болар еді	
	негізі	
	дүкенді аралап жүрген	the one who is walking in the store
	десең да	you say
	@ (H)	
	дүкен аралап жүргенде	when you are walking in the store
	енді көрген нәрселерді	the things you have noticed
	деген сияқты	like that
	естімей жатыр	s/he doesn't hear it
	қаттырақ	louder
	білмеймін енді	I don't know
	мына	
	мына көйлек қалай болады	what do you think about this dress
	енді не ететінге	for that
	деп	
	қатты шығып кетіп жатыр	it becomes louder
	деген сияқты	I mean
	мынаны қарайсың ба?	will you look at it?
SPK7001	көрсет	show me
	жаңағы	the last one was better
	жақсы еді	
SPK7002	иә	yes
SPK7001	мынау	this
SPK7002	кішкене	a bit
SPK7001	мынау	this
	мынау бар ғой	this one is
	более	more a sport style
	спортивный стиль	
SPK7002	иә	yes
	мынау енді дым	and this one is nothing
	вообще	its that, design, is not good at all
	қызық емес несі	
	моделі қызық емес	
	не де болса	let this one be left, for whatever
	осы қала берсін	
	(H)	
	(Hx)	
	енді білмеймін	I don't know
	(Hx)	
	қызық па?	is it good?
SPK7001	#####	
SPK7002	ы:	hm
	қанша несі?	how much is that?
	футболкасын	will you look at its T-shirt or others like that too?
	или не	
	қарайсың ба тағы басқасын да?	
	Келвин Кляйнның футболкасын қарайсың ба?	will you look at Calvin Klein T-shirt?
	Сенде бар еді ғой негізі	You have one, actually
	Келвин Кляйнның футболкасы	Calvin Klein T-shirt
	Келвин Кляйнның футболкасы бар	You have Kalvin Clein T-shirt
	ым	hm
	Донна Каран жоқ сенде помоему	I think you don't have Donna Karan one
	да?	
	футболкалары	its T-shirts
SPK7001	иә	yes
SPK7002	давай Донна Каранның футболкасын	let's look at Donna Karan T-shirt
	қайсы?	which one?
