speaker	span	translation
SPK7002	ойбай	oh no
	сасқаннан	I guess we clicked the another thing because I got confused
	басқа затқа басып кеткенбіз ғой деймін	
	осы ғой	it is this one
	менің айтып отырғаным	the one I talking about
	өмірдің рахаты сол ғой	this is the joy of the life
SPK7001	@@@	@@@
SPK7002	дүкен аралап жүрі:п	while walking in the shop
	солай ма	is it like that?
SPK7003	ау	yes?
SPK7002	дүкен аралап жүрі:п	is it the relaxing sometimes while walking in the shop? it is the joy of the life
	арасында демалып қойға:н	
SPK7003	иә	yes
SPK7002	осы ғой да	
	өмірдің қызығы сол ғой	
SPK7003	жоқ	no
SPK7002	бері кел	
	мынау менің айтқаным	this one I have talked about
	қарашы	look at, please
SPK7003	қайсы	which one?
	бірақ	but the colour was different
	түсі басқа болды ғой	
SPK7002	міне міне	here, here
	аштым	I have opened it
SPK7003	иә иә	yes, yes
	осы ма	this one?
SPK7002	осы	this one
	иә	yes
SPK7001	күшті	cool
SPK7003	а мына шы	what about this, DKNY?
	DKNY	
SPK7001	осы	this one is
SPK7002	осы міне	it is this one, here, DKNY
	DKNY	
SPK7003	жоқ	no
	тағы да DKNY болды ғой ана	there was another DKNY which is that classic
	классика	
	қара	look
SPK7002	сен мынаны қарасаңшы	look at this, please
	мына қандай күшті бол-	how this one is good
SPK7003	көрдім иә	yes, I saw
	көрдім	
	жақсы	it is good
SPK7002	қалай көріп жатырсың	how do you see it?
SPK7001	@	@
SPK7003	и көрдім	I said I saw
	көрдім ғой оны	I saw it
	иә	yes
	осы	
	көрдім ғой	I saw it
SPK7002	онмен бітеді	Its larger size is ten
SPK7001	а:	a
	а нет	oh, no
	он нормально	ten is fine
	менікі отыз жарым еді ғой	mine was thirty and half
	мынаны қара	look at this
	сегіз бен онның арасы	between eight and ten
	онды алсақ болатын шығар	I suppose we can buy the size ten
SPK7002	бар кезінде алып тастау керек шығар	I suppose we have buy it when it is available
SPK7003	ертең бесінші күн бе	is it friday tomorrow?
SPK7001	оларда	it will be thursday for them
	төртінші күн болады ғой	
SPK7003	(Hx)	(Hx)
SPK7001	алтыншы күні қарау керек	we have to look at it on saturday
SPK7003	ертең	waking up tomorrow, on saturday
	су:ббота күні	
SPK7001	иә	yes
SPK7003	тұрып	
	оянған	woke up
	суббо-	saturd-
	сенбі күні таңертең оянасың ғой	after waking up at the morning on saturday, you will drink tea, then you will send them your size and the price
	шайыңды ішесің	
	содан кейін	
	размерін	
	бағасымен жазып жібересің	
SPK7002	жалпылдап хабарласасың	you will contact them happily
SPK7003	иә	yes
SPK7002	Калифорния	California
	привет	
	@қалайсыңыз @деп	@қlike @how are you
SPK7001	иә	yes
SPK7003	сосын	then, you will contact them on saturday afternoon
	суббота күні	
	түсқайта жазып жіберерсің	
SPK7002	көресің	you see
	сол мына- мынандай нелері	that things of these
	несі	
SPK7001	ыхым	yes
SPK7003	(Hx)	(Hx)
	(H)	(H)
	Macy's-ті көрсетпеу керек еді	I had to not to show you Macy's to you, ¬Aizhan
	¬Айжан сендерге	
	@@@	@@@
SPK7002	ы	hm, well
	енді	
	@@@@	@@@@
SPK7003	@	@
SPK7002	@енді @өміріңде @сөй- @сөйтіп @өкініп @отыр	@now @regret @about @it @your @whole @life about why did you show it
	бекер көрсеттім а:у деп	
SPK7001	үстіндегі рубашкасы күшті	this shirt on the top is cool
SPK7002	сенікі жоқ па мынандай	don't you have such?
SPK7001	рубашка ма	shirt?
SPK7002	рубашка емес қой	it is not shirt
	кофточка ғой	it is blouse, you know
	рубашка деген	shirt has to have a button in the front like this, isn't it
	ілгек болмайтын ба еді	
	алдында мынандай	
SPK7001	ну какая	doesn't matter
	блузка	
	ладно	okay
SPK7003	Macy's	Macy's
	бірақ	
	Macy's жақсы	Macy's is good
SPK7002	қарасаңшы мынандай	look at things such this
	Top	
	Top деп	like Top
SPK7001	қара	look
	қарашы	look, please
SPK7003	жұмыста	if we had American people at work, we could order from there
	американецтер болғанда	
SPK7002	мынау ма еді	was it this?
SPK7003	сол жақтан алдыртатын едік қой	
SPK7002	а	a
	осы жерде ғой	it is here
SPK7001	мынау не ғой	it is that, you know
	шалбарлар ғой	trousers, you know
SPK7002	біреуді тапсаңшы	find someone
	осы жерден ашамыз да	we open from here
	мінекей	here
SPK7001	м	I
	ал	well
SPK7002	қайсы еді	which one was it?
	мынау ма	was it this?
	жо:қ	no
SPK7001	жоқ	no
	tops	tops?
SPK7002	о:	oops
	осынан қараймыз	we look here
SPK7001	blouse деген жоқ па	is there no such things like blouse?
SPK7002	ал енді	what will you do now?
	не істейсің	
SPK7001	top style	look in top style, please
	дегеннен қарашы	
SPK7003	YAWN	(YAWN)
SPK7002	и бәрін қарай берейік	
	просто	
	не	
	бренд пен	
	нені сайлап алайық	
	өзімізге	
	не зат еді анау	
	анау	
	жаңағы	
	Донна Каран ғой	
	үсті де	
	Донна Каран шығар	
	деп ойлаймын	
	енді мен	
