speaker	span	translation
SPK0033	она не родилась.	
	Ну короче есть ноль один,	There is this person, called Number 1, he was born with telekinesis, and they researched him and made children like him.
SPK0034	А,	Homunculus, I see.
	гомункул.	
SPK0033	Ноль один,	
	он,	
	реально таким родился,	
	типа телекинезбен ал ол,	
	и типа над ним сделали исследование,	
	и и сделали похожих детей на него.	
SPK0034	А.	Yes, yes, with telekinesis, and she is like...
	И вот сол иә,	
	сонда телекинездің несі бар.	
	Типа она вот так.	
	Управляет штуками.	Manipulating things.
SPK0035	(H) Мен ¬Дамирді көріп тұрмын.	Oh, I see Damir now.
SPK0034	Ой ¬Дамир.	Oh, Damir, hi!
SPK0035	Бірақ ол кетіп бара жатыр.	But he is not coming to us.
SPK0034	Привет.	
	Окей.	OK.
SPK0033	He has a nice ass.	He has a nice ass.
	@	@
SPK0035	Что?	What?
SPK0034	Да.	Yes.
SPK0033	Есть же,	I mean he has a good ass.
	классная жопа,	
	задница.	
SPK0034	Damn.	Damn.
SPK0035	Иә.	Yes.
SPK0033	But he can't twerk.	But he can't twerk.
SPK0034	Өте өкінішті.	That is a pity.
SPK0035	Үйренетін шығар.	Seems like learning or have to learn.
SPK0034	Үйрету керек @	He must learn.
SPK0035	Үйрету керек.	
SPK0034	Ертең,	Tomorrow we will drink, so I will teach him.
	ертең,	
	ертең ішеміз да сонда үйретемін.	
SPK0035	Просвещение тверком.	Twerk education.
	Туй мен осы сендермен,	I won't be able to drink with you, how sad it is.
	іше алмаймын ба,	
	как грустно.	
SPK0033	А что?	Why not?
SPK0035	Э,	They will have a party on the 19th.
	олар он тоғызы ішейін деп жатыр.	
	Ал олармен,	There will be Galya, Damir, Saya, and Aslan with them.
	¬Ғалия,	
	¬Дамир,	
	¬Сая,	
	¬Аслан.	
SPK0034	Здесь?	Here?
SPK0035	¬Қасым,	Also, Qasym, you, and Nurgul too.
	сен,	
	и ¬Нұргүл ## де.	
SPK0034	(H)	(H)
	Ема.	Wow.
SPK0035	Ал мен,	And I am not coming.
	келмеймін.	
SPK0033	Неге?	Why not?
SPK0035	Кетіп қаламын он сегізі утром.	I am leaving on the 18th morning.
	Неге-	Because the program will start on the 19th, but on the 18th, at 10 AM we are leaving by bus.
	программа начинается девятнадцатого,	
	бірақ он сегізі,	
	сағат онда,	
	кетеміз.	
	Автобуспен.	
SPK0034	А бізге қарай келе жатыр.	Oh, he is walking towards us.
SPK0035	Сә-	Hi, Sir ¬Damir.
	С сәлеметсіз бе,	
	¬Дамир.	
	Мырза.	
SPK0033	Қалыңыз қалай?	How are you?
SPK0034	А ой подожди,	Did you receive a mail?
	на почту пришло?	
	А.	A.
	Маған,	I receieved mine recently, but not via mail or EGOV, I don't have one on my mobile phone.
	келген,	
	бірақ мен,	
	почтаға емес.	
	Менде,	
	ЕГОВ жоқ қазір телефонда.	
SPK0033	Ты можешь,	You can find it via UMC app.
	через UMC посмотреть,	
	пришло.	
SPK0034	Андай,	Do you have any complaints, symptoms?
	жалобы есть?	
	Типа симптомы?	
SPK0035	Тогда не паникуй.	So don't panic.
	Байқадыңдар ма?	Did you notice that people started wearing masks again?
	Көбісі қайтадан маска кие бастады.	
SPK0034	Бүгін,	Yeah, half of UMC staff are sitting in masks today.
	UMCда,	
	кө-	
	жартысы маска кие отырды.	
SPK0033	Страшно.	Scary.
SPK0035	Туй,	Maybe I should start wearing masks too. By the way, what do you think? Will the Fall semester be online or offline?
	может қайтадан маска киюді бастаймын.	
	Қалай ойлайсыңдар?	
	Fall онлайн?	
	Немесе оффлайн?	
SPK0034	Ой.	Oh, I think...
SPK0033	Оффлайн,	I will manifest offline.
	оффлайн,	
	оффлайн,	
	оффлайн,	
	оффлайн,	
	оффлайн.	
SPK0034	По--	
SPK0033	Manifestation.	
SPK0034	по идеи--	
SPK0035	Менің ойымша,	I don't think they will pay attention to statistics because they know that everyone is fully vaccinated.
	э,	
	статистика уже оларға әсер етпейтін болады.	
	Себебі барлығы вакцининованные,	
	деген логикамен жүретін болады ғой.	
SPK0034	М.	М.
SPK0035	Типа как грипп.	You know, it will be like a seasonal flu, people get sick with it, so what?
	Типа,	
	это же и,	
	подразумевает что это как,	
	грипп будет.	
	Типа люди болеют и что.	
SPK0034	Да да.	Yes yes.
	Енді маған,	So, I've received a link in UMC, how do I check my results now?
	UMC-ға ссылка жіберейін деп,	
	как проверить свой этот,	
	а ой,	
	результаты анализа.	
SPK0035	Білмеймін.	I don't know.
SPK0033	UMC результа--	UMC results...
SPK0034	Код пациента қандай?	What is my patient code?
SPK0035	Код пациента?	Patient code?
SPK0033	Синее сообщение келмейді ма,	Didn't you receive a blue message?
	ондай?	
SPK0034	Жоқ.	No, I don't have EGOV app.
	Менде ЕГОВ жоқ қой.	
SPK0033	Жок жоқ жоқ,	No no no, you should've received the message if you were tested here. Were you?
	мына сообщение должно было,	
	прийти на твой номер тот,	
	ты когда это ты,	
	анализы сдавала тут?	
SPK0034	Да.	Yes.
SPK0035	Тебе надо бы к терапевту сгонять.	I think you'd better go and see your doctor.
SPK0033	Там,	So, you should have this patient code, or you can ask...
	тогда они скидывают тебе код пациента,	
	либо ты можешь спросить--	
SPK0034	Пароль--	"Password, does ""құпиясөз"" mean password?"
	э,	
	құпиясөз пароль деген осы ма?	
SPK0033	Да вроде этого.	I think so.
SPK0034	Блин.	Geez.
SPK0033	А,	You should type your IIN there.
	ты пишешь туда свой ИИН вроде.	
SPK0035	Бүгін,	Did you (INAUDIBLE) when going to the swimming pool?
	э бассейнге баратын,	
	### ## #####?	
SPK0034	М.	М.
SPK0033	Иә.	Yes.
SPK0035	Жарайды сіздер.	All right you girls.
SPK0034	Я забыла сама.	I forgot it myself.
SPK0033	Мен бүгін,	I went to taekwondo today, so I had some physical activity today.
	Таэквандоға барып,	
	менде физ активность қой болады.	
	Жарайды,	???
	##### керек.	
SPK0034	Қызым бар.	???
SPK0033	Екі жарым сағат.	???
SPK0035	Или бармай-ақ қояйын ба.	Or I won't go because I have a lot of work.
	## ###,	
	жұмысым көп.	
SPK0034	¬11,	¬111111111
	¬11,	
	¬11,	
	¬111.	
SPK0033	@ @ ондай ##.	???
SPK0034	¬11,	¬111111111. 3 minutes left.
	¬11,	
	¬11,	
SPK0035	Бізде,	We have 3-4 minutes left.
	үш төрт минут қалды.	
SPK0034	¬11 ладно.	
	¬11--	¬111111
SPK0033	###.	###.
SPK0034	¬11,	
SPK0033	#####.	#####.
SPK0034	¬11.	
SPK0033	¬111.	¬111.
SPK0035	Иә,	Yeah, I will go outside, just need to quickly pack my things.
	мен барып тез-тез,	
	заттарымды алып.	
	Шығамын.	
	Сыртқа.	
	(Hx)	(Hx)
SPK0033	Я хочу замуж.	I want to get married.
SPK0035	О.	О.
	О.	О.
	Купи себе вибратор.	Just buy a vibrator.
	Ой.	Oh.
SPK0033	@@@@	@@@@
	Не тут брат @	Don't say it here bro,
	@@ не тут да.	
SPK0035	Типа накопли-	Just save some money.
	накопли блин,	
	накопи.	
SPK0034	Сен а,	You said you wanted to get air pods, buy a vibrator instead of it.
	а ай-	
	air pods-ты тапсыр да,	
	соның орнына сатып ал.	
SPK0035	Советую вакуумный,	Try a vacuum one, it costs 3 times less. You can buy three of them.
	стоит,	
	раза в три дешевле.	
	Ты можешь,	
	три вида купить @@@	
SPK0034	Negative,	Negative, yeey.
	е.	
SPK0035	Slay.	???
SPK0034	Три ви-	Did you say vacuum one? Is it the one with suction cups?
	ой,	
	вакуумный дейсің ба?	
	Этот который с присосками?	
SPK0035	Вакуумный.	Vacuum one.
	М.	М.
SPK0034	Который как пингвин выглядит?	The one looking like a penguin?
SPK0035	М.	М.
	И ол тағы не,	Looking like this thing on a dolphin.
	нет ол как,	
	э,	
	не,	
	дельфиннің,	
	э,	
	несі сияқты,	
SPK0034	М.	М.
SPK0035	қанаты сияқты.	
SPK0034	А,	These ones?
	вот эти которые?	
SPK0035	Ну нет,	Not really this one, this one is for outer lips, but there is also the one for a clit.
	олар емес,	
	ол для,	
	внешних губ.	
	А есть,	
	для клитора.	
	Вакуумный он для клитора.	
SPK0034	Мне кажется вот эти которые с усиками,	I think the one with antennae is more effective because...
	более эффективные потому что,	
	э,	э,
	#--	
SPK0035	It-	It depends, it depends. You know it depends.
	It depends,	
	it depends.	
SPK0034	Иә,	yes, some people like it this way, some that.
	it depends,	
	кейбіреулеріне,	
SPK0035	You know it depends.	
SPK0034	Кейбіреулеріне,	
	былай,	
	напрямую контакт ұнайды кейбіреулеріне там,	
	еще в процессе типа сначала начинает там,	Also you can start with a clit and then cover the outer parts.
	с,	
	самого клитора,	
	потом,	
	типа,	
	шетіне қарай.	
SPK0035	Иә.	Yes, maybe you need a universal one, but I root for vacuum vibrators.
	Мүмкін саған универсальный керек,	
SPK0034	#--	#--
SPK0035	но я за вакуумный.	
SPK0034	Все--	Yes, it depends. I think the one looking like a microphone is better.
	все от человека зависит.	
	Мне кажется лучше вот этот который как микрофон,	
	выглядит.	
SPK0035	Да.	Yes.
SPK0034	Просто,	You can cover different things with it.
	можно,	
	напрямую можно там,	
SPK0033	И микрофон еще.	And it is also a microphone.
SPK0034	другие места.	
	Микрофон сияқты түрі.	The one like a mic.
SPK0035	Иә,	Yes, very big, Look at this size.
	өте дәу.	
	Қазір мен саған размерін,	
SPK0034	А ондай @	And also...
SPK0035	мынандай.	
	Мынандай.	Like rhis.
SPK0034	Мынандай и--	Like this and like this.
SPK0035	Вот этот сияқты ####?	Is it this one?
SPK0034	Мынандай--	
	Бля,	Big big question.
	сұрақ,	
	үлкен сұрақ.	
	Үлкен.	
SPK0035	Үлкен,	Very big question.
	сұрақ.	
SPK0034	И жоқ,	No no, do you know that one looking like a bullet? It is better.
	андай пуля сияқты болады ғой еще лучше.	
SPK0035	(H)	(H)
SPK0033	А.	А.
SPK0035	Пуля сияқты сатып ал,	Buy it, you can...
	еще оны можно,	
SPK0034	У них размеры вот такие.	They have these sizes.
SPK0035	Ты можешь--	
SPK0033	Не хочу я,	"I don't want to type ""vibrators"" in a search bar because they will target me with similar ads."
	в поиск писать вибратор,	
	потому что у меня ### будет считать эти данные,	
	там будет рекламу показывать.	
SPK0035	Эй жоқ.	No, no. I will send you the link on Kaspi, I trust this particular shop.
	Мен саған каспи жібере аламын.	
SPK0034	#####.	#####.
SPK0035	Мен сағат ссылкасын жібере аламын,	
	проверенный,	
	shop-қа.	
SPK0034	андайда,	There is nothing on Kaspi.
	ол,	
	каспиде жоқ.	
	Эм,	
	каспида,	
SPK0035	@	@
SPK0034	каспи ## ###.	
SPK0035	@@@	@@@
	Короче,	Also, the one like bullet is very sneaky, it looks like a keychain.
	как пуля,	
	он еще как этот,	
	брелок сияқты тақсаң болады,	
	ешкім байқамайды.	
SPK0034	М.	М.
SPK0035	Шын айтамын.	To tell you the truth.
	Ондай,	It is very fancy.
	c-	
	fancy,	
	fancy,	
	такой,	
SPK0033	Иә,	Did you see my keys?
	ты видела мои ключи @	
SPK0034	Да.	Yes, and your ass will fit it nice.
	Сенің көтің нендей кішкентай ғой ананың размері.	
SPK0035	Да да да.	Yes yes yes.
	Эй жоқ.	No no.
SPK0034	А не.	Oh, no, the key ones.
	Как ключи да.	
SPK0035	Мыны-	This one like a bullet.
	мынандай.	
	мынандай.	
	Пуля.	
SPK0034	Типа.	You can use it in whatever way you want.
	их можно как угодно использовать вообще.	
SPK0035	Да.	Yes, you can also... Bro, you there is remote control too.
	Оны еще--	
SPK0034	Массажер для лица.	For example to do face massage.
SPK0035	Блин,	
	брат,	
	брат,	
	оны,	
	дистанционное управлениесы бар.	
	@@@@	@@@@
