speaker	span	translation
SPK3007	о:й сен кіріп шыққанша қазір түс болмай ма ей.	It is just that it will already have become a noon time while you'll be going in and out.
SPK3001	@@	
	А нет.	Oh, no.
	Живая очередь екен.	There is a live queue apparently.
	Әгі сол үшін ерте барғалы тұрмын.	That's why I am planning to go there early.
	Мен ана,	Once I enter the hospital, I can then only...
	эмм ішіне кіргеннен кейін ғана,	
SPK3007	Ана неге баруымыз керек бірінші.	We need to go to that thing first...
SPK3001	а—	Mmmm...
SPK3007	Регистратураға барып,	go to registry office and whatnot.
SPK3001	Иә,	Yes, in the registry office.
	регистратураға.	
SPK3007	ана-мынау ##	
SPK3001	Иә.	Yes.
	Э иә направлением мен паспортым керек	Mmm, I need my referral and my passport.
SPK3007	Еее.	Oh, I see.
SPK3001	Аха.	Yes.
SPK3007	Жарайды таңертең көреміз.	Ok, we'll see it tomorrow.
SPK3001	Мхм.	Mhm.
	Мхм.	Mhm.
	Жақсы.	Good.
	Келді ме.	Did it fit?
SPK3002	Немене.	What?
SPK3001	Қысқарта саласың.	You'll just shorten it, making each one-two hours.. one hour, yes?
	Бір-екі сағат,	
	бір сағат қылып.	
	Иә?	
SPK3002	Қазір тұра тұр.	Hold on now.
	Көремін.	
SPK3035	О:й	Oh!
SPK3001	@@@@@@	
SPK3035	Все.	I am done!
	Мен сабақ қараймын.	I will now do my homework.
SPK3001	Қарай ғой.	Please do.
	Қара.	Do.
SPK3035	Опять Ақыл видео қосып кеткен бе.	Did Akyl put the camera on again?
SPK3001	Мхм.	Mhm.
	Қосып кетті.	He left it on.
	Бізге.	For us.
	(H)	
	(Hx)	
	соны көрейік.	Let's see it.
SPK3002	Оба или обе?	"""Masculine both or feminine both""."
SPK3001	Оба или обе,	"""Masculine both or feminine both""."
	иә,	
	это тема.	Yes, this is a topic.
	Мужской и женский родтікі.	About masculine and feminine grammatical genders.
	Оба,	Masculine both... feminine both is feminine.
	обе,	
SPK3035	(H) А вы по русскому языку преподаете.	Oh, wow, you teach Russian?
SPK3001	женского рода.	
	Да.	Yes.
SPK3035	Я думала по химии.	I thought you taught Russian.
SPK3001	Не:.	No.
SPK3002	@@@@@@	
SPK3001	Папа зовет.	Your dad is calling you.
	Беги.	Run.
	Химия дей ме.	She says chemistry.
	@@@@	
	### @@@@	
SPK3002	Ты и химия.	You and chemistry.
SPK3001	Сабағың,	Is your class at eight?
	сегізде ме.	
SPK3002	Мхм.	Yes.
SPK3001	Мен кіріп шыққанша сабағыңа кіре бересің сен иә	You'll be going into your class while I leave and come back, yes?
	Зуммен емес пе.	It is on Zoom, right?
SPK3002	Мхм.	Yes.
	Сегізден сегіз елуге дейін.	From eight to eight fifty.
SPK3001	INTESTINAL_SOUNDS	
	Сен нешеде баруың керек.	When should you go to school?
SPK3035	Мен қазір қараймын.	I will now check.
SPK3001	Аха.	Yes.
	Сабағыңды қарашы?	Do your schoolwork afterwards.
	Содан кейін.	
	Во сколько ты должна.	When should you be there?
SPK3035	Ммм.	Let me think.
	###	
	########	
	А завтра в,	Oh, tomorrow at 9 am.
	девять.	
SPK3001	В девять да.	At nine, right?
	Скажи отцу.	Tell your dad.
SPK3035	Да.	Yes.
SPK3001	Неге #### дейді?	Why does it say ####?
SPK3002	За счет первого.	At the expense of the first.
SPK3001	Ааа.	Oh.
	Сөйтіп жаза ма.	Is it how it should be written?
SPK3002	Енді,	Well, don't you know that this is how they make us write it?
	солай жаздырады емес пе еді.	
	Мен сразу жаза салайын деп тұрмын.	I am thinking about writing so right away now.
SPK3001	Еее.	Oh!
	А.	
SPK3002	Ноль бір,	Zero one, twelve, twenty, twenty one.
	он екі,	
	жиырма,	
	жиырма бір.	
SPK3035	Ой. (Hx)	Oh.
	Извиняюсь.	Excuse me.
SPK3002	@ (Hx) @@	
SPK3001	@@@	
SPK3002	######	
SPK3001	Орыс тілің қандай?	How does your Russian language book look like?
SPK3035	Орыс тілі кітап жоқ.	There is none.
	Кітап бермейді.	They (the school) don't give books.
SPK3001	Бермей ме	They don't give books to you?
SPK3035	Қазақ тілінен тоже бермейді.	For Kazakh, they don't give books either.
SPK3001	Аа.	Oh.
	Ммм.	Oh, I see.
SPK3035	Ағылшыннан,	Neither for English.
	тоже бермейді.	
	Оны,	They give special sheets and slideshows.
	специальный,	
	листочектар презентациямен,	
	солар даже,	You know what, they are even better (thank books).
SPK3001	(TSK) ааа.	Oh.
SPK3035	лучше знаете.	
SPK3001	Да.	Yes.
SPK3035	Аа	Yeah.
SPK3001	Ааа.	Oh.
	Сендердікі басқа программа да?	You study under a different program, right?
SPK3035	Он-ақ кітап.	Only ten books.
	О- о- он-ақ сабақ.	Ten subjects in total only.
SPK3001	Аа.	Mmm.
SPK3035	А нет он кітап именно.	Oh no, I mean ten books in total only.
SPK3001	Мхм.	I see.
SPK3035	Вот.	So, that's how it is.
SPK3001	Сколько у вас учеников в классе.	How many students are there in your class?
SPK3035	Жиырма бес.	Twenty-five.
SPK3001	Ммм мальчик—	Mmm, are there more boys, or are there more girls?
	эмм мальчиков много,	
	или девочек много.	
SPK3035	Он үш,	There are 13 boys.
	ұл,	
