speaker	span	translation
	Ішіңді жұмсартады.	It will soften your belly?
	Өте күшті.	Very good.
SPK0032	Ішек тазалағанда,	Talking about cleaning the intestines...
	мен әгі,	
	немене.	
	Мен дә- ыы—	I cannot go to the toilet.
SPK0027	Запор ғой бұда.	Mom has consipation
SPK0032	Дәретке отыра алмайын ғой.	
SPK3001	Міне,	Take this one, take take take! It will make you go to the toilet.
	міне,	
	міне.	
	Соған отырғызады.	
SPK0032	Дәретке отыра алмаймын.	I cannot go to the toilet.
SPK3001	Соны айтамын.	That's what I mean.
SPK0032	Кешеден бері,	I have been eating beetroot since yesterday.
	свекланы,	
	жеп жатырмын.	
SPK3001	Міне,	Here.
SPK0027	Қалай ішетінін айтсаңшы.	Tell her how you should drink this.
SPK3001	мынау бар.	There is this.
SPK0027	Қалай ішеді.	How to drink it?
SPK3001	Заваривать етеді де,	You just brew it and drink. That's it.
	ішеді.	
	Болды.	
	Өзі мынау,	Brews for 20 minutes only and you just drink it up during daytime.
	жиырма минут заваривать етеді,	
	күнімен іше салады.	
	Мен аурудан,	I... I have a lot of drugs from different illnesses.
	неше түрлі бар ғой.	
SPK0027	Бір чашкасын ба?	Just a cup?
SPK3001	Иә,	Yes, one per cup.
	бір несіне бір.	
	Міне аэртал,	This is aertal...the one I drink everyday..when my legs hurt... I bought it in packages.
	міне,	
	күнделікті ішетін менің,	
	аяғым ауырға-,	
	аэртал.	
	Пачкалеп алғанмын.	
SPK0032	Соны ішепейсің ғой енді қазір,	Well you do not take it now because now is summer.
SPK3001	Неге мама мен,	What? No, I do. I take it and add it to the other drugs that I take.
SPK0032	жазғы уақыт.	
SPK3001	Мен өзім ішетін дәрілеріме апарып,	
	қосып жүрмін ғой.	
SPK0032	Е:.	Oh I see.
SPK3001	Неге ішпеймін мен.	Why do you think I do not take it?
	Дәрімен қана,	I am living on medication...
	###.	
	¬Ырыс ұқсап айтып қояйын,	Let me be like Yrys and say that I am alive thanks to medication only ahah.
	дәрімен жүр емеспін бе мен.	
SPK0032	Алматыға,	He was going to ask for permission to leave for Almaty.
	сұранамын деп отыраған.	
	Жібереді-,	Did they give him the permission?
	жібереді ме?	
SPK0027	Кімді.	Give who?
SPK0032	¬Сәкөні.	Sako.
	Әгі бажасының,	His bazha's...
SPK0027	Барады,	He will go.
	барады.	
SPK0032	Иә.	Yes.
	##.	
SPK3001	Оған қашан барушы еді.	When should he go there?
SPK0032	##.	
	Жиырма сегізінде кетеміз деп отырған.	He said he would depart on the 28th.
SPK0027	Мынаны неге алып шықтың.	Why did you take it out?
SPK3001	Саламын қазір қайтадан.	I will put it back, no worries!
SPK0032	Үйде кім,	At home...
	¬Жамиля бар ғой,	There is Zhamilya...
	сол,	
	¬Жамиля,	That Zhamilya is there, and so...
	сонда ғой,	
	содан кейін.	
