speaker	span	translation
SPK2001	А еще маған	And he just copy-pasted some medicine with CTRL+C CTRL+V a pulmonologist, that I saw before that, prescribed to me, done.
	оның алдында,	
	пульмонолог жазып берген дәрілерді,	
	просто,	
	CTRL+C CTRL+Vмен копировать етіп,	
	қойды,	
	бітті.	
SPK2002	Не очень.	Doesn't sound nice to me. Is he young or something?
	(TSK)	
	А что он,	Doesn't sound nice to me. Is he young or something?
	молодой что-ли?	
SPK2001	Жоқ.	Not at all. A slightly round guy in his fiftees I would say.
	Бір какой-то,	
	елуден асқан,	
	бір какой-то,	
	кісі,	
	полненький такой.	
SPK2002	Да?	Really? What's his name?
	Аты?	
SPK2001	Да.	Yes.
	(TSK)	I don't know, don't remember his name.
	Ой аты не знаю,	
	не помню.	
SPK2002	##.	##.
SPK2001	А еще мен,	Also, when I was at the allergist's office staying inside.
	сол аллергологтың ішінде болған кезде,	
	мен тұрмын ғой,	One woman came without even knocking at the door.
	кабинеттің ішінде.	
	Сосын бір какой-то,	
	кі-	
	ну,	
	бір какой-то,	
	әйел,	
	адам,	
	ішіне кірді,	
	даже не постучался что-ли.	
	Не знаю короче,	"I don't know, one woman entered and said to the allergist man like""Good morning."""
	бір әйел адам кірді,	
	и этот,	
	ана,	
	сол,	
	аллерголог кісі-	
	ну,	
	ер адамға,	
	говорит типа,	
	вот,	
	здравствуйте этот,	
	(TSK) мы бы хотели пригласить вас,	"""We would like you to hold a lecture for this reason, at that place, and there about something and something."""
	чтобы вы провели лекцию,	
	там,	
	здесь-то здесь-то,	
	там	
	в честь чего-то там там,	
	анау мынау деді короче.	
SPK2002	@@	@@
SPK2001	Вот вы,	"""Take this phone number and call it when you will be available."" Then she handed some cards to the doctor, and the latter said, ""OK."""
	на этот-	
	на позвони-	
	ой,	
	позвоните на этот номер,	
	ну,	
	короче,	
	номерін берді,	
	какой-то карточкалар берді,	
	короче анау мынау мынау,	
	и этот,	
	и ана,	
	сол,	
	врач,	
	хорошо деді @@	
	П-	
	хорошо,	(He) took everything from her and the woman left the room.
	типа,	
	ладно деп,	
	сосын этот,	
	бүкіл принял,	
	и она әйел адам,	
	ушла.	
SPK2002	@@@	@@@
SPK2001	Видимо ол этот,	Seems like that doctor gives some lectures, I don't know, maybe he is a professor.
	бір жерде не знаю,	
	лекции читает что-ли,	
	можешь профессор даже не знаю.	
SPK2002	Мда.	Wow.
SPK2001	М этот как,	"Exactly like in ""Hospital Wise Life"""
	Мудрая Жизнь Больница секілді.	
	Ну,	Oh, his nurse too.
	еще оның медсестрасы тоже,	
	я там в коридоре столько ждала,	I was waiting and waiting at the hall, and when I entered inside, the nurse asked me why I hadn't entered earlier.
	ждала,	
	а потом ішіне кірген кезде медсестра менен сұрайды ғой,	
	сен неге бұрын кірмедің деп? (TSK)	
	И я такой	"And I was like ""Well, maybe because I'd been waiting for you."""
	ну потому что я ждала вас деп.	
	(TSK)	LIke really.
	Вообще.	
	Ну короче,	So, shortly the relationships are 50-50.
	это этот,	
	ну fifty-fifty.	
	М отношения.	
SPK2002	Тс.	You say that.
	Fifty-fifty.	
SPK2001	Ну типа,	I mean, some doctors are good and want to take care of you.
	кейбіреулері саған да күшті,	
	андай нормально,	
	этот,	
	м жақсы қарайды да.	
	A кейбіреулері типа,	"The others, though, say ""this is a child"" and check nothing."
	ей мына бала ғой деп	
	вообще,	
	түк қарамайды.	
SPK2002	Да?	You think so?
	(TSK)	
SPK2001	Ну это типа от людей зависит а не,	Well, it kind of depends on the people, not on the hospital.
	от больницы типа.	
	Сама больница классная.	The hospital itself is cool.
	Мне нравится.	I like it.
SPK2002	Ну оказывается мен-	By the way, I haven't noticed before that RDC offers free baby strollers at the entrance on the right, no, left side, like a real baby stroller, a few of them.
	мен,	
	бұрын,	
	не замечала,	
	этот,	
	дәл входтың алдында,	
	оң,	
	жоқ,	
	кіргенде,	
	сол жақта,	
	оказывается,	
	бесплатно сол,	
	РДЦның ішінде,	
	коляскалар,	
	балаларға,	
	кәдімгі детские коляска бар ғой.	
SPK2001	Мхм.	Mhm.
SPK2002	Солар тұр екен,	
	бірнешеу.	
	И инвалидные коляскалар тұр екен бірнеше ол,	"You can also see some wheelchairs with ""RDC"" written on it."
	и олардың барлығы ондай,	
	РДЦ деп жазылып тұр.	
SPK2001	Ну да,	Yes, I saw wheelcharis but haven't seen the baby strollers.
	мен андай инвалидные коляскаларды көрдім бірақ,	
	детская коляскаларды көрген жоқпын.	
SPK2002	Мен бүгін детский коляскаларды көрдім.	Today I saw baby strollers.
SPK2001	Мегада да ондайлар бар.	Mega also has the same thing.
SPK2002	А да?	Oh really?
SPK2001	Да.	Yes, you can see them when we enter it from our side.
	Мен когда,	
	этот,	
	біз,	
	біз жақтан келіп кіргенде,	
	Э ##--	... there are two escalators, and baby strollers are right behind one of them.
SPK2002	Бесплатно?	They are free?
SPK2001	екі эскалатор бар ғой,	
	соның о-	
	біреуінің астында,	
	Я не знаю бесплатно или нет,	I don't know if it is free or not but the strollers were standing there.
	но там коляски стояли.	
SPK2002	Ну в РДЦ бесплатно видишь.	You see it's free in the RDC.
SPK2001	И,	I don't know if they are there or not, but I'm sure they are.
	коляска ма,	
	тұрды ма тұрған жоқ па не помню.	
	Ну там коляски точно стояли.	
SPK2002	Ну я удивилась.	I was amazed by it when I last was there.
SPK2001	М.	M.
SPK2002	Соңғы рет.	
SPK2001	А сен получается,	By the way, did you go straight to the second floor without stopping by the reception?
	этот,	
	регистратурад-	
	ну,	
	ана,	
	справочная сұрамай сразу,	
	екінші этажға көтерілдің да?	
SPK2002	Ну да.	Yes.
SPK2001	(Hx)	M.
	М.	
	Мен просто онда,	I mean when I was first at the RDC, I didn't even know where to go.
	РДЦға бірінші рет барғанда вообще,	
	білмедім,	
	қайда бару керек еді.	
	Мен вообще,	Why did I go there on the first place?
	бірінші рет неменеге бардым онда?	
	Точно,	Yes, I remember... Well, no... To get vaccinated? No.
	а,	
	не,	
	а или нет,	
	вакцина алуға?	
	Нет.	
SPK2002	Мен РДЦға бірінші рет сенімен,	I first went there with you like to accompany you.
	бірге,	
	бардым ғой жай.	
SPK2001	Қашан?	When and why?
SPK2002	Сопровождение @@	
SPK2001	Неменеге?	
SPK2002	Сен,	When you got vaccinated.
	вакцина алғанда.	
SPK2001	А,	Now I remember that.
	точно.	
SPK2002	Сосын одан кейін,	After that I was there to get my X-Ray done, and that's all.
	мен,	
	рентгенға ғана түстім бітті.	
SPK2001	М.	M.
SPK2002	И бүгін мен екінші рет бардым,	Today was my second time there, I believe.
	по-моему.	
	Прикинь @@	Can you imagine that.
SPK2001	@@	
	Ай.	Ah.
	Маған сол,	I think I should've gone to the dermatologist and gastroenterologist first. I did not visit them.
	дерматологқа,	
	там гастроэнтерологқа,	
	бару керек еді.	
	Чета барған жоқпын.	
SPK2002	А что сен де жазылған жоқсың?	Haven't you made an appointment to the gastroenterologist yet?
	Гастроэнтерологқа.	
SPK2001	@@	Well... I mean... I have a referral to gastroenterologist, but first... what is it called, EG...?
	Кхм,	
	ну,	
	потому что менде,	
	менде ана гастроэнтерологқа направление бар,	
	бірақ,	
	эм,	
	сен айтқанда ана,	
	ФГ-	
	немене еді әлгі?	
SPK2002	ФГДС.	EGD.
SPK2001	ФГДС,	EGD, right.
	ол этот,	I first have to do it, but I don't have a referral to ultrasound, not sure why ¬Ivan Ivanovich hasn't give me one.
	э,	
	УЗИға менде направление жоқ.	
	Я не знаю почему мне ¬Иван Иванович направление не дал.	
SPK2002	А зачем ол саған вообще,	Why would he even give you a referral to the gastroenterologist?
	гастроэнтерологқа направление береді.	
SPK2001	Вот я не помню,	I don't remember why I asked a referral to gastroenterologist.
	почему я у него просила # направление к гастроэнтерологу.	
	Менде кажется этот,	I think I felt some pain in my stomach.
	ішім ауырды ол кезде @@	
SPK2002	У тебя запоры были,	Didn't you have some sort of constipation?
	да?	
SPK2001	@@@@@	No, no! I don't remember, all right? I think I had a stomach ache then.
	Вот не п-	
	нет,	
	не знаю короче,	
SPK2002	@@	
SPK2001	у меня живот болел тогда в то время.	
	И наверное поэтому я у него взяла направление,	This is why I probably asked for the referral but ended up not going anywhere.
	так и не ходила ни к кому.	
	А-	And also I went to the dermatologist because of this.
	а мен,	
	дерматовенеро-	
	дерматологқа,	
	(TSK) а,	
	дерматологқа мынау үшін,	
	ап-	
	ну бардым.	
SPK2002	И что?	So, what they told you?
	немене деді?	
	А,	Ah did you go to dermotologist?
	сен бардың ба,	
	дерматологқа?	
SPK2001	Ой,	I received a referral but never went there.
	этот,	
	алдым,	
	направлениены,	
	бірақ,	
	дерматологқа так и барған жоқпын.	
	Вот не знаю почему.	I don't know why.
SPK2002	YAWNS	
SPK2001	Не знаю,	I mean, it is just like I spent so much time in the RDC during the Fall Semester.
	просто мен,	
	этот,	
	Fallда,	
	Fallдағы семестрда,	
	я,	
	столько раз-	
	я,	
	столько,	
	времени прово-	
	провела,	
	в РДЦ.	
	Что такое чувство будто я в РДЦ была больше чем в самом универе.	So that it seems like I spent more time in the RDC than at the university, you know?
	Понимаешь?	
SPK2002	Ну.	Yes.
	CLAPS	
SPK2001	Я прямо буквально,	I literally lived in the RDC.
	в больнице жила.	
	И мне кажется,	I think I was so sick of going to RDC that I didn't want to have anything in common with medicine and doctors.
	I was,	
	so sick of it.	
	То что я больше,	
	ну,	
	ну,	
	не хотела вообще,	
	ни-	
	ни с чем медицинским име-	
	иметь дело.	
SPK2002	Тс.	I see.
SPK2001	Мен даже UHCға да,	I go to the UHC rarely after that.
	ну,	
	одан кейін редко барамын.	
SPK2002	(TSK)	I didn't go to any hospitals in Spring semester at all.
	Ну мен Spring семестрде вообще,	
	больницаларға жоқпын,	
	Даже в UHC не ходила.	I did not even go to the UHC.
SPK2001	Ну.	Yeah. I was only once at ¬Ivan Ivanovich (office/room/appointment) in the beginning of Spring term and that's it.
	Мен кажется этот,	
	Spring семестрде,	
	этот,	
	эм,	
	¬Иван Ивановичта бір-ақ рет болдым,	
	басында только,	
	и все.	
SPK2002	@@ Мен онда вообще болған жоқпын @@	I didn't see him even once.
SPK2001	Не	You were there, no?
	болдың ғой?	
	Мына направление алдың ғой?	Didn't you have this referral?
SPK2002	Это же летний семестр.	This was during the Summer term.
	@@@	
