speaker	span	translation
SPK0032	Әгі,	The one that does not have a collar and that has some cloth in the neck area...
	жағасы жоқ,	
	мойнында бүйткен шүперегі бар.	
	Тоқымасы бар.	...with a weaving.
SPK0027	Оны біз қымбатқа алғанбыз мама.	We bought it at a high price, mom.
	Беларуский трикотаж ол.	It is Belorussian knitwear.
SPK0032	Қайдан білем.	How could I know...
	Мен соны,	I... it..
	біреуден әгі беріп жеретін шығар.	..maybe she will deliver it to me through somebody.
SPK0027	Мама ол вообще күшті нәрсе.	Mom, it is a very nice thing!
	Ананың трикотажы,	Its knitwear fabric is five times better than that of poor-quality Bishkek ones that you are wearing.
	сен киіп жүрген,	
	жаман Бишкектің әгі,	
	бүйткенінен бес есе.	
SPK0032	Е құдай-ай маған,	Oh, god!
	маған кім қа- қайбір,	Oh my, did anybody bring me any good stuff...ever?
	тәуірін әкеп берді-ей.	
SPK0027	Мен саған просто разницасын айтып тұрмын.	I am just telling you the difference.
SPK0032	Жоқ білем,	No, I know.
	мен,	I..
	мен де білемін оның #### киім разницасын.	I also know the difference.
	Бәрін білемін.	I know all of it.
SPK0027	Вот анау,	That one..
	сен айтасың ғой,	you say...
	анау вообще күшті болатын.	that one was very very nice.
SPK0032	Материалын,	Its fabric and its quality - I know all of it.
	оның несін,	
	качествосын бәрін білемін.	
SPK0027	¬Жайдар екеуіміз алғанда,	When we bought it with Zhaidar, we bought the Belorussian one.
	Белоруссиянікін алғанбыз.	
	Трикотаж Белорусский,	It is Belurussian knitwear.
	анау.	
	Оны неге алып қала-,	Why would she take it?
	ол сымайды ғой ¬Салтанатқа.	It does not fit ¬Saltanat.
SPK0032	Жоқ,	No, it doesn't.
	сыймайды,	
	Кейін аласың,	"She said, ""You will take it later when you need it""."
	керек болса деп,	
	######	
SPK0027	Сыймай қалды ма не.	Didn't it fit you?
SPK0032	А.	Come again?
SPK0027	Сыймай қалды ма.	Didn't it fit you?
SPK0032	Жо:қ,	No.
	сыяды.	It fits.
	#	
	бір келгенде әкеп берем деді ме білмеймін.	I am not sure but she said she would bring it when she'll come here.
	Әкеп беретін сияқты.	Looks like she will bring it.
	Содан кейін,	
	ұрсып-ұрсып алады да,	"And then after scolding me, she says ""Why do you need this, why do you need that?"""
	мынау не керек,	
	мынау не керек,	
	мынау не керек,	
	дейді маған.	
	Содан бір көйлегім бар,	And so, I have one dress.
	сия ммм	Ink...
	немене берген,	¬Zhaidar gave her..that thingy of hers.
	¬Жайдар өзінікін.	
	Баяғыда:,	She bought it a long time ago when she lived in the aul.
	аудылда отырғанда алған бір.	
	Велюр көйлек.	A velour dress.
	Мынау не керек саған деп,	"She took that as well, saying ""Why do you need this?"""
	оны да алып қалды.	
	Керек жоқ,	"""No need, ok"", I said."
	жарайды дедім.	
	Әгі өртемесең болды дедім.	"I said, ""As long as you do not burn them, it is ok. Do not burn them."""
	Өртеме өзі.	
SPK0027	Өй жоқ анау өртейтін нәрсе емес қой мама.	Oh my, mom.. that thing is not for burning.
SPK0032	Иә?	Yeah, I know.
SPK0027	Ана киімді қалай өртейді ол.	How would she dare to burn that clothing?
	Ойбай ол,	Oh my god.. it..
	су жаңа ол,	..it is super new..
	бәлембәй мыңға алынған нәрсе.	...it was bought for thousands of tenges.
SPK0032	Ана күні әгі,	The other day, ¬Salim's yellow daughter..
	¬Сәлімнің,	
	сары қызы,	
	ммм	..mmm when there was this...
	немене болды ғой?	
	мммм	mmmm...
SPK0027	Қатым?	Katym?
SPK0032	BURPS	
SPK0027	Қатым берді.	They gave katym.
SPK0032	Қатым берген.	They gave katym.
SPK0027	¬Люба.	¬Luba.
SPK0032	Сонда шақырған.	They invited me there.
	Соның ана күйеуі қандай жақсы бала,	Her husband is such a good guy.
	қандай жақсы сөйлейді әшейін.	The way he speaks is so nice.
SPK0027	Шымкент қой ол.	He is from Shymkent.
	Шымкент.	Shymkent.
SPK0032	Зуылдап тұр ей.	He is so spirited.
	Хм	Hm.
	¬Люба жүр,	¬Luba was there, covering her head.
	басын бай-,	
	басына шыт байлап жүр.	
	Әйбәт сияқты.	Looks good.
SPK0027	¬Тәкәлөктің,	¬Takalor's wife.. she is pregnant apparently.
	келіншегі,	
	аяғы ауыр екен.	
SPK0032	Бәсе екі-қабат қой дедім мен.	I also thought that she was pregnant.
	Әй,	Oh, she recovered from that thing.. right?
	осы жазылып кетті иә ана неден.	
SPK0027	Иә.	Yes.
SPK0032	Ааа	Mmm, mmm, from cancer?
	ааа	
	рактан.	
SPK0027	Иә.	Yes.
SPK0032	Бәсе.	I also thought so.
	Ал енді ¬Тәкөлөгің,	¬Takalok is such a glutton, you know.
	бір тажал ғой.	
	Келіп отыра салды,	He came in, sat down, holding his two kids, and kept eating everyting that was on the table.
	содан ана,	
	әшейін келеді де,	
	екі баласын екі жағына алып әшейін үстелді сыпырып жей береді.	
SPK0027	Ол кішкентай ғой үйде,	He is the youngest in the family.
	оған ешкім—	No one... to him...
SPK0032	А.	
SPK0027	әлі күнге дейін кішкентай ол оларға.	..even now he is the youngest for them.
SPK0032	Кетсінші ары қар-.	Oh, for God's sake!
	Кішкене бала,	A little kid, dealing with being a father of four children...
	ана төрт баланың әкесі болғай әлек.	
	Ол келіншегі әйбәт.	His wife is good.
	Шешесі бір орыс сияқты жәрмес.	The mother is like a Russian... a moron.
	Ойбай әкесі де немене,	Oh, his dad is...
	##	
	Бірақ қазақи екен әкесі,	But his dad is very Kazakh.
	қолының қап-қаралығы енді өзінің,	That blacnkess of his hands...
	несімен құдай сақтасын,	Oh my god.. with the tip of his hand he cut the meat.
	мына қолының басымен ет турады.	
SPK0027	Олар мына,	They, I guess, live here in Krasina.
	Красинада тұрады ғой деймін.	
	Мына жерде.	Here.
SPK0032	Ее.	Oh.
	Шешесі ол,	The mother was just speaking Russian only!
	### чисто орысша сөйлеп отыр.	
SPK0027	Мм.	Mmm.
	Так мына,	Let me wash this.
	жуып қояйын.	
	Ее кішкене-кішкене азайып бара жатыр @@	Oh, finally, it is getting fewer and fewer.
SPK0032	Азаймағанда,	Of course, it is.
	қайда барады ол.	What else should happen to it?
	Мынаны ыңғайлап алғаннан кейін мыналардан,	After you are done organizing that, we should cut these for kompot.. oh no.. for jam.
	компот турап қою керек,	
	әгі компотың де не.	
SPK0027	Андағы қазір,	That one now..
SPK0032	варенье.	
SPK0027	Жоқ,	No.
	мынау компот қазір.	This is for kompot now.
SPK0032	Жоқ ана,	No, I mean in case you want to make jam.
	варене қайнатам десең деймін.	
SPK0027	Иә ана,	Yes, from those black ones, yes?
	қарадан иә?	
SPK0032	Иә.	Yes.
	Анау қалай шығады екен,	See how it will turn out.
	көр.	
SPK0027	Иә.	Yes.
	Анау кішкене өзі тұрсын.	That one, let it stay for a liitle.
	Пысса пысып қалатын шығар жәшікте.	If it stays in the box, maybe it will ripen fully.
	А.	Yes?
SPK0032	А.	Come again?
SPK0027	Біраз жәшікте тұрса,	If they stay in the box for a bit, they will perhaps ripen fully.
	пысып кететін шығар.	
SPK0032	Пысып кетеді.	They will ripen.
	Бетін жауып қойшы өзі,	Just cover them. They will ripen.
	пісіп кетеді	
