speaker	span	translation
	###.	
	¬Балнұрдың да махаббаты өшкен ғой деймін.	I guess Balnur's love has also extinguished.
	Жоқ.	No.
	Алмайды.	She does not answer the phone.
SPK0014	Мен бірақ түсінбедім.	I did not understand this.
	Мама қарашы.	Mom, look!
	Өскеменнен,	The route of your train which goes from Oskemen to Zhalanashkol is Oskemen-1-Aktogay, yes?
	Ақ- мм,	
	Жалаңашкөлге баратын,	
	поезд?	
SPK0036	Иә.	Yes.
SPK0014	С—	
	сендер.	
	Он- негізі маршруты,	
	Өскемен-1,	
	Ақтоғай.	
	Иә?	
	Соңғы,	
SPK0036	Иә.	Yes.
SPK0014	несі,	Its last stop is Aktogay.
	Ақ- Ақтоғай.	
SPK0027	Иә,	Yes, we get off at the statation.
	біз станциядан түсеміз.	
SPK0014	А бірақ,	But the route of the train which for the way back is Dostyk-Aktogay.
SPK0027	Станция—	Station...
SPK0014	келгендегі,	
	поезыңыз мама сенің,	
	ол,	
	Достық-Ақтоғай.	
	Но,	But it is saying that Oskemen is one of the stops in this route.
	ана жерде айтып тұр Өскеменге,	
	Өскемен бір несі соның,	
	остановкасы.	
	Қалай ол сонда Достықтан-Ақтоғайға.	But how is that possible in the route from Dostyk to Aktogay?
SPK0036	Енді апайка бүйтіп жазып жіберіпті.	Well, my auntie wrote and sent me this.
	Қараш.	Take a look.
	Андағы уақыты қанша деп тұр екен,	What is it saying about the time?
	соны білу керек.	We need to know that.
SPK0014	Оның уақыты.	Its time...
SPK0027	Он төрт бірдеңе деді ғой-,	Fourteen something..
	он алты бірдеңе деді ғой деймін.	I guess sixteen something.
SPK0014	Баратын баратын уақыты он алты елу бір.	The time it departs is sixteen fifty.
SPK0036	Жоқ міне.	No, look at this.
	Қазір апайкам ###.	Hear what my auntie has to say...
	Онда мына басқа поезд.	Then this is a different train.
SPK0014	Сол ғой.	No, it is the same train.
SPK0027	Мен Жалаңашкөлдемін.	"""I am in Zhalanashkol"""
	Потому что он оның,	Because it is its station.
	станция.	
SPK0014	Бес жарымда түсесің деп тұр ма.	Is she saying we get off at five thirty?
	Ана кісі?	That person?
SPK0036	Бес жарымда отырасың деп тұр Өскеменнен.	She is saying that you get on the train at five thirty in Oskemen.
SPK0027	Он жарымда түсесің таңертең.	And you get off at ten thirty in the morning.
SPK0014	###	
	төрт елу,	It says four fifty, four fifty one
	елу бір деп тұр.	
SPK0027	Сол.	Yes, the same train!
SPK0014	Жоқ,	No.
	төрт елу бірде	I guess it departs righaway at four fifty.
	ол,	
	кажется отправляется сразу.	
	Оған ерте отырасың.	You get on it earlier.
	Бұқтырма деген жерге барғыларыңыз келмей ме?	Don't you want to go to a place called Bukhtarma?
	Жәй.	Just in case.
SPK0036	Ау.	Come again?
SPK0014	Бұқтырмаға барғыларыңыз келмей ме.	Don't you want to visit Bukhtarma?
SPK0036	Бізге бір,	It is just that we need a place with something for remedial and treatment.
	лечениясы бар бір жер керек болып тұр.	
	Мен батпағына түскім келіп жүр.	I want to lie in Alakol's mud.
SPK0027	# Сарыарқа қымбат болып тұрғанын қарашы.	It is so pity that Saryarka is so expensive at the moment!
SPK0036	Сол жерде.	There in Alakol.
SPK0014	Иә,	Yes, cool.
	күшті.	
	Бірақ # по составу,	They say the lake is good when you look at its composition.
	озера жақсы дейді иә.	
	Іші.	
	Алакөл секілді екен.	Its inside is like that of Alakol's.
SPK0036	Соны:,	It has this thing...Arasan.
	несі,	
	Арасаны бар екен.	
	Күні екі мың теңге,	Two thousand tenge per day.
	соған түскім келіп тұр ғой.	I want to get in there!
	Аяқ-қолым қақсап жүр менің.	My hand and legs are aching these days.
SPK0014	Ммм.	Oh, I see.
SPK0036	Оның ешқандай артықшылығы жоқ қой.	There is nothing bad the mud can bring.
	Батпаққа түссең жақсы ғой.	If you lie in the mud, it is always good.
	Немене істейік.	What shall we do?
	Екеуіміз билет алып жіберейік пе.	Shall we get the tickets?
SPK0014	Сіздер окончательно @реша- @##.	You need to make a final decision.
SPK0036	Менің ##,	For me it is conclusive.
	маған окончательный болып тұр ғой.	
SPK0014	Сарыарқаға звандап жатырсың ба?	Are you calling Saryarka?
	Сарыарқаға хочешь.	You want to go to Saryarka?
SPK0027	Мхм.	Yes.
	Жоқ бірдеңе білейін дегенмін.	No, I wanted to learn about something.
SPK0014	Мама Сарыарқа күшті.	Mom, Saryarka is cool.
	Біз барған мама екеуіміз.	The one me and mom went to together.
	Бәріміз барған.	The one we all went to.
SPK0036	Иә.	Yes.
	Мамаң мені шақырды да,	"Your mom invited me, saying ""there was one seat left, let's go"". But I could not go the year before last year."
	бір орын бар,	
	жүр деп мен бара алмай қалдым емес пе,	
	алдыңғы жылы.	
SPK0027	Иә.	Yes.
SPK0014	Осы Сарыарқа,	This Saryarka...
	именно Сарыарқа күшті,	Among all, Saryarka is the best, right mom?
	иә мама?	
SPK0036	Немене деді мына қыз.	What did this girl day?
