speaker	span	translation
SPK4009	орысша айтсам <lag> әм <lag>	if I say in Russian
	тақырыбымның аты аборт право	"the name of topic ""abortion - a right a murder or a right of an individual"
	убийство или право индивидуума	
	әә	aah
	##	
	право на репродуктивный выбор или убийство ### индивидуума	"a right for a reproductional choice or a murder?"""
SPK4008	какой выбор?	what choice?
SPK4009	право на репродуктивный выбор	right for a reproductional choice
SPK4008	әә репродуктивный	aah, reproductional
SPK4009	cол туралы қарыстардым және мен бүкіл халықаралық құжаттарды қарастырып, ол туралы жазғанмын	I worked hard on that and considered all international cases, and wrote about that.
SPK4008	Қанша бетке шықты сонда?	How many pages were in total?
SPK4009	ммм	mmm
	үш-бес шықты	it was 3-5 pages
	жалпы айтқанда	in general
SPK4008	үш бет?	3 pages?
SPK4009	иә	yes
SPK4008	ммм	mmm
	үш бет	3 pages
	осындай бізде тақырыптары аз деп айтып ###	it would be small for us for such topics
SPK4012	@@	
SPK4008	минимум төрт сұрайды осындай тақырыптарға	they ask at least for four for such topics
SPK4012	иә иә	yes yes
SPK4009	иә	yes
SPK4008	бірақ уақыт аз болған шығар сенде?	but you probably had less time?
SPK4009	бізге айтты жазасың ба	They asked us do you want to write?
	мен айттым, жоқ, жазбаймын, бірақ <lag> әә <lag>	I answered no, but later they told me that I can choose the topic I want.
	кейін маған айтқан	
	қандай теманы алғың келсе, соны жаза бер	
SPK4008	ммм	mmm
SPK4009	және маған айтқан	And they told me to consider the Caspian sea's international status which is not interesting to me.
	Каспийдің халықаралық <lag> ә <lag> құқығы	
	Каспийдің халықаралық режимі ол мен үшін қызықты емес	
	және мен	and I
	иә	yes
SPK4012	иә	yes
SPK4009	Каспий және тағы да басқа	Caspian sea and others.
	Арал өзенінің қазіргі жағдайы	The current status of Aral sea,
	қалай оны зерттеуге болады, не- <lag> әм <lag>	how can we study them
	не айтасың, ¬Әдия, не жасасың?	what do you say, ¬Adiya, what will you write?
	мен айттым: жоқ, мен қатыспаймын	I said: no, I will not participate
	бірақ бір күн қалған кезде ол айтты:	but when one day was left, he/she told me whether I want to participate but ### fully on me, and I said yes.
	мүмкін қатысатын шығасың егер мен саған толықтай	
	<lag> м <lag>	
	толықтай ###, мен айттым иә	
	солай жаздым	that's how I wrote it
	бірақ сол	but this
SPK4012	бір күн ішінде ма?	in one day?
SPK4009	иә	yes
	бірақ сол күн ішінде	but my teacher was sick on that day,
	менің мұғалімім	
	ауырған болатын	
	және мен <lag> әә <lag>	and I used this and said that I will do everything on my own, I will write the review on my own.
	соны қолданып айтқанмын	
	өзім бәрін істеймін, өзім рецензияны жазамын	
	соңында ол кісі дым деген жоқ	In the end, this person did not say anything, so I chose that topic.
	мен сол <lag> әә <lag> нені	
	тақырып <lag> әә <lag> таңдағанда	
SPK4008	мм	mm
	сонда	So what aspects did you consider when studying this topic?
	сен	
	зертте-	
	сол	
	зерттегенде	
	<lag> әә <lag>	
	сен	
	қа- қай жақтан қарыстардың?	
	қай көз қарасты қарыстардың?	WHat perspectives did you examine? did you condiser philosophical aspect? international
	сен философия жағынан қарастырдың?	
	сен халықаралық	
	жоқ	no
	халықаралық ### қой иә?	international, right?
SPK4009	ең бастысы айтанынмын	the first thing I say is that I am not a religious person
	мен <lag> әә <lag>	
	мен религия дін жағындағы адам емеспін	
	сондықтан	I am not an atheist from religious aspect.
	атеист та емеспін бірақ <lag> әә <lag>	
	дін жағынан ### емеспін	
SPK4008	агностик	agnostic
SPK4009	сондықтан	yes, like this, and I fully support abortion.
	иә	
	солай	
	және мен аборт толықтай қолдаймын	
	сол үшін өз көзқарасымды дәлелдеу үшін мен бүкіл халықаралық құжаттарды қарыстардым	And fot that, to support my point of view, I looked through all international documents
	бүкілін	all
	### құқығын әйел қарыстардым	I considered ## women right,
	және <lag> әә <lag>	and none of them mentioned that abortion is the deatch of a child
	ешқайсында жазылмаған	
	аборт бұл <lag> әә <lag>	
	баланың өлімі деген	
	аборт бұл индивидты өлтіру деген ешбір сөз жазылған жоқ	there was no mention that abortion is a killings an individual
	соның дәріптеу үшін оны бәрін жазғанмын	I wrote all of this to support it.
SPK4008	ал бір контраргументтер болды ма?	were there any counterarguments?
SPK4009	иә, болды	yes, there were
	сұрақ	
	көптегені бұл не	The majoriry of questions were from religious scholars
	@	
	дінтанушылардықы	
	иә	yes
SPK4012	@	
SPK4009	сен адамды өлті- өлтіресің	like you kill the human
SPK4008	араб елдері шығар иә?	Probably from Arab countires, right?
SPK4009	иә және Польшада болған	yes, and they were against the case in Poland
	жағдай қарсы	
SPK4008	қай жақтадай жақтан	They were against from what aspect?
SPK4009	Польша	Poland
SPK4012	Польша	Poland
SPK4009	себебі <lag> әә <lag>	because if I am not mistaken, in 2021 in December ah no no, in February
	шатаспасам екі мың жиырма бірінші жылдың	
	желтоқсанда ма әлде	
	а жоқ	
	желтоқсан емес	
	ақпан айында	
	бұл	there were protests
	толқулар болды ғой	
	себебі олардың дінтанушылар бойынша	because all religious scholars don't like abortions.
	олар бүкіл аборттарды	
	<lag> әм <lag>	
	жақтырмайды	
SPK4008	ммм	mmm
SPK4009	және	yes
SPK4008	Польшада ма?	in Poland?
SPK4009	Иә Польшада	in Poland
	себебі Польша ол Еуропалық елдердің ең біріншісі	because Poland is the first European country to be a religious country.
	<lag> әә <lag>	
	діни мемлекет болып табылады	
SPK4008	Польша рас па?	really, Poland?
SPK4012	иә?	yes?
SPK4009	иә	yes
	Польша	Poland
SPK4012	Польша?	Poland?
	Европа?	Europe?
SPK4009	Польша, иә	Poland, yeah
SPK4008	әәә	aaah
	қандай қызық мәліметтер таптың осы аборт туралы?	what interesting facts have you found about abortions?
	мысалы	for examples
SPK4009	мысалы діни жағынан-	for example, from religious point of view
SPK4008	мысалы Польша туралы білдік енді тағы да	for example, about Poland
SPK4009	Польша <lag> әә <lag>	Poland
	сол туралы айтып кететін болсақ	to talk about the examples,
	көптеген <lag> әә <lag>	many women joined the protest and according to them, this parliament's law it does not approve 98,15% percentage of abortions
	әйелдер	
	митингке шықты және олардың айтуы бойынша осы парламенттің	
	<lag> ә <lag>	
	шығарған заңы	
	ол тоқсан сегіз бүтін он он бес пайыз бүкіл болған аборттарды жақтырмайды	
	оның себебі не	it's reason - what
	оның ішінде егер сенің балаң ауру болып туылса	if your child is born sick, no one will show you or tell you anything, but if you killed the child, you might even end up in prison.
	саған ешкім көрсетпейді	
	егер сен сол баланы өлтірсең	
	сен мүмкін де түрмеге де баратын шығарсың сол үшін	
