speaker	span	translation
	өзің сол,	You just need to worry about your money.
	киіміңе ғана жүгіресің,	
	басқа түкте де істемейсің.	
SPK3011	Официанткалар,	The waitresses themselves do everything, right?
	өздері ## істейді ғой.	
SPK3007	Иә,	Yes.
	###.	
SPK3011	Тамағы өздерінен.	They provide the food themselves.
SPK3007	Түгел.	Everything.
	Түгел.	Everything.
SPK3011	Ет те өздерінен.	The meat is also provided by them, right?
SPK3007	Иә.	Yes.
SPK3011	О:й,	Oh my god!
	ба:й.	
	Мынау,	Whose restaurant is this? Tell me again..
	кімнің рестораны дедің мынаны.	
	######.	
SPK3007	Солар сол секілді,	So it is a place where rich people like himself hang out.
SPK3011	##.	
SPK3007	жояндар келіп отырады дейді.	
SPK3011	Е:.	Oh I see.
SPK3007	М:.	Mmm.
SPK3011	Жарайды әгі,	Enough of this...
	киноларың бар шығар,	You must have a video of the whole thing, right?
	видик.	
	Иә?	
	Түсірген.	
SPK3007	Бар шығар.	There must be.
SPK0014	Қандай видик.	What video are you talking about?
SPK3011	Енді ана жерде түсіріп жүрген бар емес пе.	Well I mean in that place there is usually people shooting a video of the whole event...
	Киноға.	
SPK0014	Енді о—	Well...
	Оны сосын,	That will be released later, grandpa.
	бірақ шығарады ғой ата.	
	Оның бәрін,	They will take all the videos and merge them beautifully.
	бір-біріне қоса:ды,	
	видеоларды.	
	Әдеміле:йді.	
	Сосын бірақ жібереді бізге,	Then they will send it over to use on a disk...
	дискпен,	
	немесе,	
SPK3007	Мынау міне,	This is Kairat's president who paid for everything...
SPK0014	###.	
SPK3007	¬Қайраттың міне,	
	президенті бәріне ақша лақтырған.	
SPK3011	А.	Come again?
SPK3007	Мына жігіт.	This guy..
	Бірақ төлей салған осы.	The one who casually just paid for everything...
	Міне.	Here...
	Міне біреу көк киген жігіт.	This guy who is wearing blue..
SPK3011	Немене дейсің.	What are you saying?
	Иә.	Yes.
SPK3007	¬Қайраттың,	This is Kairat's CEO... the one who is rich..
	директоры,	
	жоян міне.	
SPK3011	Қане тұр ол,	Where is he?
	дире—	The CEO?
SPK3007	Міне міне,	Here here...
	міне отыр.	Here is him sitting...
	Жасы,	Apparently he is my age.
	менімен жасты дейді иә,	
	менімен жасты екен.	
SPK3011	Мынау ғой,	Oh this one?
SPK3007	Иә иә.	Yes yes.
SPK3011	Шетте тұрған.	The one who is standing at the edge?
SPK3007	Иә.	Yes.
SPK3011	¬Қайраттың директоры де иә.	Kairat's boss right?
SPK3007	Президент қой.	He is a president/CEO.
	¬Қайрат директор екен бір.	Kairat apparently is a director in two places.
	Бір екі жерде,	
	Астанада да,	He apparently has a firm in Astana too.
	фирмасы бар екен.	
SPK3011	##,	This guy.
	мына жігіт қой.	
SPK3007	Иә.	Yes.
	Иә.	
SPK3011	Мұрты бар ғой деймін.	He's got a mustache, right?
SPK0014	@@@ ата.	Ahah, grandad...
SPK3007	Бұл енді самый,	He is, you know, like the final boss of a game...
	главарі ғой енді.	
SPK3011	Иә.	Yes.
SPK0014	@@	
SPK3007	¬Қайраттар директорлары.	Kairat and others are his directors.
SPK3011	Иә.	Ok ok.
SPK3007	Күні-түні жұмыста жүреді екен,	Kairat apparently works day and night. No stopping.
	¬Қайрат,	
	тоқтамайды екен.	
SPK3011	А:.	Oh really?
SPK3007	Келеді,	He comes home, sleeps one to two hours, and then goes back to sleep.
	бір екі сағат ұйықтайды,	
	қайта кетеді.	
	Түнімен шаба береді екен,	He works like a horse all night.
	шаба береді екен.	
SPK3011	Мәшінесі қандай мәшіне өзінің,	What kind of car does Kairat drive?
	¬Қайраттың.	
SPK3007	Е ол әгі,	He swapped his big one...  ..for a smaller Highlander.
	үлкенді ауыстырып,	
	ы:,	
	кішкене,	
	Хайландерге ауыстырып жіберіпті.	
	Ана жерден,	From that place...
	шық-,	
	шығарды одан кейін,	...it came out...
	жоян жерінен,	from that big place...
	кіти көрдің бе.	that small... did you see?
	##.	
	шығарып келе жатқанда анау,	While they were taking it out...
	¬Назгүлдер әкеле жатыр әне.	... you see Nazgul and others are bringing [the bride]...
SPK3011	Ресторанға әкеле жатыр.	To the restaurant?
SPK3007	Иә.	Yes. To betashar.
	Беташарға.	
SPK3011	Е:.	Ah I see.
SPK3007	Міне қазір ана,	Now they are going to do the shashu.
	шашу шашады.	
SPK3011	Ә:гі әкесі қайда отыр?	Where is her father?
	Көрінбейді.	I cannot see him.
SPK3007	Олар кірмейді екен,	They apparently do not come where we are.
	мына біз жаққа.	
SPK3011	А.	Oh?
SPK3007	Бет ашып,	After unveiling and doing other stuff ...Akosh, you see, is doing the shashu...
	айтып-мүйтіп,	
	немене етіп болғанда,	
	¬Әкөш,	
	не шашып жүр әне,	
	шашу.	
SPK3011	Иә.	Yes.
SPK3007	А құдалар ана бұрышқа отырғызып қойды.	They put the qudalar at that corner.
	Олар,	They cannot come over apparently.
	кіргізбейді екен.	
	Беташарға қатыстырмайды екен.	They cannot participate in the unveiling.
SPK3011	А:.	Oh?
SPK3007	Ондай болмайды екен.	They cannot do that.
SPK0014	А?	What?
SPK3011	Қатысуға болмайды екен.	They cannot participate in the unveiling.
SPK0014	Құдаларға қатысуға болмайды?	Qufalar cannot pariticipate.
	Беташарға?	In betashar?
	Неге.	Why?
SPK3007	Енді мынау,	Well this is because betashar/unveiling is done in the recipient's side, i.e., the husband's side...we took the bride in, so betashar is done for us..
	біз жақтың үйі ғой.	
	Біз алып кеттік,	
	енді мына жақ,	
	олар шақырады ##,	
	беташардан кейін,	They come only after betashar...
	келеді екен олар да.	
SPK0014	Сондай ма екен,	Oh that is how it is! They follow all those traditions and cutoms, I see.
	сонда,	
	бәрі,	
	сондай,	
	традицияар ұстанады ма екен сонда.	
	Оңтүстік солай екен иә сөйтсем.	Oh apparently the south is like that.
SPK0027	Бізде де солай.	We also do the same!
SPK0014	Бізде де солай ма не.	Do we also do the same?
SPK0027	Иә.	Yes.
SPK0014	А: мен қайдан білемін.	How could I have known!
	@@	
	Өздері қалай сөйлейді екен папа,	Dad, how do the people from the south speak?
	оңтүстіктің кісілері.	
SPK3011	А.	What?
SPK3007	Әйту тамақты,	What I understood is that all the gathered money [from the unveiling] goes to  to Altyn [and her husband, the groom's parents hosting the wedding.]
	жиналған ақшаны әйту,	
	хозяинына,	
	¬Алтындарға береді екен.	
SPK3011	А:.	Oh?
	Е:.	I see.
	Тамада алмайды.	So tamada does not take the money?
SPK3007	Тамада алмайды екен.	Tamada does not take the money apparently.
	Ондай заңды әйту кіргізіпті.	They apparently made a law like that...
SPK3011	Е:.	Oh.
SPK3007	Өк—	So they say that the hosts of the wedding should get the money, [i.e., the parents of the groom, in this case].
	Хозяиндарына беру керек,	
	дейді баяғы.	
SPK3011	Иә.	Yes.
SPK3007	Затраттарын жабады ғой.	They will cover their expenses [with this money].
SPK3011	Енді дұрыс қой енді.	Well that is a right thing to do.
SPK0014	Заң ба,	A law.. is there such a law?
	сондай заң бар ма екен.	
SPK3007	Жо:қ енді,	No...
	бұрын енді,	Well it is just it used to be the case that tamada would take all the money away after betashar...
	бәрін жиған,	
	тергенін келіп алады да,	
	тамада,	
	беташарға ####,	
	адам алып кететұғын.	
SPK3011	Иә сөйтеді.	Yes, they do so.
SPK3007	Қазір өйтпейді екен.	They do not do so apparently now.
	Ал біз жақта өйтпейді ғой.	But where we are from they do not do like that...
SPK3011	Әй,	Yes, where we are from, tamada would usually take the money.
	сол біз жақта біз,	
	сол тамада алатын,	
	әкең,	
	өздері.	
	Шақырдық емес пе.	Remember we invited tamada?
	Тамада алатын.	Tamada would take the money...
	Одан кейін бертін,	Then in recent times, tamada no longer takes the money...
	тамада алмайтын болды.	
SPK3007	И:ә.	Yes.
SPK3011	Сендердің тұстарыңда,	When you guys married, tamada took the money.
	тамада алған өзі.	
SPK3007	Иә.	Yes.
	Оны қазір,	This is how it is these days apparently.
	сөйтіп,	
	не етеді екен.	
SPK3011	М:.	Mmm.
	Міне біреу қара көйлек киіп тұрған кім?	Who is this person in black?
SPK3007	Ол ¬Әсеттің келіні деймін.	I am saying that she is Aset's kelin.
	¬Әсеттің келіні анау.	It is Aset's kelin.
SPK3011	Е:.	Oh!
SPK3007	Мынау ¬Назгүл,	The one standing closer to us is Nazgul.
	бергі жағындағы тұрған.	
SPK3011	Е:.	Oh.
SPK3007	Ортасында келін.	At the center is the kelin.
SPK3011	Иә.	Yes.
SPK0014	¬Әсет деген кім ол.	Who is Aset?
SPK3007	¬Бақыттың ағасы.	Bakyt's older brother.
SPK0014	А:.	Oh I see.
SPK3011	Соның келіні екен ғой.	So this is his kelin.
SPK0014	Ана,	That person named Zhuk, who is he?
SPK3011	####.	
SPK0014	¬Жүк деген кім ¬Жүк.	
SPK3007	¬Жүк ол,	Nuk is...
	ауылда тұрған бізде.	he is the one who lived with us in Chernyaevka...
	Чернеевкада.	
SPK0014	Ол кісі—	That person...
SPK3007	Барған жоқ.	He did not go to the wedding.
SPK0014	Ол кісі тоже,	That person is also uncle Bakyt's younger brother, right?
	¬Бақыт ағаның,	
	туған несі иә.	
SPK3007	Ағасы.	His older brother.
SPK0014	Ағасы ма.	Oh, his older brother?
