speaker	span	translation
SPK6011	орын керек андай мынандай.	
	И потом ата-аналарымен,	They work with parents something like that and if parents want to take their child back and child agrees, they take the child.
	а, там жұмыс жасайды,	
	что-то такое,	
	и сосын,	
	ата-аналары алып кетем десе и бала өзінің,	
	рұқсатын берсе, онда алып кетеді қайтадан.	
	И типа олар қол қояды,	And they also sign a paper that says that if they sell their child once again, then they will be imprisoned.
SPK6010	Мхм.	Yes.
SPK6011	егер сендер қайтадан сатып жіберсеңдер, онда сендерді все типа,	
	түрмеге жабамыз дейді.	
SPK6010	Мхм.	Yes.
	Ну да.	Of course.
SPK6011	Вот.	
SPK6009	Мен бірақ ондай ата-анаға қайтқым келмеуші еді.	I would not want to go back to such parents.
SPK6010	Мхм.	I know, right?
SPK6011	Кейбіреулері қайтпайды,	Some do not leave but good city mayors may take them like an action of caring.
	бірақ оларды,	
	типа қаланың мэрлары алып кетеді,	
	типа заботливые,	
	солар.	
SPK6010	Да.	Yes.
SPK6011	Вот так вот.	That is it.
SPK6010	Капец по сути.	This is insane to be honest.
SPK6011	Мхм.	Yes.
SPK6009	Қызық.	Interesting.
SPK6010	Мен,	What did I watch when school was over?
	мен не қарадым,	
	мектеп біткенде,	
	о,	
	ойын.	
SPK6009	Мектеп QQ	School?
SPK6011	QQ	QQ
SPK6010	Мектеп деймін бе?	Did I say school?
	Универдан кейін,	After university, I bought and played games on Steam.
	ойын ойнадым мен,	
	steam,	
	steam-да ойын,	
SPK6011	Nice.	Nice.
	¬Нұрсұлумен ойнадың ба?	Did you play with ¬Nursulu?
SPK6010	сатып алып.	
	Жоқ,	No, it is a different game called zero escape, which is a logic game where nine people are trapped in what, a ship by someone.
	басқа ойын,	
	zero escape деген,	
	не ол,	
	а,	
	логикамен,	
	жасайтын,	
	типа,	
	там тоғыз адам,	
	оларды,	
	неде,	
	корабльде,	
	қамап тастаған,	
	бір адам.	
SPK6011	Мхм.	I see.
SPK6010	И,	And everyone has a braclet with a number from one to nine.
	барлық адамдарда короче не бар,	
	браслет қолында,	
	и сол браслетті типа,	
SPK6009	(H)	(H)
SPK6010	браслетті бірден,	
	тоғызға дейін короче,	
	цифра,	
SPK6011	Мхм.	I see.
SPK6010	вот.	
	И олардың,	And they have nine hours to get out from the ship.
	оларда тоғыз сағат бар,	
	чтобы,	
	выбраться из этого коробля.	
SPK6011	М.	Mmm.
SPK6010	Там есіктер короче,	They need to go through doors and these doors have numbers such as number five or number one, and door with number nine is an exit, and they need to find it.
	есіктерден өту керек,	
	каждый есікте короче номер бар,	
	типа вот.	
SPK6011	Мхм.	I see.
SPK6010	Номер бес там есік,	
SPK6009	(H)	(H)
SPK6010	номер бір деген,	
	и,	
	номер тоғызыншы,	
	есік ол не,	
	выход короче,	
SPK6011	М.	Mmm.
SPK6010	соны табу керек.	
	Но есіктен өтуге,	But minimum three and maximum five people can go through one door.
	өту үшін,	
	а,	
	минимум үш,	
	максимум бес адам өте-,	
	өте алады,	
	бір есіктен короче.	
SPK6011	М.	Mmm.
SPK6010	И,	And to go through the door, the digital root of their number, there is a thing...Tell me any number.
	өту үшін олардың,	
	цифралардың,	
	digital root деген короче нәрсе бар,	
	есть же,	
	такая фигня,	
	типа,	
	какое-то любое,	
	сан,	
	сан айта салшы.	
SPK6009	Он үш.	Thirteen.
SPK6010	Сан.	Number.
	Он үш?	Thirteen?
SPK6009	Мхм.	Yes.
SPK6010	Вот,	The digital root of thirteen is four because one plus three and if you have a large number, then you have to add them until you have one digit number.
	он үштің digital root-і короче төрт болады,	
	типа бір плюс үш,	
	типа,	
	короче,	
	фигня такая, что если,	
	какое-то длинное число,	
SPK6011	Мхм.	I see.
SPK6010	олардың барлық,	
	цифраларына короче складывать складывать етеді,	
SPK6011	Мхм.	Okay.
SPK6010	чтобы,	
	бір цифра осталась,	
SPK6011	М.	Мmm..
SPK6010	в конце.	
	Вот,	And these digital root needs to match the door number and you have to find keys and so on.
	и соның,	
	а,	
	сол нәрсе должна есікпен совпадать,	
	и вот солай өту керек и там всякий не,	
	(TSK)	
SPK6009	(H)	(H)
SPK6010	а,	
	кілт табу,	
	короче бла бла,	
	сондай нәрсе.	
SPK6011	М.	Мmm.
SPK6010	Соны ойнадым.	I played this game.
SPK6011	Мен ойындар ойнамаймын вообще.	I do not play games at all.
SPK6010	QQQ	QQQ
SPK6009	Q	Q
SPK6011	QQ	QQ
SPK6010	Еще valorant ойнадым,	I also played Valorant a bit.
	кеш- кішкене.	
SPK6011	Прикол.	Nice.
SPK6010	Вот.	Yes.
SPK6011	QQQ	QQQ
SPK6010	Еще не,	I am also learning to play the league of legends.
SPK6009	(H)	(H)
SPK6010	мен,	
	league of legends,	
	l- league of legends-ті,	
SPK6009	COUGH	(COUGH)
SPK6010	учусь,	
	ойнауға.	
SPK6011	Мен оны тоже білмеймін7	I do not know that one either.
SPK6010	QQQ	QQQ
SPK6009	QQ	QQ
SPK6011	QQ	QQ
SPK6009	(H)	(H)
	Олардың анимациясын күшті.	They have great animations
SPK6010	Мхм.	Yes.
	Arcane-ді көрдің бе?	Did you watch Arcane?
SPK6011	Мхм.	No.
SPK6010	Жоқ.	No? Okay. Did you watch Arcane?
	Okay.	
	Көрдің бе arcane?	
SPK6011	QQ	QQ
SPK6009	Жоқ, бірақ білемін,	No, but I know it. I have read its plot and watched some movies of it, I mean videos.
	но сюжеткасын оқып тастағанмын,	
	содан бұрынғы,	
	неме,	
	сол,	
	ы,	
	movie-ларын көргенмін,	
	ну как,	
SPK6010	М.	I see.
SPK6009	MV-ларын.	
	Күшті.	
SPK6010	Иә.	Yes.
SPK6009	QQ	QQ
SPK6011	Q	Q
SPK6010	Мен CS-тан алғанмын,	I took one computer science class...the 151 one.
	короче бір сабақ,	
	CS,	
	для про- сто пятьдесят один,	
SPK6011	Сто пятьдесят один?	151?
SPK6010	###	###
	Мхм.	Yes.
SPK6011	Это сен биология оқыған кезде.	Was it when you were a biology student?
SPK6010	(Hx)	(Hx)
	Жоқ,	No.
	QQ	QQ
SPK6011	Просто так?	Did you take it for fun?
SPK6010	Я хотела minor.	I wanted minor in CS.
SPK6011	Бісіміллә просто.	That is insane.
SPK6009	Ойбай.	Oh my God.
SPK6010	Потом алғанмын,	I took it and then I did not take any other CS course.
	короче,	
	поэтому больше алған жоқпын ештеңе.	
SPK6011	Поняли какие там профессоры и такая все пока.	You saw their professor and said bye, right?
SPK6009	Q	Q
SPK6010	Dean даже көрдім,	I even saw their Dean since we even went to Dean. because in our group we had a combo of ¬Rossi as a professor and ¬Sholpan as the teacher assisstant.
	dean-ға бардық қой,	
	dean-ға дейін.	
SPK6011	М.	Mmm.
SPK6010	Потому что бізде короче был этот,	I even saw their Dean since we even went to Dean. because in our group we had a combo of ¬Rossi as a professor and ¬Sholpan as the teacher assisstant.
	а, комбо болды,	
	біз,	
	біздің группада,	
	біздің профессорымыз ¬Rossi болды,	
	а,	
	біздің TA-іміз ¬Шолпан.	
	QQQQ	QQQQ
SPK6011	О,	Oh, I do not know ¬Rossi but I have heard of ¬Sholpan.
	мен ¬Rossi-ні білмеймін, бірақ ¬Шолпан туралы естідім прям.	
SPK6010	QQ	QQ
SPK6009	Ол кім?	Who is it?
SPK6011	от души.	
	Ол бұрын CS-тан берген.	She used to teach computer science class.
SPK6010	Аха.	Yes.
SPK6011	И, оны короче бәрі жек көретін,	And everyone hated her because she did not teach well and used to repeat the same information about herself all the time.
SPK6010	Мхм	Yes.
SPK6011	потому что ол дұрыс сабақ бермейтін,	
	и типа,	
	бір информацияны қайта-қайта айта беретін,	
	өзі туралы типа.	
SPK6010	М.	Mmm.
SPK6009	А.	I see.
SPK6011	Солай естігенмін, но ол маған,	I heard like that but I have never taken her courses.
SPK6009	(H)	
SPK6011	берген жоқ,	
SPK6010	Вот, а ¬Rossi короче,	Well, ¬Rossi once wasted thirty minutes on quiz day by making us move tables.
SPK6011	типа сабақ,	
SPK6010	бар ғой,	
	бір рет,	
	бізде quiz болған,	
	(H)	
	и quiz-дің,	
	отыз минутын,	
	Чероне потратил на то, чтобы,	
	парты двигали,	
SPK6011	Nice.	Nice.
SPK6010	Хотя біздің сабағымыз бар,	Even though we had a class after that.
	содан кейін,	
SPK6011	Nice.	Nice.
SPK6010	Пофиг оған.	He does not care.
SPK6011	QQ	
SPK6010	(H) Сосын біз солай не,	So, he did not teach us at all and we went to Dean to complain.
	а ни-,	
	ни- нифига ничего не поэтовал,	
	сабақ бермеген короче,	
	потом,	
	мы все пошли жаловаться,	
	кімге,	
	Dean-ға.	
	Dean бізді нормально тыңдамай,	Dead did not listen to us properly when we were telling him that they do not teach us properly.
	короче,	
	мы ему сказали так и так деп,	
	короче,	
	вот что за фигня,	
	нормально не у-,	
	не учат деп.	
SPK6011	Странно.	Strange.
SPK6010	И он такой этот,	And we has like well, that is ok blah blah.
	ну,	
	ну нормально,	
	бла бла бла бла,	
	и я такая,	
SPK6011	(H)	
SPK6009	QQ	
SPK6011	(Hx)	
SPK6010	вот.	
SPK6011	Но спустя долгие годы,	But after a long time ¬Sholpan was dethroned.
	¬Шолпан свергли.	
SPK6009	Вай.	Yay.
SPK6010	QQ	
	C minus алдым, бітті.	I got C minus and that is it.
SPK6009	QQQ	
SPK6011	QQ	
SPK6010	QQQ	
SPK6011	Q	
SPK6010	(H)	
	О-.	I went throught that and have forgotten.
	өттім кеттім,	
	да.	
SPK6011	Ол қалай кетіп қалды?	How did she leave?
SPK6010	Білмеймін,	I do not know.
SPK6011	Көп жалоба кетіп қалған,	She recevied a lot of complains, for example, last fall, most students were complaining but she was not fired.
	потому что,	
	а- алдыңғы fall-да,	
	типа балалардың көбі жаловаться еткен,	
	и ы- этот,	
	оны все равно алып тастаған жоқ қой.	
SPK6010	Не, бізде де жаловаться еттік,	Well, we complained too. When did I take the course?
SPK6009	М.	Mmm.
SPK6010	мен мен қашан алдым?	
	Две тысячи,	I think it was the spring of 2019.
	екі мың,	
	он тоғыздың s-,	
	pring-ында,	
	алдым кажется.	
SPK6011	Ну типа странно, иә.	Well, it is strange.
SPK6010	Spring екі мың он тоғыз.	Spring 2019.
SPK6011	Каждый раз жаловаться етеді.	She received complaints every time, every semester. So, she also gets rebukes but nothing happens.
	Каждый семестрда, бірақ түк істемейді.	
SPK6009	QQ	
SPK6011	Типа,	They told us that the complaints were delivered, but somethos nothing changed.
SPK6010	Мхм.	Yes.
SPK6011	замечания айтады де-,	
	деп айтады,	
	бірақ,	
	а,	
SPK6010	Оған,	I guess these rebukes were not working.
	не- өтпейді что-то,	
SPK6011	что-то түк болмайды.	
SPK6010	замечания.	
	QQ	
SPK6009	Q	
SPK6011	А потом кажется оған айтты типа,	And then, I think, they told her to resign voluntarily.
	өзің уволься деген сияқты.	
SPK6010	А.	I see.
SPK6009	Ой.	Oh.
SPK6011	Ну, чтобы оған,	So, she later does not have problems.
	потом,	
SPK6010	А, анау,	You know there was a drama with ¬Laura.
SPK6011	в дальнейшем болған жоқ тема.	
SPK6010	драма болды ғой ана,	
	кіммен,	
	¬Лаура деген.	
SPK6011	А,	Ah, yes, that was insane.
SPK6010	невтемный.	
SPK6011	да,	
	вообще.	
SPK6010	Что там вообще? Что?	What happened exactly?
SPK6009	А,	You mean ¬Ismagulova?
SPK6010	что за &&&.	
SPK6011	Ужас.	Crazy.
SPK6009	¬Исмагулова ма?	
SPK6010	Иә.	Yes.
SPK6011	Иә.	Yes.
SPK6010	Не болды онымен,	So, what did happen to her?
	так и?	
SPK6009	Білмеймін,	I do not know, no updates yet.
	тыныш болып кетті, иә?	
SPK6011	А, а,	Well, I was told that she is pregnant, so her hormones are something something, so they said that we better forget about it.
	маған былай деп айтқан типа,	
	а,	
	оның аяғы ауыр,	
	и типа,	
SPK6009	Ой.	Oh.
SPK6011	гармондары неміне емес,	
	бірдеңе бірдеңе,	
SPK6009	Ой QQQ	Oh.
SPK6010	QQQ	
SPK6011	поэтому типа,	
	давайте көз жұма салайық деп бірдеңе айтты,	
SPK6010	A.	I see.
	(TSK)	
SPK6011	потому что,	
	а, біздің президент,	But the president of the student government said...
	вот,	
	студенческий советтің,	
SPK6009	А,	You mean ¬Kamila?
SPK6011	ол айтты.	
SPK6009	¬Камила ма?	
SPK6011	Жоқ,	No, the active president.
	жоқ, басқа қазіргі.	
SPK6010	М.	Mmm.
SPK6009	¬Анна?	¬Anna?
SPK6011	Иә.	Yes.
	А,	So, she said that we cannot forget about it and something needs to be done to her.
	ол типа айтты,	
SPK6009	(H)	
SPK6011	вот,	
	қалай оған көз жұма саламыз типа оған,	
SPK6010	Мхм.	Yes.
SPK6011	бірдеңе істеу керек деген сияқты.	
SPK6009	(H)	
	(H)	
SPK6011	И,	And then DSS said they cannot do anything to her.
	DSS бәрін пфф,	
	сказали типа,	
SPK6010	(H) (TSK)	
SPK6009	М.	Mmm.
SPK6011	(TSK)	
	біз түкте істей алмаймыз оған,	
	ну, на на на на на.	
SPK6010	Невтемный нәрсе вообще, иә, реально?	It was insane, right?
SPK6011	Түкте істемей-ақ қояйықшы деп короче.	They did not want to do anything to her.
	Но она все равно топит за то, чтобы,	But she is trying her best.
	что-то сделали.	For something to be done.
SPK6009	Но это как знаешь,	Well, you know it is like girls and their periods, and they say to leave them.
	қыздарда месячные,	
	типа гармоны,	
SPK6010	Мхм.	Yes,
SPK6009	тиіспей-ақ қояйық.	
SPK6011	Ой,	Oh, and it will happen all the time.
	каждый раз так будет QQ.	
SPK6010	QQQQ	
SPK6009	Вообще.	Crazy.
SPK6011	Это как я,	Well, it is like my case in 2019 when I went to UHC and asked something, but she did not reply me properly, so I asked again and she was so irritated and replied me roughly. I got so stressed.
	типа мен м,	
	екі мың он тоғызда больницаға бардым вот UHC-ға,	
SPK6009	Мхм.	I see.
SPK6011	астына бардым,	
	сұрадым бірдеңені, ол маған дұрыс жауап берген жоқ,	
SPK6009	(H)	
	(H)	
SPK6011	мен одан тағы сұрадым,	
	и ол маған жестко ы,	
	прям,	
	нервно,	
	жауап берді,	
	менде неме болып қалды типа,	
	стресс болып қалды да.	
SPK6009	Ой.	That is bad.
SPK6011	И этот,	I was short of breath.
	ауа жетпей қалды.	
SPK6009	GASP	
SPK6011	Менде сондай болып қалады типа,	This happens to me rarely but intensly.
SPK6010	Мхм.	I see.
SPK6011	редко, но метко QQ	
SPK6010	QQ	
SPK6011	(H)	
	И потом,	They helped me calm down and psychologist  talked to me and said that it was not ok.
	а,	
	этот,	
	меня там успокоили,	
SPK6009	(H)	Mhm.
	Мхм.	
SPK6011	а потом,	
	маған,	
	менімен психолог сөйлеседі де айтады типа вот,	
	ы,	
	(TSK)	
	так не пойдет,	
	типа андай мындай деп айтады да,	
	потом,	
	айтады,	
	но мы ей ничего не можем делать, потому что она беременная дейді де.	But we can't do anything to her since she is pregnant.
SPK6010	(???)	
SPK6009	А.	I see.
SPK6011	(TSK)	
	Nice просто.	Nice.
SPK6010	Q	
SPK6009	(TSK)	
SPK6011	Мен айтамын,	And they told that they do not want to fire her because she is pregnant and will leave in a week, so that was like fuck you.
SPK6010	Bruh.	Bruh.
SPK6011	типа,	
	ну, мы не хотим ее увольнять,	
	ей всего лишь там,	
	бір апта ғана қалды деп айтады да,	
	that was like,	
SPK6010	Типа до ее этого?	A week before her maternity leave?
SPK6011	fuck you.	
SPK6010	а,	
	бе-,	
	беременный leave,	
	үшін бе?	
SPK6011	Иә.	Yes.
SPK6009	Ресепшндағы кісі ме?	Are you talking about a receptionist?
SPK6011	Мхм,	Yes, but all receptionists are bitches.
	бірақ ресепшндағы,	
SPK6010	(TSK)	
SPK6011	кісілер всегда bitches.	
SPK6010	QQQQ	
SPK6009	QQQ	
SPK6011	Абсолютно.	Absolutely.
SPK6009	Agree.	Agree.
SPK6010	UHC-да,	There is an amazing doctor at UHC, a russian man but I don't know his name.
	күшті врач бар,	
	который,	
	атын білмеймін мен,	
	но русский дядя.	
SPK6009	Ағай ма?	A man?
SPK6011	Ағай ма?	A man?
SPK6010	Ағай.	Yes.
SPK6009	А.	Oh.
SPK6010	QQQ	
SPK6011	QQQ	
SPK6009	QQQ	
SPK6010	Он такой кайф,	He is so chill and talks to you normally.
	такой,	
SPK6009	Иә, и бүйтіп,	Yes, and he also likes to play and joke around.
SPK6011	Короче,	Well, yes.
SPK6010	сөйлесетін,	
SPK6009	ойнап отарады, иә,	
SPK6011	иә.	
SPK6009	шутит.	
SPK6010	нормально сөйлеседі сенімен,	
	такой кайф.	
	Мен короче,	I once visited neuropathologist at UHC because I had a diagnosis that I have a neck osteochondrosis. And the doctor gaslights me that I do not have an osteochondrosis because it is an illness of elder people.
	неде UHC-да,	
	невропатологқа барғанмын,	
	менде типа диагноз бар,	
	немінеге,	
	(TSK) а,	
	не,	
	мойыным короче остеохондроз нәрсесі,	
SPK6011	М.	I see.
SPK6010	и она мне сидит,	
	мені gaslight-ить,	
	етіп короче,	
	вот,	
	сенде ол жоқ деп,	
	какой сенде,	
	ол, ол типа,	
	старый адамдардың ауыруы деп,	
	бла бла бла,	
	я такая ну,	I was like I got it diagnozed like definitely ten years ago.
	мен,	
	сол диагнозды маған,	
	қашан,	
	типа,	
	қойған уже,	
	точно он жыл бұрын кажется қойған оны,	
SPK6009	(H)	
SPK6010	так что,	
	женщина,	
	QQQ	
	кім біледі.	
SPK6011	QQ	
SPK6010	Мен білемін бе, сіз біле ме?	Do you know better or me?
SPK6009	QQ	
SPK6011	QQ	
SPK6010	QQ	
	Ругаться еткен маған не в тему.	She was fighting with me for no reason.
SPK6011	По идее қазір көбінде остерохо-,	Well, many people have an osteochondrosis now, so what.
	остеохондроз,	
SPK6010	Ну.	Yes, she was telling me that it is an illness of elder people and I am young. Like what?
SPK6011	поэтому,	
SPK6009	Мхм.	I see.
SPK6011	пфф.	
SPK6010	& вот,	
	старый адамдардың ауыруы деп,	
	ты же не старая деп,	
	и что?	
SPK6011	Мы будто все старые.	Like we are all old.
SPK6010	QQ	
	QQQ	
SPK6009	Да.	Yes.
SPK6011	(H)	
	(???)	
SPK6010	(???)	
SPK6009	Эх.	Sigh.
SPK6011	Біз жиырмадан астық.	We are over than 20 now.
SPK6010	(???)	
SPK6011	QQQ	
SPK6009	А, ну.	Oh, well.
SPK6010	QQQQ	
SPK6011	QQQ	
SPK6009	QQQ	
	Жиырмаға толамын.	I will be turning 20.
	(???)	
SPK6011	Q	
SPK6010	(???)	
SPK6011	(TSK) А, молодая еще.	So young.
SPK6009	QQQ	
SPK6011	QQ	
SPK6010	Эй.	Well.
	еще.	
	Жиырма үш,	I will be turning 23, crazy!
SPK6011	Мен де.	Me too.
SPK6010	болады,	
	капец.	
SPK6011	М.	Мmm.
SPK6010	Капец.	That is crazy.
SPK6009	Ал сен нешеге толасын?	What about you?
SPK6011	М,	I had my birthday recently in march.
	менде недавно болды по идее, мартта.	
SPK6009	А,	I see.
SPK6011	Жиырма екіге толдым,	I turned 22.
SPK6009	а.	
SPK6010	(TSK)	Oh, 22.
SPK6011	поэтому,	
SPK6010	О,	
SPK6011	вот.	
SPK6010	жиырма екі.	
SPK6011	Сен тоқсан тоғызсың ба сонда?	Were you born in 1999?
	Сен екі мың үш или екі мың төрт пе?	Were you born in 2003 or 2004?
SPK6009	Екі мың екі.	
SPK6011	А.	I see.
SPK6009	Екі мың екі,	December of 2002.
	желтоқсан.	
SPK6011	А.	I see.
SPK6010	А.	I see.
SPK6011	Почти екі мың үш, да?	Almost 2003. right?
SPK6009	Иә Q	Yes.
SPK6010	Подожди, екі мың екі?	Stop, 2002?
SPK6009	А.	I see.
SPK6010	А.	I see.
SPK6011	Прикольно,	Cool, you are sagittarius.
	м,	
	стрелец.	
	QQQQ	
SPK6009	QQQ	
SPK6010	QQ	
SPK6011	(H)	
SPK6010	Жиырмада емессің бе сен?	So, you are not 20 yet?
SPK6011	Жоқ,	No, she was born in December.
SPK6009	Желтоқсан.	December.
SPK6011	желтоқсан.	
SPK6010	А,	Ah, I see. I was thinking like my sister is also 2002 and she is 20 already and I was like huh?
	а а а,	
	а то я такая думаю менің,	
	сестренкам екі мың е-,	
	екі мың екі,	
	и, и она, ей уже,	
	жиырмада и я такая,	
	huh?	
SPK6009	Q	
SPK6010	(H)	
SPK6011	QQ	
SPK6010	Но у нее ДР (день рождения),	But her birthday is in January.
	январь.	
	QQQ	
SPK6011	Q	
SPK6010	(H)	
SPK6009	Менің,	My classmates who were born in 2003 and 2004 already have children.
	сыныптастарым,	
	екі мың үш,	
	екі мың төрт,	
	таныстарым,	
	бала туып жатыр.	
SPK6011	GASP	
SPK6010	GASP	
SPK6009	Q Мен жүрмін.	But I do not.
SPK6010	Екі мың төрт бала?	2004 and a child?
SPK6011	Оу.	Wow.
SPK6009	COUGH	
SPK6011	"В смысле сен ""мен жүрмін'?"	What do you mean that you do not?
SPK6009	QQQ	
SPK6010	QQQQQ	
SPK6011	QQQ	
	(H)	
SPK6010	(H)	
SPK6009	Жәй жүрмін.	I am just living my life.
SPK6010	Екі мың төртте бала.	2004 and has a child, wow.
SPK6011	Өкініш болып жатыр ма? QQ	Do you regret it?
SPK6009	QQ Жоқ.	No.
	(H)	
SPK6011	(H)	
SPK6009	Жоқ, жәй әйтеуір,	No, I was just comparing.
	салыстырасың.	
SPK6010	Тойға барғым келеді.	I want to go to a wedding.
SPK6009	Иә, мен де тойға барғым келеді.	Yes, I also want to go to a wedding.
	(H)	They did not invite me to the wedding.
SPK6011	Иә.	Yes.
SPK6010	Тойға барғым келеді.	I want to go to a wedding.
SPK6009	Тойға мені шақырмай қойды.	
SPK6011	Неге?	Why? Because of quarantine?
SPK6010	Капец.	That is insane.
SPK6011	Карантин болды ма?	
SPK6009	Жоқ, жәй, сөйлеспеймін мен олармен.	No, we do not talk to each other, so I was not invited.
SPK6010	А.	I see,
SPK6009	Но шақырмай қойды.	
SPK6011	Біз по идее класспен сөйлесеміз,	Well, I talk to my classmates and I was invited to a wedding but it was cancelled due to the quarantine.
	бірақ бізді шақырған,	
	тойға,	
	но просто ол кезде каратин басталып кетті,	
SPK6009	О.	Oh.
SPK6011	поэтому болмай қалды.	
SPK6010	А.	I see.
SPK6009	А.	Mmm.
SPK6011	А так,	We had big plans.
	там такие грандиозные планы были.	
SPK6010	QQQ	
SPK6011	Q	
	(H)	
SPK6009	(H)	
SPK6010	Тойға хочу,	I want to go to a wedding and we are all girls in my class,
	бізде еще барлығы қыздар ғой.	
SPK6009	А.	Yes.
SPK6011	М.	Мmm.
SPK6010	Мы еще до сих пор общаемся короче,	We still talk to each other and ask for a wedding like we have graduated 5 years ago.
	"и мы такие ""той беріңдерші""."	
	Типа мы уже сколько лет назад закончили школу,	
	да е-,	
	бес бес,	
	жыл,	
	да,	
	прошло уже?	
	Никто еще не вышел замуж.	But no one got married.
SPK6009	QQ	
SPK6011	(Hx)	
SPK6010	Тойсыз,	I mean, there are some who got married but there was no wedding.
	точнее,	
	вышли замуж уже,	
	той болған жоқ,	
	(H)	
SPK6009	А.	I see.
SPK6010	"Мы такие ""той беріңдерші бізге""."	We asked for a wedding.
	Барлық выпусктарда,	All other graduates had a wedding already.
	после нас уже той был у кого-нибудь.	
SPK6009	Мхм.	I see.
SPK6010	А мы,	We are losers with no wedding.
	лошки,	
SPK6011	QQ	
SPK6010	без тоя.	
	Вообще не в тему.	That is so lame.
SPK6009	(H)	
SPK6011	(TSK)	
	Блин бізде параллельный класста бір қыз,	A girl from a parallel class had a wedding last summer.
	тұрмысқа шыққан алдыңғы жазда,	
	(H)	
	эх.	
SPK6010	QQ	
SPK6011	Надо было заобщаться.	I should have talked to her closer.
SPK6009	&&&&	
SPK6011	QQQ	
SPK6009	QQ	
SPK6010	QQQ	
SPK6011	(H)	
SPK6010	Тойға хочу.	I want to go to a wedding.
SPK6009	(TSK)	
	Өзің тұрмысқа шығып кет,	You should get married, so you will go to a wedding.
	той болады.	
SPK6010	QQQ	
SPK6011	Ох,	Оh, no no no no no.
SPK6009	Кайф.	
SPK6011	не не не не не не.	
SPK6010	Жоқ.	No.
SPK6009	QQ	
SPK6010	Гость бару үшін,	I want to go as a guest.
	хочу,	
	тойға.	
SPK6011	Жиза,	Yes, or some very distant relative, not close one may work too.
	еще этот,	
	прям жақын туыс емес чтобы был,	
SPK6010	М, да.	Hmm, yes.
SPK6009	М,	Yes, right right.
	иә иә иә.	
SPK6011	дальний сияқты бар ғой біреу.	
SPK6010	Одноклассник,	Classmates in my case.
	поэтому.	
SPK6011	Иә иә.	Yes yes.
SPK6009	Ешкім сені танымайды,	No one knows you and you do not know anyone.
SPK6011	Иә.	Yes.
SPK6009	сен ешкімді танымайсын.	
SPK6010	Мхм.	Right.
SPK6011	И қуып жүре бересін,	And you can do crazy things.
SPK6009	(H)	
	Аха.	Yes.
SPK6011	точно.	
SPK6010	Қуып жүресін с одноклассницами, типа вот,	Going crazy with classmates.
	қуған вообще.	
SPK6009	(H)	
SPK6011	Мхм.	Yes.
SPK6010	(H)	
	Девичник еще.	And also a hen party.
SPK6011	Сол ғой.	I know, right?
SPK6009	(H)	
SPK6010	Кайф.	Great.
SPK6011	Бірақ бізде вряд ли қазір біреу тұрмысқа шығады.	But I do not think anyone is going to get married soon.
SPK6010	(TSK)	
SPK6009	Неге?	Why?
SPK6010	Хочу той.	I want a wedding.
SPK6011	(H)	
	Ешкім түрмысқа шыққысы келмейді.	No one wants to get married.
SPK6010	QQ	
SPK6011	Q	
SPK6009	А.	I see.
SPK6011	Сендерде біреу тұрмысқа шыққысы келе ме не?	is there someone who wants to get married from your surrounding?
SPK6010	Бізде,	Someone got proposed recently but I do not know when is the wedding.
	недавно,	
	предложение істеген бір қызға,	
SPK6011	Вау.	Wow.
SPK6010	но я ХЗ (хрен знает) когда,	
	свадьба.	
	Ну ну,	So, she is going around as a bride.
	жүріп жүр типа,	
	немен,	
SPK6009	А.	I see.
SPK6010	невеста болып.	
	Өзі еще Америкаға кетіп,	And she is also going to the U.S. Are we going to have a wedding or not?
	Америкаға кетіп жатыр, вообще свадьба бола ма бола ма?	
SPK6009	(H)	
SPK6011	Ох.	Oh.
SPK6010	Свадьба қайда?	Where is the wedding?
	Той.	I want a wedding. I am fed up.
	Хочу той.	
	QQQ	
SPK6011	QQ	
SPK6010	(H)	
SPK6009	(H)	
SPK6010	Надоели.	
SPK6009	А,	My classmates used to tell when we were in the 11th grade that they are going to get proposed in March, but they did not get married.
	ну, мен,	
	сыныптастарым,	
	он бірінші класста жүргенде айтатын,	
	(TSK)	
	менің жігітім бар, ол маған предложение жасайды,	
	мартта,	
	олар шықпай қалды в итоге.	
	(H)	
SPK6010	М.	Mmm.
SPK6009	М.	So.
	Ну, планирует по-любому.	They are planning for sure.
SPK6011	Ол қайдан біліп қойды мартта екенін?	How did she know about that? Did her boyfriend tell?
	Жігіті айтып қойды ма не?	
SPK6009	Жоқ, ол өзі солай ойлап жүрген ғой.	No, she was just thinking about that.
SPK6011	А.	I see.
SPK6010	QQ	
SPK6009	Типа,	Well, maybe he will propose.
	наверное,	
	деп.	
SPK6011	(H)	
	Ой.	Oh.
SPK6010	Все равно чувствовать етеді ғой типа,	I guess they can sense that somehow.
	как то.	
SPK6009	Q	
SPK6011	Дети,	These kids.
	де такая QQ	
SPK6010	QQQQ	
SPK6009	Q	
SPK6010	(H)	
SPK6011	Q	
SPK6010	COUGH	
	Не знаю.	I do not know.
SPK6009	(H)	
SPK6010	Что она не отвечает мне?	Why is she not replying me?
SPK6009	КІм?	Who?
SPK6010	(TSK)	
	Reference,	Person who wrote a reference letter for me.
	письмо жазған адам.	
	(H)	
SPK6009	Сендер сонда екеулерің де осы research-тасыңдар, иә?	You both are in this research, right?
SPK6010	Жоқ.	No.
SPK6011	Жоқ.	No.
SPK6009	А.	I see,
SPK6011	Мына research,	We cannot be in this research.
	research-қа типа,	
