speaker	span	translation
	Мен мүлдем қарамаймын да	I don’t look at it at all, I mean, with studying like for example, when the semester starts, I don’t look at anything for one week, and the second week when everyone came fully, and at that point, maybe I start paying attention and might have crashes among coursemates.
SPK5005	Мхм	I see.
SPK5004	мен	
	оқудың	
	мысалы семестр басталды	
	бір апта қарамаймын	
	екінші апта	
	барлығы	
	толық болды деген бар ғой	
	сол кезде	
	бәлкім қарауым мүмкін де	
SPK5006	Мхм	Yes.
SPK5005	Мхм	Yes.
SPK5004	(H)	
	ы:	
	курс барысында	
	менде сол жақтан crush-тар болу мүмкін	
SPK5006	@	
SPK5004	Немесе	Or, you get to know some people quite well, and how can I put it like I go in without knowing in advance, there’s no prior exposure, and I don’t prepare myself beforehand, especially when it comes to people.
	кейбір адамдарды жақсы біліп кетесің де	
SPK5006	(H)	
SPK5004	қалай айтсам болады андай	
	алдын ала білмей барамын да	
SPK5006	Мхм	Мhm.
SPK5004	exposure болмайды да өзім алдын ала дайындап алмаймын соған келгенде адамдарға келгенде ше	
SPK5006	Сондықтан келгенде приятный сюрприз болады да	ANd that's why when they come, it is a nice surprise, right?
SPK5004	Иә иә иә	Yes yes yes.
SPK5005	А crush деген	And a ‘crush,’ as I understand it, like it was said, that’s something else, not in a romantic sense.
	менің түсінігімде	
	кім айтпақшы	
	ол басқа нәрсе	
	романтикалық мағынада емес	
SPK5004	Мхм	Мhm.
SPK5005	Мен мен мысалы	I mean, for example, it happens like that, yeah
SPK5004	Мен де олай түсінбеймін	I don't understand it in that way too.
SPK5005	болады ғой анандай	
	иә	
SPK5004	Тек қарап отырғанға	Only for admiring, you know like ###.
SPK5005	Маған	For me, I call a ‘crush’ people whose certain qualities seem interesting to me, or whose social role seems interesting.
SPK5004	&&& болады ғой	
SPK5005	маған белгілі бір	
	қасиеттері	
SPK5004	Ұнайды	I like it.
SPK5005	қыз- қызық болып көрінетін	
	немесе	
SPK5004	Иә	YEs.
SPK5005	с-	
	қоғамдық	
	рө- рөлі қызық болып көрінетін адамдарды	
	crush деп айтамын	
	Негізі оларға андай ешқандай	Basically, I don’t have any romantic feelings toward them at all, I’m just interested in them, so I want to talk to them and get to know them.
	романтикалық сезімдерім жоқ	
SPK5004	Иә иә иә	Yes yes yes.
SPK5005	жай ғана қызық болған үшін олармен сөйлескім келеді танысқым келеді	
	Сол үшін солар солар солармен	That's why I try to take the courses with them together.
	бірге курс алуға тырысамын	
SPK5004	Мхм	Мhm.
SPK5006	М:	М:
SPK5004	Мен еще	I also like, it might happen with everyone or with me only, kind of internally, um say in a class or a course, for example, if there are fifteen people, among them there are one, two, three people whose thoughts I enjoy listening to.
	кез келген адамда болатын секілді	
	м:	
	немесе менде да	
	былай өзімде ішімде	
	м: сабақта	
	курста мысалы	
	он бес адам болса соның ішінде бір екеу үшеу адамның	
	үшеу адамның	
	а ойларын тыңдаған маған ұнайды да	
SPK5005	М:	М:
SPK5004	Мен үшін ол адамдар crush да мысалы	For me, those people are a kind of ‘crush.’ I pay very close attention to them, listening carefully to what they’re going to say.
SPK5005	Мхм	Мhm.
SPK5004	олардың	
	өте	
	назар қойып тыңдап отырамын	
	не айтады екен деп	
SPK5005	Мхм	Мhm.
SPK5004	A:	For example, if I have an opposing opinion, I feel like talking to them and if I have the courage, I might talk later. But if I don’t have the courage, I end up not talking to them.
	мысалы қарсы пікірлері болса	
	сөйлескім келіп тұрады	
	батылым	
	бар болса	
	сөйлесемін да мысалы кейін да	
	ал батылым жоқ болса сөйлеспей қалып қаламын	
	Бірақ	But internally, I sort of treat those people as especially interesting, different almost like V.I.P.s.
	іштей бүйтіп	
	қызық болып басқаша болып	
	ерекше V.I.P болып ұстап отырасын да ол адамдарды ше	
SPK5006	@	
SPK5004	QQQ	
SPK5005	Толықтай келісемін	Fully agree.
SPK5004	Бірақ қызық осы	But what’s interesting is this: I don’t know how I choose my ‘crushes’ like whether it has something to do with taste, or whether those people have some kind of charisma that draws me in.
	қалай crush-тарды таңдау менде бір	
	несі бар ма	
	ол	
	талғамға қатысты ма	
	әлде	
SPK5006	Бар сияқты	I think there are.
SPK5004	ол адамдардың харизмасы та- ұстап тұра ма	
	білмеймін бір нәрсе арқылы	
	кез келген	I don’t know but through something, in any social group, there are always one, two, or three people I end up liking.
	қоғамның ішінде бір	
	екі үш адам маған жағып тұрады	
	Ол не арқылы жағатынын білмеймін	I don’t know what exactly makes me like them.
SPK5005	Мен мысалы өз өзімдікін жақсы білемін	For example, I know mine, like what makes me to like them.
SPK5004	Бір	It seems like everyone has their own way like, ‘these are the kinds of people I like.’ As for me, my crushes usually don’t follow any single pattern or trend like there isn’t anything established like that.
	әркімнің өзінің бір тәсілі бар сияқты	
	маған мынандай адамдар ұнайды деген	
	менде crush-тар	
	әдетте бір	
	не жоқ	
	бір	
	trend бір	
	қалыптасқан не жоқ та	
SPK5006	Tendency	Tendency.
SPK5004	Иә tendency жоқ та	Yeah, there’s no tendency.
	Мен білмеймін өзі сол кезде өзімді түсінбеймін да мен қалай таңдаймын	I don’t really know, I don’t even understand myself at that moment, how I choose them
	Қандай	What kind of method or approach I use to choose them.
	методты әдісті қолданып таңдаймын	
SPK5006	Менімше ол бүйтіп сырттан қарағанда ұқсастықтары жоқ	In my view, from the outside they don’t seem to have any similarities but if you really look closely, from the inside, there’s definitely something they have in common, yeah.
	ішінен бүйтіп	
	прям бүйтіп	
	қарап көрсең	
	по-любому бір ортақ нәрсесі бар иә	
SPK5004	Бар иә	They have it, right?
	А:	А:
SPK5005	Мен мен мысалы не үшін маған crush екенін өте анық білемін	I mean, for example, I know very clearly why someone is a crush for me.
	Негізі ешқашан білмейтін кездерім болмайды	Basically, there are never times when I don’t know.
	Бірінші қарайтын нәрсем	The first thing I look at is how beautifully they can express their thoughts, that’s very important to me.
	жаңағы	
	ойын қаншалықты әдемі жеткізе алады	
	мен үшін өте маңызды	
SPK5006	Мхм	Мхм.
SPK5005	Екінші	Second, how deeply they are able to think and articulate ideas.
	қаншалықты терең ой ой ой айта алады	
	Мысалы сабақ кезінде	For example, during class, if they answer a question, I listen carefully, and when I hear a really deep, intelligent answer, they immediately become my crush.
	андай	
	бір сұраққа жауап берсе	
	тыңдап отырамын да	
	и шынымен андай	
	қ-	
	терең ақылды жауап тыңдаған кезде	
	crush-ым болып қалады сразу	
SPK5006	QQ	
SPK5005	(H)	
	Екіншіден	Second uh third, yeah, even if their appearance isn’t entirely right, unfortunately unfortunately yes it is something important for me.
	ы:	
	үшіншіден	
	иә	
	бүйтіп &&&	
	ы:	
	сыртқы бейнесі ы:	
	қаншалықты дұрыс емес болса да	
SPK5004	Жаны болу керек	It should have some meaning.
SPK5005	өкінішке өкінішке орай	
	иә маңызды нәрсе мен үшін	
SPK5004	Иә	Yes.
SPK5005	Өзім	I try not to pay at- attention to it, but no ma- matter how much I try, some people’s appearance.
	маңыз- ма-	
	мән бермеуге тырысамын	
	бірақ қанша тырысқанға қа- қарамастан	
	кейбір адамдардың сыртқы бейнесі	
SPK5004	Сен эстетсың ғой	I have noticed that you are aesthetic.
	менің бір байқағаным	
SPK5006	А	А?
SPK5004	Иә эстет эстет қой ол үшін мысалы	Yes, it’s about aesthetics for them, for example, even the way they write their Stories. I think some people, just to express their thoughts, write in a very messy, crooked way.
SPK5006	А:	А:
SPK5004	Stories-тарын	
	жазғанынын өзі	
	мысалы	
	ы:	
	тіптен анандай	
	мен ойлаймын әшейін	
	кейбір адамдар ойын жеткізу үшін қисық қисық болса да жаза береді	
SPK5006	А:	А:
SPK5004	ал бұда	But with him, with ¬Bekmyrza, everything has to be arranged properly like this.
	міндетті түрде ¬Бекмырзада бәрі былай тұру керек	
SPK5006	Formating	Formating.
SPK5004	Иә	Yes.
SPK5005	QQ	
SPK5004	Түстері де сәйкес келу керек	The colors have to match too, the formatting as well. When you look at it, it’s simple, but there’s still a kind of aesthetic inside it.
	formating	
	одан қалай көрсең	
	қарапайым	
	бірақ сонда да бір	
	эстетика бар да ішінде	
SPK5005	Минималисттік	Minimalistic
SPK5004	Иә минималисттік	Yes, minimalistic. So I think that for an aesthetic person, it’s impossible not to pay attention to appearance.
	сондықтан мен ойлаймын	
	эстет адамға	
	м:	
	внешностьқа	
	мән бермеу мүмкін емес деп ойлаймын	
	А:	Also, I want to add that voice is important to me, I’m realizing that now.
	қоса кетейін	
	маған	
	дауыс маңызды екен	
	енді түсініп отырмын оны	
SPK5005	М:	М:
SPK5004	Мен оны қазір сен сөйлеп жаттың ғой	You were talking and listing things just now, and at that moment I was thinking about what I pay attention to, there was this thinking process going on in my head.
	тізіп жаттың ғой сол кезде мен ойлап отырдым да	
SPK5006	QQ	
SPK5004	мен неге мән беремін деп	
	басымда жұмыс істеу процессі болды да	
	Қарасам	And I realized that I might not know what a person looks like, I might not have seen them, but their voice definitely has to be good, whether it’s a woman or a man, it has to be special in its own way.
	мен ол адамның түрін білмеуім мүмкін	
	көрмеуім мүмкін	
	бірақ міндетті түрде оның дауысы	
	қыз болсын ұл болсын	
	жақсы болуы керек	
	өзінше бір ерекше болуы керек те	
SPK5005	М:	М:
SPK5004	(H)	
	ы:	
SPK5005	Мен үшін қатты маңызды емес	Voice, it is not important for me. I don't like my own voice but I don't know it is not important for me.
	дауыс	
	мен өзімнің дауысымды да қатты жақсы көрмеймін негізі	
SPK5006	@	
SPK5005	бірақ	
	білмеймін мен үшін қатты маңызды емес	
SPK5004	М:	М:
SPK5005	Бірақ сен үшін	But it is important for you.
	маңызды	
SPK5004	Иә әркімде әрқалай ғой	Yes, it is different for everyone.
SPK5005	Иә	Yes, yes, it is totally normal thing.
	иә	
	өте өте	
	нормальный нәрсе	
SPK5006	QQ	
SPK5004	QQQ	
SPK5005	QQ	
	Нормально деген қазақша қалай	How to say normal in Kazakh?
SPK5004	QQ	
SPK5005	QQ	
SPK5006	Айта берсейші	Just say how it is.
SPK5004	Нормально деген сөз	The word “normal,” especially among Kazakhs, is probably the most frequently used word, I noticed that.
	әсіресе	
	а:	
	COUGH	
	қазақтардың	
	ең көп қолданатын сөзі ғой	
	мен соны байқадым	
SPK5006	Нормально	Normal?
SPK5004	Иә	
	кез келген жерде қоса береді ғой	Yes, it is inserted everywhere, like when asked if everything is good, answer is it is normal.
	(H)	
	барлығы жақсы ма десе нормально	
SPK5005	Психологтардың көп қолданатын сөзі	A word that is used a lot by psychologists.
SPK5004	Нормально	Saying like normal, normal.
	нормально деп ше	
SPK5006	Эквиваленті бар ма қазақ тілінде	Does it have an equivalent in Kazakh?
SPK5004	Бәрі жақсы	Everything is good?
	Немесе жақсы	Or just good?
	Бірақ жақсы деген	But for me good is good, but normal is like so-so right?
SPK5006	Жақсы да бірдей емес қой	Good is not the same thing.
SPK5004	иә	
	жақсы деген мен үшін	
	жақсы да	
SPK5006	QQQ	
SPK5004	ал нормально ол	
SPK5005	&&&	
SPK5004	so so да	
SPK5006	Axa	Yes.
	Сол үшін	Maybe that's wy we say normal because it does not have a close equivalent.
	прям жақын экв-	
	эквиваленті жоқ болғаны үшін	
	айта беретін шығармыз солай	
SPK5004	Иә иә	Yes yes.
SPK5006	нормально деп	
	нормально деп	
	Мынау әйтеуір сөздіктен шықпайды	This one always follows the dictionary.
SPK5004	@	
	Тіл тазалығын қатты	The one who keeps the language clear and pays attention to that.
	мән беретін адам ғой	
SPK5005	Иә	Yes, yes, that’s it, in the Kazakh language I’m trying to purify my speech, to speak cleanly.
	иә сол	
	қазақ тілінде	
	тілімді тазартуға	
	тырысып жүрмін	
	таза сөйлеуге	
	Бірақ мынау	But this dictionary is kind of strange.
	сөздік біртүрлі екен	
SPK5006	Неге	Why?
SPK5005	Андай	It doesn’t have a keyboard here, it has its own keyboard instead, yes.
	клавиатурасы жоқ та мына жақта өзінің клавиатурасы бар	
	и сол	
SPK5006	Ол жерде кнопкасы бар	There’s a button there, I think, where you choose whether you type with your own keyboard or with the site’s keyboard.
	по-моему	
	өз клавиатуранмен жазасың ба	
	или сол сайттың клавиатурасымен жазасың ба деген	
	таңдау	
SPK5005	Сондай да бар ма	Is there such a thing?
SPK5004	Меніңше біз андай	I think when we talk about language purity, we deliberately look for translations of specific words when we don’t know them.
	тіл тазалығы деген кезде	
SPK5005	А	Yes, there is.
	бар екен	
SPK5004	арнайы сөздердің	
	аудармасын іздейміз ғой	
	білмей қалатын	
SPK5006	Мхм	Мhm.
SPK5004	Соларды аударуға тырысып отырамыз да	We try to translate them, because if we don’t know certain words and end up inserting Russian words, it doesn’t look like language purity.
	себебі	
	м	
	белгілі бір сөздерді білмей қалсақ	
	орысша сөз қосып жіберсек	
	тілдің тазалығы емес	
SPK5005	Қалыпты	It normal, like normal thing.
	&&&	
SPK5004	болып көрінеді де	
SPK5005	қалыпты	
	бұл қалыпты нәрсе	
SPK5006	Обыденный деген сияқты ғой	It is like everyday.
SPK5004	Иә ол обыденный басқа сөз сияқты	Yes, it’s like an ordinary, everyday word.
SPK5005	Жоқ менің ойымша	No, in my opinion, it’s not only in that sense, for example, in my opinion, the fact that you pay attention to voice seems like a normal thing.
	тек қана ондай мағынада емес мысалы	
	менің менің ойымша сенің	
	дауысқа мән беретінің қалыпты нәрсе сияқты	
	Бұл	It is good for me.
SPK5004	М:	М:
SPK5005	мен мен үшін жақсы	
SPK5004	Иә	Yes, right now it was used as an adjective.
	сын есім болып айтылды қазір ше	
SPK5005	Кімнің бұл қандай контексте қолданғанына байланысты шығар	It probably depends on who uses it and in what context.
SPK5004	Иә иә иә	Yes yes yes.
SPK5005	Жақсы нәрсе дейді әдеттегі нәрсе дейді	They say it’s a good thing, they say it’s an ordinary thing.
SPK5004	Мхм	Мhm.
SPK5006	Нормально	It is normal.
SPK5004	Сол тіл тазалығына қатысты айта салайын дегенмін	I just wanted to mention it in relation to language purity.
SPK5005	Мхм	Мhm.
SPK5004	Ы:	Uh, usually we look for certain words, right, and if you don’t know the translation of something, it feels like your language isn’t clean.
	біз әдетте	
	белгілі бір сөздерді іздейміз ғой	
	осының аудармасын білмесең	
	тілің таза емес секілді	
SPK5006	Мхм	Мhm.
SPK5004	Бірақ	But one thing I’ve noticed is that tools that we use to actually make our language not clean aren't not knowing the translation of certain words, but rather parasite words like ‘uh,’ ‘and,’ and other filler words.
	бір байқағаным	
	біз	
	тілді таза емес қылып	
	жасайтын	
	құралдарымыз	
	ол	
	белгілі бір сөздерді білмей қалу емес аудармасын	
	біздің и	
	және тағы да басқа паразит сөздер бар да	
SPK5006	Мхм	Мhm.
SPK5004	Білмейміз өзіміз	We don’t realize it ourselves, we keep using them, those are the ones.
	қолданып жүреміз	
	солар ғой	
SPK5006	Мхм	Мhm.
SPK5004	Мен қазір	Right now, uh, for first-year students of our NU, I practice the speaking and talk with them in Kazakh language, I am basically uh, I’m the professor’s instructor, well, the instructor’s assistant.
	ы:	
	бірінші курстарға	
	қазақ тілінен	
	өзіміздің НУ-дың	
	ы:	
	айтылым жасаймын	
	сөйлесемін да	
	м:	
	профессордың инструкторымын да	
	инструкторың көмекшісімін да QQ	
SPK5005	Аха	Yes.
SPK5004	QQQ	
SPK5005	QQ	
SPK5004	Ол соңында бір үлкен research болады да	In the end there’s a big research project, and uh, at that point you need to speak Kazakh, and I try to do the same, to find translations for words, and there you have record it.
SPK5005	Мхм	Мhm.
SPK5004	а:	
	сол кезде	
	қазақша сөйлеуің керексің	
	мен де осылай тырысамын	
	сөздің аудармасын табуға	
	бірақ	
	recording жасайсың	
	видеомды қарасам	And when I watch my video, no matter how much I try to keep the words clean and find their translations, I end up making mistakes with phrases like 'i'.
	мен қанша ол сөздерді	
	таза қылып	
	аудармасын іздеп тауып алуға тырысқанмен	
	мен	
	мына жақтан	
	қате жасап отырмын ғой	
SPK5006	И деп отырдың иә	You were saying ‘i,’ right?”
SPK5004	и деген сөздер	
	Айтқым келмесе де мен оны байқамай айтым жіберемін де	Even if I don’t want to say it, I end up saying it without noticing.
SPK5006	Но	'But'.
SPK5004	И да	And ‘i,’ ‘da,’ ‘da da’ like that, I say ‘da’ at the end to get agreement.
	да да деген	
SPK5006	Мхм	Мhm.
SPK5004	анандай	
	соңында келісімді алу үшін	
	да деп айтамын да	
SPK5005	Мхм	Мhm.
SPK5006	Иә	Yes.
SPK5005	Бұл да қалыпты нәрсе сияқта біздің бәріміз үшін	This also seems like a normal thing for all of us, uh, because after all, we’re living in a kind of post-Soviet space.
	а:	
SPK5004	М:	М:
SPK5005	себебі не дегенмен де	
	андай	
	постсоветтік	
	&&&	
	пространствода өмір сүріп жатырмыз ғой	
	(Hx)	
SPK5006	Иә	Иә.
SPK5005	сол себепті	So completely removing some Russian words and speaking only pure Kazakh is possible, but difficult.
	орыс тілінің кейбір сөздерін	
	мүлдеп толықтай алып салу	
	тек қана таза қазақша сөйлеу деген	
SPK5004	Мүмкін емес секілді	It seems impossible.
SPK5005	а:	
	мүмкін бірақ қиын	
SPK5006	Мхм	Мhm.
SPK5004	Иә	Yes.
	Бірақ мен ойлаймын	But I think that we really place a lot of emphasis on language purity, we say it very intensely, and then people say things like ‘why don’t Kazakhs speak Kazakh,’ adding a bit of aggression when they talk.
	бізде	
	біз қатты аса мән береміз ғой	
	тіздің тілдің тазалығына	
	андай	
	яро айтамыз одан кейін	
	неге қазақ қазақша сөйлемейді	
	деген сияқты ойларды	
	кішкентай агрессия қосып сөйлейді ғой адамдар ше	
	Сонысы маған ұнамайды да	I don’t like that, and I looked at it separately, thinking that this isn’t a problem only we have, for example, in the Philippines, over there.
	бөлек былай қарадым да	
	жалғыз осы	
	проблема бізде ғана деп қарасам	
	мысалы Филиппины	
	ол жақта	
SPK5005	Біз деген кім	Who do you mean by ‘we’?
	Біз екеуіміз	Both of us?
SPK5004	QQ	
SPK5005	QQQ	
SPK5006	QQQ	
SPK5004	Жалпы айтып жатырмын да	I’m speaking in general, I’m talking about Kazakhs.
SPK5005	QQQ	
SPK5004	қазақтарды айтып жатырмын	
SPK5005	QQ	
SPK5004	Біз дегендегі	When I say ‘we,’ I mean Kazakhs in general, not all people, I’m not trying to paint everyone with the same brush.
SPK5006	QQ	
SPK5005	A:	Ah.
SPK5004	сөзім	
	жалпылама қазақтар да	
SPK5005	A:	Ah.
SPK5004	халықтардың барлығы емес	
	төпке көпке топырақ шашқаным емес	
	бірақ Филип- пины	But in the Philippines, over there, they freely mix English and their own Filipino languages, and it seems like no one judges them for it, at least that’s how it looks to me.
	ол жақта	
SPK5005	QQ	
SPK5006	QQ	
SPK5004	орысша	
SPK5005	QQ	
SPK5004	ай	
	ағылшынға	
	және өздерінің филиппин тілдерін қолданып сөйлей береді да	
	ешкім оларды	
	judge жасамайтын секілді	
	солай көрінеді маған	
	Олардың	Their media works that way too.
	СМИ-лары да солай жұмыс істейді	
	үлкен	And even big artists, really prominent ones, for example their senators now, many of them are opening YouTube channels.
	а:	
	артисттер де	
	керемет деген	
	мысалы сенаторлары қазір мысалы көбісінде Youtube	
	ашып жатыр да	
SPK5006	Мхм	Мхм.
SPK5004	Барлығында да осындай да	It’s like this everywhere.
SPK5005	Мен сені	Me you.
SPK5004	Қолдана береді	They’ll be speaking Filipino, and then at some point they switch to R- English.
	Филиппинше сөйлеп келе жатады да бір кезде о-	
	ағылшынша сөйлеп кетеді	
	Ортасында қайтадан филиппинше сөйлеп кетеді	In the middle, they switch back to Filipino again.
