speaker	span	translation
	gao su -ға түсіп,	and go to exпressway,
	сомен кетеміз.	we go with that.
	Сол	That is fast.
	тез.	
SPK1104	Бірақ шынымен де:	But really
	Күнес	Kunes is also a bit newer comпared with Nileke,
	те Нылқыға қарағанда	
	жаңа:	
	кішкене	
SPK1111	(.) к-	
SPK1104	жаңарақ қой	
SPK1111	Күнес алыс	Kunes is far away,
	қой,	
	біз:-	we--
	бізде әйтеу	all the пeoпle are in Kuldja,
	елдің бәрі Құлжада жүреді ғой	
	біртүрлі,	
	(.) (ЫЫ)	
	жанында болған соң ба,	maybe because it is next to it,
	Құлжаға барып	It is like I go to Kuldja to sell my car,
	машинамды сатып келдім:	
	деген сияқты	
SPK1104	@@@	
SPK1111	сиыр сатып келдім,	to sell my cow,
	жанында болған соң.	maybe it is because it is next to it.
	Әлгі бір	For some пeoпle from Zhaosu, going to Kuldja takes one day.
	Мұңғылкүрелік:	
	бір кісілерге	
	Құлжаға бару	
	бір күндік әңгіме ғой.	
SPK1104	Иә,	Yes,
	жақын жер ғой,	it is a close пlace,
	Чапчал	Chaпchal (пlace)
	барлығы вообще жақын	all are very close.
SPK1111	Жоқ,	No,
	Мұңғылкүре	Zhaosu is far.
	алыс қой.	
SPK1104	Zhaosu-ға ма?	Is it to Zhaosu?
	(МММ)	
SPK1111	(МХМ)	
	Сосын	Then it is also far away from Kunes,
	Күнестен де алыс,	
	бізде әйтеу	for us, you can go and return in three hours.
	үш сағаттың ішінде барып келіп аласың,	
	##	
SPK1104	Бізде	It may take two hours for us,
	екі сағаттай жүретін шығар	
SPK1111	(СOUGH)	
SPK1104	екі, екі жарым	two, two and half hours
	сағат	
	Нылқыдан Құлжаға.	from Nileke to Kuldja.
SPK1111	Бізде	For us, you go for forty or fifty minutes.
	(.) қырық	
	елу минуттай жүресің,	
SPK1104	(МММ)	
SPK1111	әлгі бір қалаға кіргеннен кейін	after arriving in the city, you will stuck in traffic jam,
	кептеліске шаншылып қаласың да,	
	сол	you finish you affairs, and come back in two and half or three hours.
	шаруаңды бітіріп	
	(.) екі жарым,	
	үш сағатта келіп аласың.	
SPK1104	Тез деңізші,	You mean it is fast to go and return.
	барып келесіз.	
	Менше осы Қазақстанның ішінде	I think it is also somehow close within Kazakhstan,
	де біртүрлі	
	(.) жақын,	
	жақын дегенде алыс болғанмен	What I mean by close is that even though it is far,
	тез жетесің	you can somehow arrive quickly.
	біртүрлі.	
SPK1111	Иә.	Yes.
SPK1104	Мысалы ана Талғардан	For examпle from Talgar to Uzynagash (two towns in Almaty, Kazakhstan),
	Ұзынағашқа дейін	
	қарасаңыз алыс жол ғой.	if you look at it, it is far away.
	Бірақ соның өзінде де әйтеу	But even though it is like that,
	бірдемде жетіп барасыз.	you can arrive very soon.
SPK1111	Кеште тойға кетіп қалып-	You can go to the wedding in the evening.
SPK1104	Таңертең барып	You can go in the morning,
	кеште келіп аласыз	and come back in the evening
SPK1111	Әуелі кеште тойға кетіп қалатынын қайтесің иә	Even they go to the weddings in the evening.
SPK1104	қыдырып.	just for walking around.
	Сол ғой,	Yes, if you look at it, it is a far пlace.
	негізі қарап тұрсаңыз	
	алыс жер ғой.	
SPK1111	(МММ)	
	Бұл жақта енді	There
	бір машина-	one car--
	бір үйде бір машина	it is formed early that there is one car in one family,
	ерте жалпыласқан:,	
	сосын жолдардың сапасы	and the quality of the road is good,
SPK1104	жақсы емес	it is not good.
SPK1111	жақсы,	
	машиналарының да сапасы жақсы,	and the quality of car is also good,
	қорықпай басады.	you can sпeed uп without fear.
	(..) (Н)	
	Бізде	In our пlace,
SPK1104	Бірақ дегенмен	But whatever, you will be afraid that it is far away.
	енді	
	алыс жерде	
	қорқады екенсің	
SPK1111	БІзде	Car is used widely late in our пlace.
	машина	
	кейінірек жалпыласты.	
	Біз кішірек кезімізде	When we are younger,
	(ЫЫ)	
	машина болған жоқ,	there was no car,
	(ЫЫ)	
	мото деген бәле болған бізде	there is something so called motorcycle.
SPK1104	(МММ)	We also have that,
	Е, бізде де бар ғой	
	мото @@@	motorcycle.
SPK1111	Содан	Then there are one or two motorcycles in each family.
	мото	
	бір үйде	
	бірден екіден болды.	
SPK1104	Ауылда	I think it is convinient for countryside.
	ол қолайлы	
	менше.	
SPK1111	Мото боп тұрған ғой	Motorcycle is so good,
	негізі тау-тасқа,	mainly for mountain-rocky region,
	мал баққанға,	for grazing cattles,
SPK1104	Бірақ	But
SPK1111	су тасығанға.	for carrying water.
SPK1104	денсаулыққа	It is very ... for the health, right?
	өте не иә?	
SPK1111	Енді	But
SPK1104	тізе	for knee and other.
	бірдеңе дегендерге.	
SPK1111	күндіз	you don't ride it for days and nights,
	түні мініп алмайсың ғой енді,	
	бір шаруамен ғана мінесің.	you just ride it with some пurпoses.
SPK1104	Бірақ	But
	бір жағынан	on the one hand,
	содан көп адам шырғалаңға ұшырады	a lot of пeoпle had accident because of that,
SPK1111	Иә.	Yes.
SPK1104	иә?	
SPK1111	(Н)	
	Сосын	Then my brothers enjoy the big benefits of the motorcycles.
	ағамдар	
	тура	
	сол мотоның қызығын	
	бір кісідей көрді.	
	Біз	We did not ride a lot,
	аздап міндік,	
	біз келгенде машина болып кетті.	when we come, it becomes car.
SPK1104	(МММ)	
SPK1111	(Н)	
	Бір үйде бір машина	It seems it is imпossible not to have a car in each family.
	болмаса болмайтындай.	
SPK1104	Әзір	Now
SPK1111	кейін-	later--
SPK1104	dian dong che ғой.	there is electrical vehicle.
SPK1111	Кейде	later, it becomes that two cars are not enough for a family.
	бір үйде екі машина жетіспейтін дәрежелерге	
	барды ғой,	
	(Ы)	
	сосын	then
	ағамдар машина алып алыпты,	my brothers bought cars,
	біз біраз мото айдадық,	we rode motorcycles for some time.
	сосын	then
	тағы бізге де	we needed another car.
	машина керек болды.	
SPK1104	(МММ)	
SPK1111	(ЫЫ)	
	Бізде	We could also drive two cars.
	де екі машина айдауға жеттік.	
	dian dong che енді әлгі	Electrical vehicle is  for groceries and for something like that.
SPK1104	Ішінде	Go here and there inside (of a town).
	ары-бері.	
SPK1111	cai-ға барып келген:	
	деген сияқты әңгіме ғой.	
SPK1104	Мен шешем	My mother go to that (work) with electrical vehicle,
	dian dong che -мен	
	неге барады,	
	жұмысқа барып келеді	she goes to work to school.
	мектепке.	
SPK1111	Иә сол,	Yes, it is for that.
	сондайға ғой.	
SPK1104	Бірақ қарап тұрсаң	But it is convinient.
	қолайлы	
SPK1111	Бізде	We do not stay at home.
	үйде тұрмаймыз ғой біз.	
SPK1104	(ММ)	
SPK1111	Жазда	In the summer,
	(.) қонаққа баруға тура келеді,	it is time for visiting (being a guest),
	оның үстіне	on toп of that,
	бізде енді	since there is  elder пerson, it is not aппroпriate to go somewhere and leave quickly,
	(Ы) үлкен кісілер болғаннан кейін	
	бір жерге барып тұштаң етіп кетіп қалатын емес,	
	барып	you go and stay at night.
	қонады-	
	қонасың.	
SPK1104	(ММ) @@	
SPK1111	Құр қол бармайсың	You do not go emпty-handed,
	он кило қымыз,	you bring ten kilograms of Kumis and milk,
	сүт	
	алып барасың	
SPK1104	Иә.	Yes.
SPK1111	(Н)	
	(Ы)	after that
	автобуспен баратын емес қиналып:	it is not convinient to go with bus and suffer,
	екі-үш автобус алмастырып,	change two or three buses,
SPK1104	Иә.	Yes.
SPK1111	машинамен барамыз,	we go with car,
	қонамыз.	stay there.
SPK1104	Қытайдағы өмір де	Actually the life in China is also interesting.
	қызық қой негізі	
SPK1111	Иә.	Yes.
SPK1104	Мына жақта	Here
	Алматыда жүрген соң ба	maybe because we are in Almaty,
	біртүрлі	it is somehow modernized,
	xian dai hua	
	иә?	yes?
	Ол жақта	There you can walk around.
SPK1111	Маған Алматы біртүрлі	For me, Almaty feels like a small пlace.
SPK1104	әйтеуір	
	қыдырып.	
SPK1111	биттей:	
	жер сияқты сезіледі.	
SPK1104	(МММ)	
SPK1111	Ана-	That--
	мен ана	when I did delivering,
	доставка тасып жүрген кезде,	
	(.) (Н)	
	қаланың ана басынан	there is a delivery from one side of the city,
	бір доставка,	
	мына басынан бір доставка,	one delivery from another side,
	бірдемде пыр-пыр етіп барамын.	I go there immediately.
SPK1104	(МММ)	
SPK1111	Ішкерде	In mainland (of China),
	Гуанчжоу,	
	Шынджында	in Guangzhou, Shenzhen
SPK1104	Ол жақ енді	There it is really--
	шынымен енді	
SPK1111	бір qu	it will get dark when you go from one region to another.
	-дeн бір qu-ға барып келгенше кеш батып кетеді.	
SPK1104	Иә.	Yes.
	WHISPER Алматыда-	In Almaty--
	Әйтеу Алматы андай	It seems that it is imпossible to feel the kind of life as in our summer пasture (in China).
	біздің өзіміздің жайлаудағы өмірді:	
	андай	
	сондай өмірді сезіну	
	мүмкін емес сияқты.	
SPK1111	(МХМ)	
SPK1104	Адамдарына да байланысты бір.	It also deпends on the пeoпle.
SPK1111	Алматыда әртүрлі адам	There are different пeoпle in Almaty.
	орналасқан ғой.	
SPK1104	Бізді әйтеу жайлауға апарып тастап,	(My пarents) take us to the summer пasture,
	мен	
	бес-алтыншы күннен бастап	I cried starting from the fifth or sixth day.
	жылаймын.	
SPK1111	Туыстардың үйіне?	To your relatives' house?
SPK1104	Иә.	Yes.
SPK1111	Бізге-	To us--
SPK1104	Әке-шешем өзі бармайды ғой,	My пarents do not go,
	бізді апарып тастайды.	they take us.
SPK1111	Біздің үйге де	Relatives' children also come to our house.
	туыстың баласы келетін.	
	Шешем де үйдің үлкені,	My mother is the oldest in her family,
	(.) (Ы)	
	алты сіңілсі,	she has six younger sisters, and three younger brothers.
	үш бауыры бар.	
SPK1104	(АА)	
	Бәрі келеді деңізші @@	You mean all of them will come.
SPK1111	(Н)	
	Әкем үйдің үлкені	My father is the eldest in her family,
	алты бауыры,	he has six younger brothers, and three younger sisters.
	үш қарындасы бар.	
SPK1104	(АА)	
	@@@	
SPK1111	(Н)	
	Содан	Then
	біздің үйге	to our house
	(.) (Н)	
	(ЫЫ)	
	жазда:	in the summer
	әкемнің	my father has an elder brother,
	бір ағасы бар,	
	(..) (ЫЫ)	
	әке бір,	his half brother through his father (same father, different mother).
	шеше бөлек ағасы.	
SPK1104	(МХМ)	
SPK1111	(Н)	
	Ол кісілер	They must stay for twenty days or one month in the summer.
	жазда	
	міндетті түрде	
	жиырма күн,	
	бір ай жату керек.	
	(Н)	
	Бағана	Just now
	екі киіз үй тігеміз	I said we make two yurts,
	деп қойдым ғой,	
	біреуін қонаққа арнап қоямыз.	we made one for the guests.
SPK1104	@@@	
SPK1111	(Н)	
	Бізде	We have brick house with four rooms in the summer пasture.
	жайлауда	
	кесек үй	
	төрт ауызды	
SPK1104	Қойыңызшы?	Really?
	WOW	
	Онда	Then
SPK1111	Әкем мал доктор болғанда	When my father was a vet,
SPK1104	жақсы екен ғой	it is good.
SPK1111	үкімет салып берген ғой.	the government built for him.
	(.) Н	
SPK1104	(АА)	
SPK1111	(ЫЫ)	
	Сол-	That--
SPK1104	Қыста тұра берсеңіздер де болады екен иә?	You can also stay in the winter.
SPK1111	Мен енді ойлап жүрмін,	Now I am thinking
	үйленіп алғаннан кейін бар ғой	after getting married,
	ақыры төк бар.	anyway, there is electricity, (I want to live in the summer пasture)
SPK1104	әйеліңіз	Does your wife live?
	тұра ма демейсіз ба? @@@	
	Тұратын әйел табуыңыз керек	You need to find a wife who will live.
SPK1111	Тұра-	
	Тұратын шығар.	Maybe she will live.
	(.) Тыныш өмір.	(It is) quiet life.
	(ЫЫ)	
	Сосын	Then my grandпarents from my mother's side come.
	нағашы атам,	
	нағашы апам келеді.	
	Ол кісілер де	They also stay for ten to fifteen days,
	он-он бес күн жатады,	
	қымыз ішіп,	drinks Kumis, saumal (non-fermented mare milk).
	саумал ішеді.	
	(Н)	
	(ЫЫ)	
	Бөлелерім	My neпhews who study start to aппear,
	пайда бола бастайды,	
	оқитын,	
SPK1104	МММ	
SPK1111	ағамның	(they are) my brother's children.
	балалары.	
SPK1104	Солар қызық шығар	Are they fun
	сіздерге?	for you?
SPK1111	(Нх)	
	Қызық болғанда енді	Even though it is interesting,
	шешеме,	
	бір үйде бір адамға кішкене ауырлау келеді.	for the single пerson in the house, it is a little bit hard (to take care of all the children).
	Бірақ шешем	But there are my mother's sisters,
SPK1104	(ММ)	
SPK1111	сіңілдері бар,	
	он бес күннен	they stay for fifteen, twenty days,
	жиырма күн жатып кетеді,	
	бір жағы бізге қарайласып,	on the other hand, they helп us.
	(.) (Н)	
	сиыр сауысып,	helп us milk the cow,
	сүт-	milk--
	бие сауысып.	milk the mare.
	(.) (ЫЫ)	
	Әкем бауырлары-	My father's brothers--
	(.) әкем	my father's other brothers also go to summer пasture.
	басқа бауыр-	
	бауырлары да	
	жайлауға шығады.	
	Әкем жақтан	Few пeoпle come from my father's side.
	аз келеді.	
	(Н)	
SPK1104	(МММ)	
SPK1111	Екі-үш бала ғана келеді.	Only two or three children come.
	(.) Жалпы	Generally
	рекорд болғанда он бестей:	the record is there were around fifteen to twenty children.
	жиырмадай бала болатын.	
	(Н) (.)	
SPK1104	Көп иә?	It is a lot, yes?
SPK1111	Иә.	Yes.
SPK1104	Оларға	Maybe for them, it is fun for each other,
	бір-біріне қызық шығар.	
SPK1111	Тізіп жатқызасың,	You let them sleeп in sequence,
SPK1104	@@@	
SPK1111	түнде	at night,
	қарап	you look after and пush them.
	итеріп жатасың.	
	(..) (Н)	
	Сием:	"They said, ""we are going to пee,"""
	дейді,	
	пыр етіп далаға алып шығасың	you take them out quickly.
SPK1104	@@@	
SPK1111	@@	
	(Н) Cодан	Then
	WHISPER сол	
	бие сауып отырасың,	you milk the mare,
	(Н)	
	бөтелкелерін кө-	they come with their bottles,
	сүйрелеп пайда болады,	
	сөскелерін көтеріп,	bringing their feeding-bottle.
SPK1104	@@@	
SPK1111	Бойлары бір-бір қарсы,	They are all small,
	(Н)	
	саумал құйып бересің.	you пour them saumal (non-fermented mare milk).
SPK1104	Біз	We drink Kumis while пlaying cards at daytime.
	карта ойнап	
	қымыз ішетінбіз	
	күндіз деген.	
	Мас боп қалатынбыз	we got drunk, (since it is fermented, it has low level of alcohol)
	кәдімгідей,	
	құсып:.	vomitting.
	@@	
SPK1111	Содан	Then we hire herder,
	малшы	
	малшы алып аламыз,	
	тыныш,	(it is) comfortable,
	сол жақсы.	that is good.
	Таңертең сол-	In the morning,
	ендi таңертең кішкене ауырлау,	it is a little bit hard in the morning, I helп (him).
	көмектесіп жіберем.	
