speaker	span	translation
SPK6002	Подарить еткен шығар.	She probably received it as a gift.
SPK6001	Біз қа– @	We su– @
	Біз қант жемейміз мына үйде.	We don't eat sugar in this house.
SPK6002	Біз де жемейміз.	We don't eat either.
SPK6001	Мына қант тұрады,	There's sugar and no one touches it.
	и,	
SPK6002	Біздікі да солай ғой.	It's the same in our house.
SPK6001	ешкім тиіспейді.	
SPK6002	Андай,	Why don't you put it in a cottage cheese or a porridge?
	творогқа:	
	неге қоспаса,	
	кашаға?	
SPK6001	Мед,	Honey, honey, eat–
	мед,	
	жей–	
	жейміз,	we eat and drink [honey].
	ішеміз.	
SPK6002	Менде де ә–	I still have the honey that ¬Zhanibek sent.
	әлі бар ¬Жәнібек берген мед.	
	Анау жемейді ештеңе.	That person does not eat anything (referring someone in her household).
SPK6001	Папа ¬Дианалармен отыр ма қазір,	So dad is with ¬Diana now?
	сонда?	
SPK6002	Кеше,	He was with them yesterday after lunch, he worked until lunch yesterday.
	түстен кейін сонда отырды,	
	ол түске дейін істеген ғой кеше.	
	Түстен кейін сол үйге апарып тастаған ғой,	After dinner, he took them to that house, they have work you know.
	жұмыстарына шығып жүр ғой.	
	Әуре қылып ана жақта,	He fussed there, drove the car, what else could he do.
	ана машинамен сақылдатты,	
	қайтемін.	
	Жолдан шарап келді өздері,	They were tired after the road, this far.
	ана:у,	
	алыста.	
	Және жұмыстары қалып жатыр.	And he misses work.
SPK6001	Алматыдан,	How did you come from Almaty, by car?
	немен келді,	
	машинамен бе?	
SPK6002	Пойыз.	By train.
SPK6001	Пойыз?	By train?
SPK6002	Алматыға дейін,	They went to Almaty by this, Talgo, a high-speed train.
	немен барды ғой,	
	Тальго,	
	тез,	
	жүретін пойызбенен.	
SPK6001	Қайтарда?	And came back?
SPK6002	Сосын барып,	They came back how they went.
	қайтарды да солай.	
SPK6001	Заранее алып қойды ма?	Did they get [tickets] in advance?
SPK6002	Қайтарды–	They came back–
	Қашан қайтып келетін білмей алмай,	They didn’t know when they would return, so they didn’t book any tickets, then, they asked ¬Inzhu to look for for tickets on particular dates, but there weren't any. So they took them on Tuesday, and they arrived on Sunday night.
	сосын,	
	¬Іңжу осындай күнге ал деген ғой,	
	оған жоқ болды,	
	вторникке алды,	
	олар воскресенье түнде келді.	
SPK6001	Ммм.	Mmm.
SPK6002	Алматыға,	To Almaty, aerop–
	аэроп–	
SPK6001	Орын болды ма?	Were there places?
SPK6002	Содан,	They found a good place for Tuesday, bought it, what else–
	орын,	
	вторникке табылыпты ғой жақсы,	
	орын,	
	енді,	
	бір бір алып,	
	не кер–	
SPK6001	Бір купе?	One coupe?
SPK6002	Иә төртеуіне.	Yeah, for the four of them.
	Соны алып қойыпты.	They took [the coupe].
	¬Іңжу.	¬Inzhu.
	Алматыға барсам менің Іңкәрдікіне апарып сені ана кім,	If I go to Almaty by Inkar, I can take you there, to those, you can acquintainted with the programms at ¬Yedil's, do you want to go?
	кішкене,	
	нелерменен,	
	неше түрлі не ғой таныстырып,	
	программасыменен,	
	¬Еділ,	
	барасың ба?	
	А?	Huh?
	Июльде?	In July?
	Июльдің орта кезінде.	In the middle of July.
	Екеуіміз бір жұма барып келсек,	Together, if we go on a day off, what is there, how, what can be done, we'll see JAVA, huh?
	немене бар,	
	қандай не,	
	не етуге болады,	
	JAVA-сын көріп,	
	а?	
	¬Мария айтты м–	¬Мariya told me that she looks for this thing, a plasma or something, when they take [blood] from there and put it in there.
	саған не іздеп отыр деді,	
	плазма деді ме,	
	мына жерден алып мына жерге құяды деді ме.	
SPK6001	Ну,	Well, this, we did it once, remember, this Chinese, medic–
	оны,	
	бір рет не еттік қой,	
	помните,	
	Қытайдың несін,	
	медиц–	
SPK6002	Полезно болды ма сол?	Was it useful?
SPK6001	Бір–	First–
	Бірінші уақыт,	First time it was useful.
SPK6002	Кішкене бол–	Was a little–
SPK6001	болды,	
	полезно.	
SPK6002	Сосын әрі қарай уход не жасау керек еді.	Then further care had to be done.
	Сондай қылам деп отыр.	She wants to do it she says,
	Соны іздеп жатырмын деді.	She is looking for it she says.
SPK6001	Мен ойлап отырмын,	I think what if I go back there, to China?
	может соған қайттан барып келейін бе анау,	
	Қытайға?	
SPK6002	Жақсы ме еді?	Was it good?
SPK6001	Вроде жақсы–	It seems good-
	Сіз де алып жүрдіңіз ғой бір дәріле:р,	You took some medicines too, right, the expensive medicines?
SPK6002	Иә иә.	Yeah yeah.
SPK6001	қымбат,	
	бір,	
	дәрілер?	
SPK6002	Иә иә.	Yeah yeah.
SPK6001	Ішіп жүрдік қой басында.	We took them in the beginning.
	Сол білмеймін,	I don't know, I think it was OK.
	мне кажется,	
	но–	
	нормально болған сияқты.	
